piezo,0.8723071251960783,0.05588710897186478,0.7293168752185459,0.024618814404545178,1.1960605257278383
phonon_freq,0.7131937037532609,0.07509808202006743,0.6481921627642209,0.049933905554896685,1.1002812818838172
bandgap,0.8433820870099259,0.030446755551188167,0.7674970621452224,0.009398611001402645,1.0988733750362485
toporg,0.0858437750417489,0.00512315004443673,0.07864189460372158,0.007809295431809097,1.091578165484412
qm9_alpha,0.1426094430736289,0.009138593341810428,0.15735633374076827,0.019750985500595706,0.9062834630385221
concrete,0.8292549749174529,0.03765531267158492,0.7849974301147821,0.03758678620633384,1.0563792225360529
logp,0.4131721913437091,0.03992781632610821,0.41078502270591066,0.03369886864056594,1.0058112358188567
qm9_cv,0.1279736663152733,0.044665872546867616,0.14530891233737953,0.017546869427530812,0.8807007378745145
pcqm4mv2_small,0.44714487108441536,0.03172968877386316,0.45024611887616894,0.03269301925973841,0.9931121054424757
gox_rea,0.3670290892875093,0.043110278053122134,0.2908939077462474,0.017445065608922616,1.261728346705962
qm9_zpve,0.1045000249409759,0.04673948029280576,0.053663011749623755,0.007286994117186341,1.9473380552799215
chain_gap,0.40639074903193173,0.07394051640137189,0.3555432641629109,0.035124702275646826,1.14301349510512
polymer_mt,0.5180313395562237,0.02938630453005064,0.5054065424815998,0.02199689002711193,1.0249794888143609
rpv,0.2719147960534258,0.05577616707063044,0.2302513327049585,0.01531389185058112,1.18094776199126
thermal_cond_exp,0.7978804531573214,0.038778164473762144,0.726074458545644,0.0435853458097863,1.0988961858753545
perovskite_stability,0.7556458903811407,0.027448610960051998,0.6895795218444967,0.01800165714418342,1.095806743738458
perovskite_formation,0.8914390569933911,0.0350459448983243,0.7633818919350024,0.03499421378796015,1.1677498070248855
perovskite_h_adsorp,0.594097582244878,0.02502506332491267,0.5802903113550713,0.025620953563394933,1.023793729827342
thermal_cond_aflow,0.5103296236862273,0.04312020721128464,0.4467032549128797,0.03755594887330917,1.1424354268154069
perovskite_cond,0.7405647322956188,0.056967817374658246,0.6666280479048725,0.04044952020729243,1.110911451480507
thermal_expansion,0.6831711076851494,0.031493120813865925,0.6277476015789102,0.04610861075114125,1.0882894748890128
