,SLogP,FilterItLogS,SdS,RNCG,PEOE_VSA6,Diameter,NddsN,AETA_beta_ns_d,SdssC,SaasN,SdsssP,BCUTc-1l,CIC2,AETA_beta_ns,BCUTv-1l,ATSC3i,SlogP_VSA10,SaaNH,GATS1c,AMID_h,target
19,3.5079000000000025,-3.361384423339641,0.0,0.4377285869972321,51.8694885601727,10,0,0.0,0.0,0.0,0.0,-0.2309764712005207,2.63943194468483,0.0,14.70816450081166,-2.3040491197803723,0.0,0.0,1.4361335441334475,0.140897865947416,-2.94
20,6.620600000000001,-7.212896087369261,0.0,0.1367857201885525,64.0710665196242,8,0,0.1470588235294117,0.0,0.0,0.0,-0.3105868434810775,1.146330952221529,0.8529411764705882,20.255297726150356,-1.695720997498796,0.0,0.0,1.1153586932129405,0.519668901434833,-7.43
21,1.5305,-2.915205051471932,0.0,0.2252577331530815,19.26246486877803,8,0,0.0588235294117647,0.0,1.4893981481481482,0.0,-0.4141860210512152,1.6506982145947815,0.3529411764705882,14.701775891331726,-22.77635708391192,0.0,2.901889644746788,1.8988246942665092,0.4622844795662111,-4.594
22,3.727700000000003,-2.587681653641208,5.3298006424792135,0.3134006437793956,18.305461995803785,8,0,0.0,0.0,0.0,-2.0198688271604945,-0.3819511106010956,1.5509775004326936,0.1153846153846153,14.707432055914197,24.111475320180517,0.0,0.0,1.841813589264264,0.9053202437078638,-4.11
23,2.0437,-2.710286033840552,0.0,0.4010547388416763,0.0,9,0,0.0769230769230769,-0.0655926923238428,0.0,0.0,-0.5252568847970617,0.750375961704882,0.6538461538461539,14.702510257975412,14.388273027771568,5.687386274683562,0.0,1.5255249390232914,0.4335105871991222,-2.35
24,2.9502000000000006,-3.686602472508175,0.0,0.1649956569267448,0.0,8,2,0.0909090909090909,0.0,0.0,0.0,-0.4184437408165906,1.1504189287568694,0.5,13.302784201730772,-25.094569108967526,35.92079024175871,0.0,1.406491238000059,0.9049379392670612,-5.47
25,1.9491,-2.0664670385751998,0.0,0.5616538317034973,32.60702369139466,7,0,0.0,0.0,0.0,0.0,-0.2231454256073045,1.86371066471669,0.0,14.708165167967156,-1.0635580123775972,0.0,0.0,1.3804087594159598,0.2129838422163134,-1.81
26,-1.039700000000001,-0.9520325196985004,0.0,0.210104041204652,0.0,5,0,0.0769230769230769,0.0,2.3687962962962965,0.0,-0.4331490084602725,0.8337988097298554,0.6153846153846154,14.70177584606834,-26.523343271621435,0.0,2.692546296296296,1.821544632374828,0.9060234911840934,-1.39
27,0.9389999999999998,-3.1483955502267587,0.0,0.1679838039428869,26.689117645233267,8,0,0.0,-1.648172713529856,0.0,0.0,-0.3593699264511115,1.5970895162686105,0.3,14.701780231974237,-21.49747235726957,4.794537184071822,0.0,1.8929771204089791,0.6166172369020839,-1.661
28,6.187900000000003,-6.237354793758184,0.0,0.1167493478482942,70.6692278347765,10,0,0.0555555555555555,0.964177374653566,0.0,0.0,-0.3172681727316944,1.538461538461538,0.7777777777777778,20.256310881471,-3.68288983156282,0.0,0.0,1.2282419508532858,0.3865444676852673,-6.9
29,2.5199000000000007,-2.7594167316037828,0.0,0.4486868053452033,32.60702369139466,9,0,0.0,-0.0819458616780042,0.0,0.0,-0.500510294865097,1.706342877771173,0.1363636363636363,14.701397252528492,-2.571126525628688,0.0,0.0,1.603367535895229,0.3241741606637918,-3.17
30,2.811400000000001,-3.342302394121514,0.0,0.1188447767040958,38.112942673227685,7,0,0.0,0.0,0.0,0.0,-0.326301699301566,1.7295739585136225,0.6,20.267872953658703,-0.7972581003987855,0.0,0.0,1.1353875730759542,0.0,-3.75
31,4.506300000000004,-2.996931336578293,5.404772297808012,0.2903266407319401,32.15293639518503,8,0,0.0,0.0,0.0,-2.076226851851853,-0.3819539845366729,2.204395734341424,0.1,14.70743143527431,-11.110137233885425,0.0,0.0,1.876414658392857,0.7860718604466242,-4.755
32,3.784220000000002,-3.94901312411532,0.0,0.1978288237286641,18.19910120538483,13,0,0.0681818181818181,-1.2063144917185324,0.0,0.0,-0.4825651494121161,1.1976256580086035,0.75,14.699709673696375,-23.67754750601855,20.963846917510768,0.0,1.9283198354389348,0.5188285954410002,-4.805
33,1.9352,-1.4734632354264896,0.0,0.337953349194981,29.78081546406353,2,0,0.0,0.1111111111111116,0.0,0.0,-0.2228185130445034,0.6666666666666665,0.25,20.36375209430475,1.4205029361119883,0.0,0.0,1.8904130539739008,0.8110042339640731,-1.64
34,3.566220000000002,-4.512283070847696,0.0,0.1040859896997988,42.46456947923127,6,0,0.0,0.0,0.0,0.0,-0.3394718223954221,1.2754330561050065,0.8571428571428571,20.254497057685303,-9.931018907419178,0.0,0.0,0.8952737913289991,0.0,-5.22
35,1.3755,-1.324130349286252,0.0,0.6435496829976065,13.344558822616634,5,0,0.0,0.0,0.0,0.0,-0.3793650035740346,0.9221804688852168,0.25,14.702721268488354,-0.5044422348294315,0.0,0.0,0.917521905015462,0.282360434560398,-0.85
36,3.430200000000002,-3.4455449896690578,0.0,0.4062962315471042,36.39820241076966,8,0,0.0384615384615384,0.0,0.0,0.0,-0.3180152929116693,2.2803773313833564,0.9615384615384616,15.594515431541694,-8.598501089256507,11.374772549367124,0.0,1.5156682654158138,0.1580062787536304,-3.504
37,3.2604000000000024,-3.174966206064353,0.0,0.3433988510569135,29.960986154775945,12,0,0.0294117647058823,0.1194238344761431,0.0,0.0,-0.5249134954078534,1.2742861939146453,0.4705882352941176,14.702510623210909,-16.04158622197976,4.794537184071822,0.0,1.5515934673537268,0.4531670958791377,-3.927
38,4.198300000000004,-3.2793998807620843,5.540900520702108,0.2000828046899021,25.22919919549441,11,0,0.0,0.1681684618291765,0.0,-2.3746288816452505,-0.4126984883191703,1.668338897180703,0.1428571428571428,14.702363844995656,21.24328674256365,0.0,0.0,1.7782150903706486,0.6650555093594835,-4.15
39,3.3918000000000026,-3.653310779054452,0.0,0.2095975871339898,55.19789431846272,7,0,0.0,0.0,0.0,0.0,-0.1864299508616139,1.944741563182633,0.0,20.394022312486616,0.5743623470398487,0.0,0.0,1.3264475645246436,0.2129838422163134,-4.81
40,4.007000000000002,-4.169437723114048,0.0,0.1388069252611859,54.06550936946378,7,0,0.0384615384615384,0.0,0.0,0.0,-0.3229791707903053,1.8422420460445823,0.9615384615384616,20.257010659245413,-4.12944500323372,0.0,0.0,0.9968370094522856,0.1356884924510754,-4.88
41,0.9449,-0.8594803492862518,0.0,0.6091465574798365,6.076020106833881,5,0,0.0,0.0,0.0,0.0,-0.2499813875457208,0.5,0.1666666666666666,14.70816549007688,-1.568620062545557,0.0,0.0,1.3492431669993552,0.282360434560398,-0.15
42,-0.4773,-1.5709338577222325,0.0,0.1898925573216661,6.4208216229260096,6,0,0.0,-1.5902546296296294,0.0,0.0,-0.3594132336842908,1.2754887502163474,0.375,14.70178023197423,-30.186113291523377,4.794537184071822,0.0,1.7707242173193805,0.7694439305194104,-1.655
43,2.439500000000001,-1.4763438020044926,0.0,0.4919598340872433,27.19203322199788,6,0,0.0,0.0,0.0,0.0,-0.237778946177516,1.8564153232785376,0.0,14.70816470700527,-19.19075672540758,0.0,0.0,1.3970855607587969,0.159904825553121,-2.53
44,0.5678,-0.2903040736941089,0.0,0.5985418618003885,0.0,4,0,0.0,0.0,0.0,0.0,-0.494192386771536,1.2506982145947814,0.25,14.70147203038841,0.937261566578898,0.0,0.0,1.5284004706890817,0.592072550632672,-0.63
45,1.9475,-1.6926670385751992,0.0,0.5738734604130239,26.186202068468653,6,0,0.0,0.0,0.0,0.0,-0.2309647667420939,1.729573958513622,0.0,14.708165134437802,-2.616098628497097,0.0,0.0,1.4314025215327877,0.2108411671311177,-1.55
46,2.4075,-3.0384736454102024,0.0,0.3985016610670948,15.929943897949348,7,0,0.0909090909090909,-0.0487755102040814,0.0,0.0,-0.3628850957480357,0.6713098685349208,0.7727272727272727,14.702712924864542,5.908178625378911,5.687386274683562,0.0,1.690414622608283,0.4929963631287107,-3.083
47,1.5771999999999995,-2.8381542175188037,0.0,0.2987771443210594,18.19910120538483,8,0,0.1,0.0,1.292106481481481,0.0,-0.4088020593615339,0.7984577381130555,0.8666666666666667,14.702692544359534,-12.010119125384945,5.687386274683562,0.0,1.5163819515080086,0.6353487014101871,-3.127
48,2.1756,-3.8393701223921672,0.0,0.1848753537049823,18.19910120538483,8,1,0.02,-0.1851700680272099,0.0,0.0,-0.4972320416458467,1.279524418805904,0.52,14.65151413650984,-7.229675240035768,5.687386274683562,0.0,1.4355708184618363,0.5869983965438245,-4.76
49,2.8516400000000006,-3.704205408096312,0.0,0.4224430735161537,18.19910120538483,6,0,0.0,0.0,0.0,0.0,-0.3957132529644299,1.1791050208158147,0.8333333333333334,15.58950527078262,-5.028657439918971,0.0,0.0,1.2495377583881129,0.1688318061362793,-1.94
50,2.5900000000000007,-2.310848091050232,0.0,0.2418525497679199,26.186202068468653,7,0,0.0,0.0,0.0,0.0,-0.3796761675348889,1.4888585228256126,0.25,20.252350690562658,-0.8584408353762808,0.0,0.0,1.1252771320170891,0.0,-3.66
51,1.2492,-2.965090319564508,0.0,0.1592797535848245,12.999757306524504,8,0,0.0,-0.8351532974300819,0.0,0.0,-0.3587255085886119,1.159535227469406,0.3235294117647059,14.70178023197424,-14.04126144374982,4.794537184071822,0.0,1.8159917309253684,0.5453436789424054,-2.17
52,5.146200000000003,-5.6148637945665705,0.0,0.0818734089965937,72.79640482153933,9,0,0.0,0.0,0.0,0.0,-0.3786004373318996,2.433985000288463,1.0,20.206168426993997,1.7494120603035808,0.0,0.0,0.931071412333214,0.0,-8.057
53,1.57852,-3.1118250589034897,0.0,0.2403257395970014,6.923737199690624,7,0,0.1071428571428571,0.0,1.2332175925925926,0.0,-0.4116411252774458,0.8246171298700142,0.4642857142857143,14.70177589156271,0.9368858703257572,0.0,2.6236342592592594,1.976579089684336,0.6723784477530313,-2.523
54,7.274000000000001,-7.957817988947085,0.0,0.1233578770365885,81.73837347831831,7,0,0.1666666666666666,0.0,0.0,0.0,-0.3085363091480684,1.2504443183784972,0.8333333333333334,20.25492004512692,-1.6697728514302737,0.0,0.0,1.0665877909270067,0.587830028294836,-8.6
55,1.70062,-1.5377462934674953,0.0,0.6778551708034818,18.19910120538483,4,0,0.0625,0.0,0.0,0.0,-0.3027057743307154,0.9221804688852168,0.8125,14.70816430028108,-14.117134896346297,0.0,0.0,1.372066421165867,0.2180712310044977,-0.62
56,3.468700000000003,-2.6831547003950464,0.0,0.1280945608258008,41.03950762137913,5,0,0.0,0.0,0.0,0.0,-0.2374015162525658,2.529594704699698,0.0,20.35524709201503,-41.26511503718717,0.0,0.0,1.7638105456678097,0.0,-5.05
57,3.456640000000002,-3.924463749587873,0.0,0.1133680706508149,36.39820241076966,5,0,0.0,0.0,0.0,0.0,-0.3646158011889721,1.792481250360578,0.8333333333333334,20.228664267900225,-8.200369032673434,0.0,0.0,0.9870134560172716,0.0,-4.14
58,5.454620000000004,-6.152507296609523,0.0,0.0796196994432102,66.73003775307771,9,0,0.0,0.0,0.0,0.0,-0.3822112372798888,1.9638980396113253,0.9473684210526316,20.204691128847312,-0.94880302857379,0.0,0.0,0.9524879344610157,0.0,-6.57
59,1.3755,-1.306670349286252,0.0,0.7145114903739487,6.923737199690624,4,0,0.0,0.2893518518518521,0.0,0.0,-0.3926631060777604,0.8443609377704338,0.25,14.70271996055699,-2.057802336174369,0.0,0.0,1.0745463061406135,0.2789641938707972,-0.19
60,8.580799999999998,-9.43474148549886,0.0,0.117737990710881,92.80751912186012,7,0,0.2,0.0,0.0,0.0,-0.3032133314651732,1.727272727272727,0.8,20.25415595459679,-1.543904794181305,0.0,0.0,1.035755722128375,0.7051647893336647,-9.15
61,1.3496,-1.503585402288426,0.0,0.5437421240558254,13.847474399381248,6,0,0.0,-0.1047685185185181,0.0,0.0,-0.4960102602915263,1.0754887502163468,0.1875,14.701470298394195,0.0412508291051054,0.0,0.0,1.6548455506962605,0.4555693663519418,-0.82
62,0.6204999999999998,-1.8338240435363804,0.0,0.1412408533686208,18.572861836593773,12,0,0.0,-0.4723734229751983,0.0,0.0,-0.3799916097235067,0.9276281819755264,0.1785714285714285,13.304118975360243,-29.07325926105123,4.39041504767482,0.0,1.2880454942795023,0.4404385667816811,-3.68
63,0.9744,-0.7932208242598805,0.0,0.5009215788655178,0.0,5,0,0.125,0.0,0.0,0.0,-0.2888151832812306,0.6666666666666674,0.875,14.708163429928426,-13.134449082092924,5.687386274683562,0.0,1.5208028661624675,0.4368954019869431,-0.8
64,1.1077,-2.6879742825195967,0.0,0.188215027767127,35.31581386325526,11,1,0.0263157894736842,-0.3009693877551018,1.1947685185185186,0.0,-0.5128987779399224,0.785952515374202,0.7105263157894737,14.65156976175437,-4.561309521449475,5.948339280986494,0.0,1.2602341562112276,0.7066013774506579,-2.81
65,5.505100000000005,-5.755612411009769,0.0,0.2740397689139433,47.99914230100217,14,0,0.0192307692307692,-0.6855863911221047,0.0,0.0,-0.378425116158969,1.5111111111111106,0.6346153846153846,14.70178930572821,-10.754393761516218,0.0,0.0,1.2232123586497692,0.2741412725364822,-5.931
66,1.803,-3.667952118534136,0.0,0.2497305584238856,0.0,8,0,0.1,0.0,0.0,0.0,-0.4070553358866985,1.6385157264345556,0.5,15.581838198708557,-14.048062473581924,11.896678561972989,0.0,2.163853276461299,0.796914355114955,-4.06
67,-0.4245000000000001,-0.742605195967224,0.0,0.3193697855459313,0.0,5,0,0.0,-0.5526851851851851,0.0,0.0,-0.3800187138881606,0.4285714285714284,0.8333333333333334,14.702709564550496,5.935048109670607,0.0,0.0,1.554510965513782,0.821697514093485,-0.667
68,1.1349999999999998,-1.96234389273102,0.0,0.2482520391758023,29.777418297330595,6,0,0.0,-1.189143518518518,0.0,0.0,-0.3562591424477216,1.1803910001730782,0.25,14.701784627416332,-6.5313858621268,4.794537184071822,0.0,2.0748387006193574,0.7292884895044698,-2.68
69,4.660400000000002,-4.942565986107159,0.0,0.1386650634207943,59.60008219123469,7,0,0.0714285714285714,0.0,0.0,0.0,-0.3177299801088042,1.9090909090909087,0.9285714285714286,20.25637060374474,-1.673239455598469,0.0,0.0,1.0613193226884887,0.2533489539025725,-5.27
70,0.0734999999999999,-1.411905657590987,0.0,0.1912845091438626,0.0,10,1,0.0294117647058823,-1.1065913958175857,0.0,0.0,-0.4660965427811755,0.1739130434782607,0.6176470588235294,14.651504811752352,1.9169046335833664,10.67871938593283,0.0,1.5283243474348305,1.0108310283770148,-3.38
71,4.693900000000003,-4.830346404562764,0.0,0.3679260298252388,23.20187978046503,11,1,0.1111111111111111,0.0,0.0,0.0,-0.4925751697839072,0.9460593781761286,0.8611111111111112,14.651577018051524,-8.369502602754677,5.687386274683562,0.0,1.130206212357599,0.6124890463208731,-5.46
72,2.401700000000001,-2.598982416544808,0.0,0.4940155589560087,20.771211599071872,4,0,0.0,0.5127314814814818,0.0,0.0,-0.3909064167489076,1.5010861115918803,0.1363636363636363,14.702719481340791,-31.42152545735441,0.0,0.0,1.1030761379245562,0.1600752776488599,-1.96
73,0.8664999999999998,-3.365289124362623,0.0,0.1477941460867902,36.407855449141934,8,0,0.0,-2.036742252456537,0.0,0.0,-0.3583862006630805,0.9454842658866762,0.6388888888888888,14.701780231974244,-16.782874803611772,4.794537184071822,0.0,1.7500026966831783,0.5160149373387445,-2.369
74,1.7397,-1.9254779017861117,0.0,0.5104655155513451,13.344558822616634,7,0,0.0,-0.0700462962962957,0.0,0.0,-0.4963527910502872,1.196077174101171,0.1666666666666666,14.701470046866364,5.719031125948361,0.0,0.0,1.6447588089552525,0.404834222563545,-2.25
75,1.5956,-1.551677901786111,0.0,0.5153375282263765,13.847474399381248,6,0,0.0,-0.1845833333333331,0.0,0.0,-0.4962783192718243,1.1419418481082784,0.1666666666666666,14.701469677899786,-5.854120824110956,0.0,0.0,1.6388418320252236,0.4013645895154301,-1.92
76,3.5630000000000024,-5.423480725510853,0.0,0.1715526645141765,80.42905113015875,14,0,0.0,-1.4571345112118894,0.0,0.0,-0.4734619216382959,1.519109970378672,0.5892857142857143,14.700473197492544,-20.57306318309244,4.794537184071822,0.0,1.7799578401388605,0.4152908649255722,-5.886
77,5.313800000000001,-5.706395213239922,0.0,0.145703435290372,46.93555380762077,7,0,0.1,0.0,0.0,0.0,-0.316908306789614,1.5073299753968254,0.9,20.25621091739645,-3.7108882794868863,0.0,0.0,1.1158580594187038,0.3534932105667696,-6.01
78,1.7913,-1.8830950069404624,0.0,0.4554745494170709,22.85368109763997,3,0,0.0,0.0,0.0,0.0,-0.169157864233488,0.7958988638330422,0.0,20.43091437263647,0.1857265957259092,0.0,0.0,1.1506997733371358,0.4138325214724776,-1.73
79,3.653400000000003,-4.66619774044247,0.0,0.1963505876943024,42.61280567154328,10,0,0.0454545454545454,0.0,1.67982316074578,0.0,-0.4066823959962832,0.6028147437006917,0.5,14.706106201587206,8.483600586770349,0.0,0.0,1.4608213436155153,0.6303995224548439,-3.493
80,0.8516999999999999,-0.4975398025731922,5.01608276643991,0.2062481718454738,11.38172479611316,8,0,0.0,-0.3256249999999994,0.0,-2.398631739732931,-0.3871718949899034,1.0101793271727075,0.3214285714285714,14.701793025039397,-12.948087262561929,0.0,0.0,1.6994862159866868,1.076116916182368,-1.995
81,0.7282199999999999,-2.4943473456807688,0.0,0.2605848858572321,0.0,5,0,0.0,0.0,0.0,0.0,-0.3959334255443379,0.5149933824802035,0.9090909090909092,15.58428732889687,6.146658805444223,0.0,0.0,1.3763273195544168,0.7368379996322468,-0.466
82,-0.8113000000000001,0.814664405997089,4.092592592592593,0.4738435524075167,0.0,2,0,0.0,2.220446049250313e-16,0.0,0.0,-0.2241242616557138,1.25,0.25,15.594673424112225,-2.550073392575495,0.0,0.0,2.141579565639898,1.2165063509461096,0.32
83,2.30344,-2.4967295404832406,0.0,0.1412891575820774,35.392371257240434,5,0,0.0,0.0,0.0,0.0,-0.3283169666223284,1.7505430557959407,0.75,20.26706752264932,-18.42552054255031,0.0,0.0,0.9646830819096086,0.0,-2.77
84,2.811400000000001,-3.342302394121514,0.0,0.1202902161907178,38.112942673227685,5,0,0.0,0.0,0.0,0.0,-0.3305390915320665,1.7295739585136225,0.6,20.266903349374576,4.669654588050207,0.0,0.0,1.144013213758166,0.0,-3.28
85,3.7268,-3.680441418886677,0.0,0.1666666666666666,69.60563934139509,3,0,0.0,0.0,0.0,0.0,-0.1892514140105284,2.188721875540867,0.0,20.46158557745273,1.639673847506248,0.0,0.0,2.0000000000000004,1.2421875,-3.67
86,6.627980000000005,-6.120534370190316,0.0,0.1629540042558559,56.31204387861251,18,0,0.0303030303030303,-0.5893900460143249,0.0,0.0,-0.4947928586560267,1.5423281936129376,0.7121212121212122,13.30345097907296,-14.557797617357988,8.78083009534964,0.0,1.617886950525795,0.393653139700585,-6.876
87,0.6731,-0.98418594980076,0.0,0.4497395265476873,6.923737199690624,4,1,0.0,0.0,0.0,0.0,-0.4012337749448755,0.6734528847818049,0.25,14.65159847663763,-4.430668036151449,0.0,0.0,0.6472190503277355,0.8838792661892988,-0.8
88,2.6477000000000013,-2.1691856072486857,0.0,0.4585389720677588,20.771211599071872,6,0,0.0,0.4988425925925928,0.0,0.0,-0.3911411658853523,1.6304900867291128,0.1363636363636363,14.702719498137348,-17.306760840487225,0.0,0.0,1.1264186811959107,0.159904825553121,-2.35
89,3.458700000000001,-4.590207101046304,0.0,0.2215493105827469,11.600939890232516,8,0,0.0263157894736842,-0.1503495842781552,0.0,0.0,-0.4048202765871717,0.5924041282774279,0.7368421052631579,14.702710357466936,-7.561011421071258,17.192635327202154,0.0,1.6425045449944513,0.5210930450383716,-5.36
90,2.901600000000001,-3.1852445274802514,0.0,0.3356540306521244,29.26824684892664,5,1,0.1363636363636363,0.0,0.0,0.0,-0.3869944281916762,0.4824919644402476,0.8181818181818182,14.651597295137492,-10.162571580188272,5.687386274683562,0.0,0.7976183370127967,0.8112421103553793,-3.48
91,1.5159999999999998,-3.4393310954569456,4.808017788905685,0.1832368296563704,26.344316129141134,8,0,0.0,-0.5392724867724858,0.0,0.0,-0.3600861315892535,1.0145650001236275,0.2941176470588235,14.701780231974231,-16.622205897552902,0.0,0.0,1.8350890895082157,0.544951946451609,-3.46
92,4.487200000000002,-5.074115335638913,0.0,0.0982810847410374,60.6636706846161,6,0,0.0,0.0,0.0,0.0,-0.3522553643566821,2.1528526327321957,1.0,20.23092997068208,4.302363240021986,0.0,0.0,0.9176557632774488,0.0,-6.0
93,1.8214,-1.564575888550464,0.0,0.6858131742440329,6.923737199690624,5,0,0.0,0.0,0.0,0.0,-0.4175834591225251,1.644253572046706,0.0,14.70682142415837,2.4083258213775287,0.0,0.0,1.2822822437899402,0.271887821896538,-1.34
94,3.456640000000002,-3.924463749587873,0.0,0.1132150329821852,41.96165390246666,6,0,0.0,0.0,0.0,0.0,-0.3622456921272439,1.542481250360578,0.8333333333333334,20.229858052730684,-13.667281721122423,0.0,0.0,0.9745975377091464,0.0,-4.29
95,4.828600000000005,-4.228455513393736,0.0,0.3176710670979745,38.112942673227685,11,0,0.05,2.5522033257747547,0.0,0.0,-0.3357630672755108,1.737744375108174,0.7,14.707200776503011,8.325225037974059,0.0,0.0,1.3913942453247377,0.1760704427611097,-4.07
96,4.043559999999999,-5.035669321059975,0.0,0.2711698589944842,46.40375956093006,6,0,0.1428571428571428,0.0,0.0,0.0,-0.3970012890847968,1.0000000000000004,1.0,15.57842780430015,-9.959709002926532,0.0,0.0,0.7887691409453583,0.7487365948453463,-5.64
97,5.967200000000002,-6.462741224544595,0.0,0.1418523612576465,52.47012662939167,8,0,0.125,0.0,0.0,0.0,-0.3150202317203733,1.3756664775677456,0.875,20.255936744414992,-3.94474243289399,0.0,0.0,1.1424970119558506,0.4410294709309703,-7.25
98,1.7579,-1.6517314647578498,0.0,0.5382569296934104,30.33183534230805,5,0,0.0,0.0,0.0,0.0,-0.3982379190060472,1.0802663515647222,0.6666666666666666,14.706877496217736,-6.567175692134633,0.0,0.0,1.1417226824398905,0.2114488841256144,-1.6
99,2.8100000000000014,-2.413769557103468,0.0,0.1274293804387267,44.179309741689295,5,0,0.0,0.0,0.0,0.0,-0.3162184732640564,1.6130620467108208,0.6666666666666666,20.2722770451208,-8.702432442837155,0.0,0.0,1.131198724946226,0.0,-3.27
