,x,y,target
114,-0.8999999999999999,-0.4747474747474747,62.79803600527042
115,-0.8727272727272727,-0.4747474747474747,61.49434721314292
116,-0.8454545454545455,-0.4747474747474747,60.27282183837779
117,-0.8181818181818181,-0.4747474747474747,59.12905580100893
118,-0.7909090909090909,-0.4747474747474747,58.05896395196695
119,-0.7636363636363636,-0.4747474747474747,57.05876019123782
120,-0.7363636363636363,-0.4747474747474747,56.124939760359176
121,-0.709090909090909,-0.4747474747474747,55.25426356881527
122,-0.6818181818181818,-0.4747474747474747,54.443744427713085
123,-0.6545454545454544,-0.4747474747474747,53.69063507638162
124,-0.6272727272727272,-0.4747474747474747,52.99241789838376
125,-0.6,-0.4747474747474747,52.34679623300013
126,-0.5727272727272726,-0.4747474747474747,51.75168719666267
127,-0.5454545454545454,-0.4747474747474747,51.205215936202414
128,-0.5181818181818181,-0.4747474747474747,50.705711242243
129,-0.4909090909090907,-0.4747474747474747,50.25170245673284
130,-0.4636363636363636,-0.4747474747474747,49.841917613571
131,-0.4363636363636363,-0.4747474747474747,49.47528275565495
132,-0.4090909090909089,-0.4747474747474747,49.1509223755718
133,-0.3818181818181818,-0.4747474747474747,48.86816093067554
134,-0.3545454545454545,-0.4747474747474747,48.62652538655388
135,-0.3272727272727271,-0.4747474747474747,48.42574874600079
136,-0.2999999999999998,-0.4747474747474747,48.26577452368835
137,-0.2727272727272727,-0.4747474747474747,48.14676212988801
138,-0.2454545454545453,-0.4747474747474747,48.06909312994723
139,-0.218181818181818,-0.4747474747474747,48.03337834989588
140,-0.1909090909090909,-0.4747474747474747,48.04046580266182
141,-0.1636363636363635,-0.4747474747474747,48.0914494140343
142,-0.1363636363636362,-0.4747474747474747,48.18767853284972
143,-0.1090909090909089,-0.4747474747474747,48.33076821600693
144,-0.0818181818181817,-0.4747474747474747,48.522610285972576
145,-0.0545454545454544,-0.4747474747474747,48.76538516652817
146,-0.0272727272727271,-0.4747474747474747,49.06157451176493
147,2.220446049250313e-16,-0.4747474747474747,49.41397465386675
148,0.0272727272727273,-0.4747474747474747,49.82571090715677
149,0.0545454545454546,-0.4747474747474747,50.300252779339885
150,0.081818181818182,-0.4747474747474747,50.84143015597034
151,0.1090909090909091,-0.4747474747474747,51.45345054103151
152,0.1363636363636364,-0.4747474747474747,52.14091745525955
153,0.1636363636363638,-0.4747474747474747,52.9088501145965
154,0.1909090909090911,-0.4747474747474747,53.7627045340583
155,0.2181818181818182,-0.4747474747474747,54.70839622748501
156,0.2454545454545456,-0.4747474747474747,55.75232470125585
157,0.2727272727272729,-0.4747474747474747,56.901399970265935
158,0.3,-0.4747474747474747,58.16307135745162
159,0.3272727272727274,-0.4747474747474747,59.54535887412485
160,0.3545454545454547,-0.4747474747474747,61.05688751756046
161,0.381818181818182,-0.4747474747474747,62.70692486493978
162,0.4090909090909091,-0.4747474747474747,64.50542238918845
163,0.4363636363636365,-0.4747474747474747,66.46306097280942
164,0.4636363636363638,-0.4747474747474747,68.59130115090574
165,0.4909090909090909,-0.4747474747474747,70.90243867468297
166,0.5181818181818185,-0.4747474747474747,73.40966605236551
167,0.5454545454545454,-0.4747474747474747,76.12714079628148
168,0.5727272727272728,-0.4747474747474747,79.07006118360961
169,0.6000000000000001,-0.4747474747474747,82.25475042477449
170,0.6272727272727274,-0.4747474747474747,85.69875022871676
171,0.6545454545454548,-0.4747474747474747,89.42092485936637
172,0.6818181818181821,-0.4747474747474747,93.4415768939193
173,0.7090909090909094,-0.4747474747474747,97.7825760224485
174,0.7363636363636363,-0.4747474747474747,102.46750237167292
175,0.7636363636363637,-0.4747474747474747,107.52180599533068
176,0.790909090909091,-0.4747474747474747,112.9729843517775
177,0.8181818181818183,-0.4747474747474747,118.85077978872768
178,0.8454545454545457,-0.4747474747474747,125.1873992783696
179,0.872727272727273,-0.4747474747474747,132.01775889675105
180,0.9000000000000004,-0.4747474747474747,139.37975582312026
181,0.9272727272727272,-0.4747474747474747,147.31457095212326
182,0.9545454545454546,-0.4747474747474747,155.86700556931186
183,0.981818181818182,-0.4747474747474747,165.08585594386932
184,1.0090909090909093,-0.4747474747474747,175.02433014817646
185,-1.5,-0.4494949494949495,120.07538573578752
186,-1.4727272727272729,-0.4494949494949495,115.094926061793
187,-1.4454545454545455,-0.4494949494949495,110.43420288895864
188,-1.4181818181818182,-0.4494949494949495,106.07066357874956
189,-1.3909090909090909,-0.4494949494949495,101.98355521508802
190,-1.3636363636363635,-0.4494949494949495,98.15376702093864
191,-1.3363636363636364,-0.4494949494949495,94.56368757791748
192,-1.309090909090909,-0.4494949494949495,91.19707540039508
193,-1.2818181818181815,-0.4494949494949495,88.03894155482656
194,-1.2545454545454544,-0.4494949494949495,85.07544314319173
195,-1.2272727272727273,-0.4494949494949495,82.29378658748017
196,-1.2,-0.4494949494949495,79.68213976076034
197,-1.1727272727272728,-0.4494949494949495,77.2295521099484
198,-1.1454545454545455,-0.4494949494949495,74.92588200626435
199,-1.1181818181818182,-0.4494949494949495,72.76173064184493
200,-1.0909090909090908,-0.4494949494949495,70.72838186542369
201,-1.0636363636363635,-0.4494949494949495,68.81774741681048
202,-1.0363636363636364,-0.4494949494949495,67.02231707959754
203,-1.009090909090909,-0.4494949494949495,65.33511332462959
204,-0.9818181818181818,-0.4494949494949495,63.74965006388631
205,-0.9545454545454544,-0.4494949494949495,62.25989517612806
206,-0.9272727272727272,-0.4494949494949495,60.86023650253076
207,-0.8999999999999999,-0.4494949494949495,59.54545104313151
208,-0.8727272727272727,-0.4494949494949495,58.31067711372877
209,-0.8454545454545455,-0.4494949494949495,57.151389248379786
210,-0.8181818181818181,-0.4494949494949495,56.06337565520916
211,-0.7909090909090909,-0.4494949494949495,55.04271805323013
212,-0.7636363636363636,-0.4494949494949495,54.08577373557161
213,-0.7363636363636363,-0.4494949494949495,53.189159720151096
214,-0.709090909090909,-0.4494949494949495,52.34973886264305
215,-0.6818181818181818,-0.4494949494949495,51.56460781874657
216,-0.6545454545454544,-0.4494949494949495,50.83108675341028
217,-0.6272727272727272,-0.4494949494949495,50.14671070396634
218,-0.6,-0.4494949494949495,49.50922251218401
219,-0.5727272727272726,-0.4494949494949495,48.91656724719464
220,-0.5454545454545454,-0.4494949494949495,48.36688804717552
221,-0.5181818181818181,-0.4494949494949495,47.858523312718575
222,-0.4909090909090907,-0.4494949494949495,47.39000518905964
223,-0.4636363636363636,-0.4494949494949495,46.96005927791254
224,-0.4363636363636363,-0.4494949494949495,46.56760552265018
225,-0.4090909090909089,-0.4494949494949495,46.21176021311236
226,-0.3818181818181818,-0.4494949494949495,45.89183905851412
227,-0.3545454545454545,-0.4494949494949495,45.60736127889419
228,-0.3272727272727271,-0.4494949494949495,45.35805466740224
229,-0.2999999999999998,-0.4494949494949495,45.14386157759999
230,-0.2727272727272727,-0.4494949494949495,44.96494579196978
231,-0.2454545454545453,-0.4494949494949495,44.82170023011606
232,-0.218181818181818,-0.4494949494949495,44.71475545783832
233,-0.1909090909090909,-0.4494949494949495,44.644988961484536
234,-0.1636363636363635,-0.4494949494949495,44.61353515589285
235,-0.1363636363636362,-0.4494949494949495,44.62179609893203
236,-0.1090909090909089,-0.4494949494949495,44.67145289129172
237,-0.0818181818181817,-0.4494949494949495,44.76447774688423
238,-0.0545454545454544,-0.4494949494949495,44.9031467271343
239,-0.0272727272727271,-0.4494949494949495,45.09005314167992
240,2.220446049250313e-16,-0.4494949494949495,45.328121628715465
241,0.0272727272727273,-0.4494949494949495,45.62062294050265
242,0.0545454545454546,-0.4494949494949495,45.97118947357965
243,0.081818181818182,-0.4494949494949495,46.38383159903335
244,0.1090909090909091,-0.4494949494949495,46.86295486598525
245,0.1363636363636364,-0.4494949494949495,47.41337817129836
246,0.1636363636363638,-0.4494949494949495,48.04035301055471
247,0.1909090909090911,-0.4494949494949495,48.74958394971216
248,0.2181818181818182,-0.4494949494949495,49.54725048364288
249,0.2454545454545456,-0.4494949494949495,50.44003047712572
250,0.2727272727272729,-0.4494949494949495,51.43512541595166
251,0.3,-0.4494949494949495,52.54028773077167
252,0.3272727272727274,-0.4494949494949495,53.763850494342094
253,0.3545454545454547,-0.4494949494949495,55.11475983411856
254,0.381818181818182,-0.4494949494949495,56.60261044694584
255,0.4090909090909091,-0.4494949494949495,58.237684651166646
256,0.4363636363636365,-0.4494949494949495,60.03099546414691
257,0.4636363636363638,-0.4494949494949495,61.99433425036945
258,0.4909090909090909,-0.4494949494949495,64.14032354731877
259,0.5181818181818185,-0.4494949494949495,66.48247574389407
260,0.5454545454545454,-0.4494949494949495,69.0352583596432
261,0.5727272727272728,-0.4494949494949495,71.81416675342986
262,0.6000000000000001,-0.4494949494949495,74.83580517804401
263,0.6272727272727274,-0.4494949494949495,78.1179771937187
264,0.6545454545454548,-0.4494949494949495,81.67978655962841
265,0.6818181818181821,-0.4494949494949495,85.54174983951347
266,0.7090909090909094,-0.4494949494949495,89.72592208708991
267,0.7363636363636363,-0.4494949494949495,94.2560371205714
268,0.7636363636363637,-0.4494949494949495,99.15766405542657
269,0.790909090909091,-0.4494949494949495,104.45838194265846
270,0.8181818181818183,-0.4494949494949495,110.18797455902244
271,0.8454545454545457,-0.4494949494949495,116.37864761861356
272,0.872727272727273,-0.4494949494949495,123.06527092553978
273,0.9000000000000004,-0.4494949494949495,130.28564826875927
274,0.9272727272727272,-0.4494949494949495,138.08081817698522
275,0.9545454545454546,-0.4494949494949495,146.49538900879827
276,0.981818181818182,-0.4494949494949495,155.5779122564249
277,1.0090909090909093,-0.4494949494949495,165.38129839748066
278,1.0363636363636366,-0.4494949494949495,175.9632801446583
279,-1.5,-0.4242424242424242,113.24643831955868
280,-1.4727272727272729,-0.4242424242424242,108.59167284253172
281,-1.4454545454545455,-0.4242424242424242,104.234496255725
282,-1.4181818181818182,-0.4242424242424242,100.1539557572272
283,-1.3909090909090909,-0.4242424242424242,96.33076189369412
284,-1.3636363636363635,-0.4242424242424242,92.74714232646596
285,-1.3363636363636364,-0.4242424242424242,89.386709324457
286,-1.309090909090909,-0.4242424242424242,86.23433965951074
287,-1.2818181818181815,-0.4242424242424242,83.2760657001835
288,-1.2545454545454544,-0.4242424242424242,80.4989766119615
289,-1.2272727272727273,-0.4242424242424242,77.89112867669078
290,-1.2,-0.4242424242424242,75.44146384194264
291,-1.1727272727272728,-0.4242424242424242,73.13973570226327
292,-1.1454545454545455,-0.4242424242424242,70.9764421987071
293,-1.1181818181818182,-0.4242424242424242,68.94276440065242
294,-1.0909090909090908,-0.4242424242424242,67.03051080461749
295,-1.0636363636363635,-0.4242424242424242,65.23206664872255
296,-1.0363636363636364,-0.4242424242424242,63.54034779878611
297,-1.009090909090909,-0.4242424242424242,61.94875881313504
298,-0.9818181818181818,-0.4242424242424242,60.45115483846979
299,-0.9545454545454544,-0.4242424242424242,59.04180702904969
300,-0.9272727272727272,-0.4242424242424242,57.71537121656888
301,-0.8999999999999999,-0.4242424242424242,56.46685958890284
302,-0.8727272727272727,-0.4242424242424242,55.29161516291934
303,-0.8454545454545455,-0.4242424242424242,54.18528886022522
304,-0.8181818181818181,-0.4242424242424242,53.143819015471074
305,-0.7909090909090909,-0.4242424242424242,52.16341316501798
306,-0.7636363636363636,-0.4242424242424242,51.24053197968609
307,-0.7363636363636363,-0.4242424242424242,50.37187521921044
308,-0.709090909090909,-0.4242424242424242,49.5543695981395
309,-0.6818181818181818,-0.4242424242424242,48.78515846340528
310,-0.6545454545454544,-0.4242424242424242,48.061593192824574
311,-0.6272727272727272,-0.4242424242424242,47.38122623149168
312,-0.6,-0.4242424242424242,46.74180568951341
313,-0.5727272727272726,-0.4242424242424242,46.14127142992842
314,-0.5454545454545454,-0.4242424242424242,45.5777525800514
315,-0.5181818181818181,-0.4242424242424242,45.04956640299228
316,-0.4909090909090907,-0.4242424242424242,44.55521846882909
317,-0.4636363636363636,-0.4242424242424242,44.09340406696708
318,-0.4363636363636363,-0.4242424242424242,43.66301080270924
319,-0.4090909090909089,-0.4242424242424242,43.263122322111016
320,-0.3818181818181818,-0.4242424242424242,42.89302310991635
321,-0.3545454545454545,-0.4242424242424242,42.552204305899714
322,-0.3272727272727271,-0.4242424242424242,42.240370485400746
323,-0.2999999999999998,-0.4242424242424242,41.95744735037113
324,-0.2727272727272727,-0.4242424242424242,41.703590277997314
325,-0.2454545454545453,-0.4242424242424242,41.4791936750612
326,-0.218181818181818,-0.4242424242424242,41.28490108780204
327,-0.1909090909090909,-0.4242424242424242,41.12161601929303
328,-0.1636363636363635,-0.4242424242424242,40.99051340939858
329,-0.1363636363636362,-0.4242424242424242,40.89305173638004
330,-0.1090909090909089,-0.4242424242424242,40.8309857043205
331,-0.0818181818181817,-0.4242424242424242,40.80637948689048
332,-0.0545454545454544,-0.4242424242424242,40.821620505719466
333,-0.0272727272727271,-0.4242424242424242,40.87943373091767
334,2.220446049250313e-16,-0.4242424242424242,40.9828965022426
335,0.0272727272727273,-0.4242424242424242,41.13545388216092
336,0.0545454545454546,-0.4242424242424242,41.34093456674464
337,0.081818181818182,-0.4242424242424242,41.60356739708407
338,0.1090909090909091,-0.4242424242424242,41.92799853281741
339,0.1363636363636364,-0.4242424242424242,42.31930937058264
340,0.1636363636363638,-0.4242424242424242,42.78303531380276
341,0.1909090909090911,-0.4242424242424242,43.32518552633079
342,0.2181818181818182,-0.4242424242424242,43.95226383122144
343,0.2454545454545456,-0.4242424242424242,44.671290947374736
344,0.2727272727272729,-0.4242424242424242,45.489828291139446
345,0.3,-0.4242424242424242,46.416003607310046
346,0.3272727272727274,-0.4242424242424242,47.45853873444749
347,0.3545454545454547,-0.4242424242424242,48.62677985328462
348,0.381818181818182,-0.4242424242424242,49.93073061434429
349,0.4090909090909091,-0.4242424242424242,51.38108859204448
350,0.4363636363636365,-0.4242424242424242,52.98928556778343
351,0.4636363636363638,-0.4242424242424242,54.767532204127335
352,0.4909090909090909,-0.4242424242424242,56.72886773667915
353,0.5181818181818185,-0.4242424242424242,58.88721537997344
354,0.5454545454545454,-0.4242424242424242,61.25744421939794
355,0.5727272727272728,-0.4242424242424242,63.85543844337378
356,0.6000000000000001,-0.4242424242424242,66.69817485963218
357,0.6272727272727274,-0.4242424242424242,69.8038097373564
358,0.6545454545454548,-0.4242424242424242,73.19177612430721
359,0.6818181818181821,-0.4242424242424242,76.88289290610534
360,0.7090909090909094,-0.4242424242424242,80.89948700508923
361,0.7363636363636363,-0.4242424242424242,85.26553026031428
362,0.7636363636363637,-0.4242424242424242,90.00679269029233
363,0.790909090909091,-0.4242424242424242,95.15101401825342
364,0.8181818181818183,-0.4242424242424242,100.72809553865945
365,0.8454545454545457,-0.4242424242424242,106.77031462638128
366,0.872727272727273,-0.4242424242424242,113.312564439781
367,0.9000000000000004,-0.4242424242424242,120.39262164980352
368,0.9272727272727272,-0.4242424242424242,128.05144534350387
369,0.9545454545454546,-0.4242424242424242,136.33351060726957
370,0.981818181818182,-0.4242424242424242,145.28718069808616
371,1.0090909090909093,-0.4242424242424242,154.96512216708138
372,1.0363636363636366,-0.4242424242424242,165.4247678157224
373,1.063636363636364,-0.4242424242424242,176.7288329499068
374,-1.5,-0.398989898989899,106.8953403259944
375,-1.4727272727272729,-0.398989898989899,102.54119294544188
376,-1.4454545454545455,-0.398989898989899,98.46414400561552
377,-1.4181818181818182,-0.398989898989899,94.64470304187884
378,-1.3909090909090909,-0.398989898989899,91.06491815725572
379,-1.3636363636363635,-0.398989898989899,87.70823990850471
380,-1.3363636363636364,-0.398989898989899,84.55939794631884
381,-1.309090909090909,-0.398989898989899,81.60428920817313
382,-1.2818181818181815,-0.398989898989899,78.82987656221141
383,-1.2545454545454544,-0.398989898989899,76.22409689500768
384,-1.2272727272727273,-0.398989898989899,73.77577772618798
385,-1.2,-0.398989898989899,71.47456151913289
386,-1.1727272727272728,-0.398989898989899,69.31083693918026
387,-1.1454545454545455,-0.398989898989899,67.2756763885016
388,-1.1181818181818182,-0.398989898989899,65.36077921963678
389,-1.0909090909090908,-0.398989898989899,63.55842009707135
390,-1.0636363636363635,-0.398989898989899,61.86140203790553
391,-1.0363636363636364,-0.398989898989899,60.26301371843832
392,-1.009090909090909,-0.398989898989899,58.75699068340978
393,-0.9818181818181818,-0.398989898989899,57.33748013891034
394,-0.9545454545454544,-0.398989898989899,55.99900904891472
395,-0.9272727272727272,-0.398989898989899,54.73645528945463
396,-0.8999999999999999,-0.398989898989899,53.54502164408484
397,-0.8727272727272727,-0.398989898989899,52.42021245001074
398,-0.8454545454545455,-0.398989898989899,51.35781272649909
399,-0.8181818181818181,-0.398989898989899,50.353869636425365
400,-0.7909090909090909,-0.398989898989899,49.40467614839898
401,-0.7636363636363636,-0.398989898989899,48.506756781187015
402,-0.7363636363636363,-0.398989898989899,47.65685532440157
403,-0.709090909090909,-0.398989898989899,46.85192443985689
404,-0.6818181818181818,-0.398989898989899,46.08911705683018
405,-0.6545454545454544,-0.398989898989899,45.36577948183089
406,-0.6272727272727272,-0.398989898989899,44.67944614953191
407,-0.6,-0.398989898989899,44.02783594636045
408,-0.5727272727272726,-0.398989898989899,43.4088500419933
409,-0.5454545454545454,-0.398989898989899,42.82057116675432
410,-0.5181818181818181,-0.398989898989899,42.26126427477458
411,-0.4909090909090907,-0.398989898989899,41.72937853385133
412,-0.4636363636363636,-0.398989898989899,41.22355058334314
413,-0.4363636363636363,-0.398989898989899,40.74260900127907
414,-0.4090909090909089,-0.398989898989899,40.28557992126377
415,-0.3818181818181818,-0.398989898989899,39.851693738859296
416,-0.3545454545454545,-0.398989898989899,39.44039284605357
417,-0.3272727272727271,-0.398989898989899,39.051340331332185
418,-0.2999999999999998,-0.398989898989899,38.68442958190422
419,-0.2727272727272727,-0.398989898989899,38.33979472395188
420,-0.2454545454545453,-0.398989898989899,38.017821836538914
421,-0.218181818181818,-0.398989898989899,37.71916087519151
422,-0.1909090909090909,-0.398989898989899,37.44473824232284
423,-0.1636363636363635,-0.398989898989899,37.19576994378193
424,-0.1363636363636362,-0.398989898989899,36.9737752740339
425,-0.1090909090909089,-0.398989898989899,36.78059097699478
426,-0.0818181818181817,-0.398989898989899,36.61838583551055
427,-0.0545454545454544,-0.398989898989899,36.48967565004964
428,-0.0272727272727271,-0.398989898989899,36.39733857652719
429,2.220446049250313e-16,-0.398989898989899,36.34463080444418
430,0.0272727272727273,-0.398989898989899,36.33520256984752
431,0.0545454545454546,-0.398989898989899,36.37311451313301
432,0.081818181818182,-0.398989898989899,36.4628544095443
433,0.1090909090909091,-0.398989898989899,36.60935432048518
434,0.1363636363636364,-0.398989898989899,36.81800823657139
435,0.1636363636363638,-0.398989898989899,37.09469030879835
436,0.1909090909090911,-0.398989898989899,37.44577379239897
437,0.2181818181818182,-0.398989898989899,37.87815085899682
438,0.2454545454545456,-0.398989898989899,38.3992534666291
439,0.2727272727272729,-0.398989898989899,39.01707551421349
440,0.3,-0.398989898989899,39.7401965471772
441,0.3272727272727274,-0.398989898989899,40.577807324374106
442,0.3545454545454547,-0.398989898989899,41.539737603231416
443,0.381818181818182,-0.398989898989899,42.63648655046264
444,0.4090909090909091,-0.398989898989899,43.87925623985983
445,0.4363636363636365,-0.398989898989899,45.27998875689272
446,0.4636363636363638,-0.398989898989899,46.85140749239416
447,0.4909090909090909,-0.398989898989899,48.60706327487803
448,0.5181818181818185,-0.398989898989899,50.561386063464994
449,0.5454545454545454,-0.398989898989899,52.72974300152679
450,0.5727272727272728,-0.398989898989899,55.12850371565782
451,0.6000000000000001,-0.398989898989899,57.775113836210494
452,0.6272727272727274,-0.398989898989899,60.6881778153212
453,0.6545454545454548,-0.398989898989899,63.88755222717833
454,0.6818181818181821,-0.398989898989899,67.3944508545181
455,0.7090909090909094,-0.398989898989899,71.23156299646165
456,0.7363636363636363,-0.398989898989899,75.42318657753827
457,0.7636363636363637,-0.398989898989899,79.99537779807376
458,0.790909090909091,-0.398989898989899,84.97611924434324
459,0.8181818181818183,-0.398989898989899,90.39550857563836
460,0.8454545454545457,-0.398989898989899,96.28597012769085
461,0.872727272727273,-0.398989898989899,102.68249202119571
462,0.9000000000000004,-0.398989898989899,109.62289164442866
463,0.9272727272727272,-0.398989898989899,117.14811269466315
464,0.9545454545454546,-0.398989898989899,125.30255731939654
465,0.981818181818182,-0.398989898989899,134.13445730114046
466,1.0090909090909093,-0.398989898989899,143.6962886853754
467,1.0363636363636366,-0.398989898989899,154.04523476779542
468,1.063636363636364,-0.398989898989899,165.2437029428057
469,1.0909090909090913,-0.398989898989899,177.3599015802045
470,-1.5,-0.3737373737373737,100.98343677944312
471,-1.4727272727272729,-0.3737373737373737,96.90695792242045
472,-1.4454545454545455,-0.3737373737373737,93.08858927538712
473,-1.4181818181818182,-0.3737373737373737,89.5101760186247
474,-1.3909090909090909,-0.3737373737373737,86.15498794960844
475,-1.3636363636363635,-0.3737373737373737,83.00759233174166
476,-1.3363636363636364,-0.3737373737373737,80.05373860864465
477,-1.309090909090909,-0.3737373737373737,77.28025390893863
478,-1.2818181818181815,-0.3737373737373737,74.67494834409428
479,-1.2545454545454544,-0.3737373737373737,72.22652917662008
480,-1.2272727272727273,-0.3737373737373737,69.92452300926247
481,-1.2,-0.3737373737373737,67.75920521854555
482,-1.1727272727272728,-0.3737373737373737,65.72153592769533
483,-1.1454545454545455,-0.3737373737373737,63.80310188408923
484,-1.1181818181818182,-0.3737373737373737,61.9960636739276
485,-1.0909090909090908,-0.3737373737373737,60.29310777089541
486,-1.0636363636363635,-0.3737373737373737,58.68740297534514
487,-1.0363636363636364,-0.3737373737373737,57.172560855371216
488,-1.009090909090909,-0.3737373737373737,55.74259985070142
489,-0.9818181818181818,-0.3737373737373737,54.39191274448753
490,-0.9545454545454544,-0.3737373737373737,53.115237246937255
491,-0.9272727272727272,-0.3737373737373737,51.90762946857138
492,-0.8999999999999999,-0.3737373737373737,50.76444009009765
493,-0.8727272727272727,-0.3737373737373737,49.68129306092686
494,-0.8454545454545455,-0.3737373737373737,48.65406667968727
495,-0.8181818181818181,-0.3737373737373737,47.67887692818215
