,SdssC,IC0,BIC3,Xc-5d,nO,SRW09,SIC3,NdO,BIC4,GGI4,JGI10,AETA_beta_ns_d,GhoseFilter,n6ARing,C3SP2,RotRatio,nG12FARing,SlogP_VSA4,Lipinski,SlogP_VSA8,target
15,3.47430476694324,1.2274504770665493,0.7576118988084423,1.0850356152625436,0,0.0,0.7765879164610618,0,0.8022978027283287,1.484444444444445,0.0062003092306122,0.0,False,0,3,0.3125,0,0.0,False,12.152040213667762,0.8750613
16,3.482300326278085,1.237415663761076,0.7818428708123694,0.818689580036991,0,0.0,0.80245213993536,0,0.8289173041226109,1.4444444444444446,0.0060240451654593,0.0,False,0,3,0.3548387096774194,0,0.0,False,12.152040213667762,0.9590414
17,3.5015101923232685,1.2274504770665493,0.7811375191020081,0.6520229133703244,0,0.0,0.8007027864571227,0,0.83922919419786,1.4044444444444446,0.005242793121581,0.0,False,0,3,0.40625,0,0.0,False,12.152040213667762,0.8976271
18,3.467667862181335,1.2718108456786592,0.7769124422490704,0.6520229133703244,0,0.0,0.8011399176039566,0,0.8460796356862288,1.1733333333333331,0.0060896041757285,0.0,False,0,2,0.3571428571428571,0,0.0,False,12.152040213667762,1.0413927
19,3.4464682539682543,1.1968693094032663,0.6971236174198265,2.971332926677937,0,7.661527081358517,0.7259386755159266,0,0.7394632933165984,1.5022222222222226,0.009931129476584,0.0,False,0,4,0.074074074074074,0,5.41499046939678,False,12.152040213667762,4.008517
20,2.668258692365836,1.4323591457496476,0.7263925730972647,0.9142634612365024,0,7.368339686311381,0.7611834233831933,0,0.7572841896077427,1.6444444444444446,0.0112746148352208,0.04,False,0,4,0.074074074074074,0,11.63444168209179,False,12.152040213667762,4.1172714
21,3.4288350340136056,1.347912390625054,0.7263925730972646,0.9142634612365024,0,7.368339686311381,0.7611834233831932,0,0.7572841896077427,1.4533333333333336,0.0136210590756045,0.0208333333333333,False,0,4,0.0769230769230769,0,0.0,False,12.152040213667762,3.9637878
22,3.4649744897959183,1.2069084251518167,0.715424951001188,0.9142634612365024,0,7.368339686311381,0.7471840772503473,0,0.7511419511207534,1.4533333333333336,0.0136210590756045,0.0,False,0,5,0.0769230769230769,0,6.923737199690624,False,12.152040213667762,3.612784
23,3.36324861426052,1.347912390625054,0.7263925730972646,0.9142634612365024,0,7.368339686311381,0.7611834233831932,0,0.7572841896077427,1.4533333333333336,0.0136210590756045,0.0208333333333333,False,0,4,0.0769230769230769,0,0.0,False,12.152040213667762,3.9637878
24,2.7807662509448225,1.4323591457496476,0.718669668969645,1.0809301279031691,0,7.368339686311381,0.7530906278067515,0,0.7572841896077427,1.6444444444444448,0.0135191744282653,0.04,False,0,4,0.074074074074074,0,11.63444168209179,False,12.152040213667762,4.220108
25,3.175858843537415,1.347912390625054,0.7263925730972646,0.9142634612365024,0,7.368339686311381,0.7611834233831932,0,0.7572841896077427,1.4533333333333336,0.0136210590756045,0.0208333333333333,False,0,4,0.0769230769230769,0,5.817220841045895,False,12.152040213667762,4.193125
26,3.0633512849584283,1.347912390625054,0.7263925730972646,0.9142634612365024,0,7.368339686311381,0.7611834233831932,0,0.7572841896077427,1.4533333333333336,0.0106113321769887,0.0208333333333333,False,0,4,0.0769230769230769,0,5.817220841045895,False,12.152040213667762,4.079181
27,3.45844387755102,1.2174939521435744,0.708031802938852,0.9142634612365024,0,7.368339686311381,0.7419432571111999,0,0.7572841896077427,1.2622222222222224,0.0092847668605244,0.0,True,0,4,0.08,0,0.0,False,12.152040213667762,4.064458
28,3.464449404761905,1.2069084251518167,0.6939947509294486,0.9142634612365024,0,0.0,0.724802548281467,0,0.7324079827495171,2.168888888888889,0.0082440567289052,0.0,False,1,4,0.0769230769230769,0,0.0,False,12.152040213667762,3.4313638
29,3.396804033341732,1.3441997944563522,0.7891545414175141,0.963209588632904,0,7.390798521735676,0.8445773874917964,0,0.8562502419199873,1.7733333333333337,0.0054663518299881,0.0192307692307692,False,0,6,0.0689655172413793,1,0.0,False,23.278943197061757,3.0413928
30,3.424472355168303,1.3009439800094456,0.7419896976658279,1.3962222905251234,0,7.390798521735676,0.7812755021218997,0,0.7920326016088085,1.893333333333333,0.0071322314049586,0.0,False,0,6,0.09375,1,0.0,False,23.278943197061757,3.531479
31,2.6215031074158057,1.4252897549506724,0.8051727213053372,0.963209588632904,0,7.390798521735676,0.8617205347614435,0,0.8562502419199873,1.804444444444445,0.0074793388429752,0.037037037037037,False,0,6,0.0666666666666666,1,11.63444168209179,False,23.278943197061757,3.230449
32,3.382079449063576,1.3441997944563522,0.8001866123126066,0.963209588632904,0,7.390798521735676,0.8563842480320211,0,0.8562502419199873,1.6133333333333335,0.007018380048683,0.0192307692307692,False,0,6,0.0689655172413793,1,0.0,False,23.278943197061757,3.544068
33,3.418325197362896,1.1887525275231678,0.7442443688925757,1.3962222905251234,0,7.390798521735676,0.7836495504413556,0,0.7920326016088085,1.7333333333333338,0.0065708601163146,0.0,False,0,7,0.0625,1,0.0,False,23.278943197061757,3.39794
34,2.734010665994793,1.4252897549506724,0.792177522368695,1.1298762552995707,0,7.390798521735676,0.8478126743971975,0,0.8562502419199873,1.804444444444445,0.0084063984400684,0.037037037037037,False,0,6,0.0666666666666666,1,11.63444168209179,False,23.278943197061757,3.70757
35,3.129103258587386,1.3441997944563522,0.8001866123126066,0.963209588632904,0,7.390798521735676,0.8563842480320211,0,0.8562502419199873,1.6133333333333335,0.007018380048683,0.0192307692307692,False,0,6,0.0689655172413793,1,5.817220841045895,False,23.278943197061757,3.672098
36,3.4450951646090537,1.3009439800094456,0.7502178979821049,1.3962222905251234,0,7.390798521735676,0.7899393573666312,0,0.7920326016088085,1.7333333333333338,0.0065708601163146,0.0,False,0,6,0.09375,1,0.0,False,23.278943197061757,2.3004866
37,3.0165957000083985,1.3441997944563522,0.7891545414175141,0.963209588632904,0,7.390798521735676,0.8445773874917964,0,0.8562502419199873,1.6133333333333335,0.0060330578512396,0.0192307692307692,False,0,6,0.0689655172413793,1,5.817220841045895,False,23.278943197061757,3.6232493
38,3.4116882926009917,1.2146234752771463,0.7536952849244866,0.963209588632904,0,7.390798521735676,0.8066278039317897,0,0.8482411519760757,1.4222222222222225,0.0036225895316804,0.0,False,0,6,0.0714285714285714,1,0.0,False,23.278943197061757,3.3921905
39,3.4932811056521373,1.3080990830730832,0.7660761505904535,1.1986557230813315,0,8.405367376233981,0.8113042583302825,0,0.8220632340055269,1.503333333333334,0.0055708601163146,0.0,False,0,6,0.0909090909090909,1,0.0,False,23.278943197061757,2.7323937
40,3.459874233644075,1.21018798048854,0.7764651242279523,0.7656430211891125,0,8.405367376233981,0.8378871888315729,0,0.8929439282807133,1.1922222222222223,0.0019559228650137,0.0,False,0,6,0.0689655172413793,1,0.0,False,23.278943197061757,2.6729002
41,3.519005889392794,1.3463851517126129,0.7639851121534617,0.8199072360665389,0,6.580639137284949,0.8005764714845136,0,0.79487672866394,1.270555555555556,0.0116312621161106,0.0,True,0,4,0.12,0,0.0,True,12.152040213667762,2.230449
42,3.485599017384732,1.2628839008717192,0.8188423989641621,0.3868945341743197,0,6.580639137284949,0.875319816407598,0,0.8905206241474689,0.9594444444444448,0.0023456790123456,0.0,True,0,4,0.0952380952380952,0,0.0,True,12.152040213667762,1.4771212
43,3.148581349206349,1.3849586277872934,0.7701946683563853,0.7365739027332057,1,0.0,0.8094208427896814,0,0.7886594198083537,1.2044444444444449,0.0139526578920518,0.0238095238095238,True,0,3,0.0909090909090909,0,0.0,True,12.152040213667762,2.3222194
44,3.3278942665028977,1.372905595320056,0.7237148507658685,2.5472340745130277,1,0.0,0.7458386422415875,0,0.7346663207633387,1.804444444444445,0.0106305964891823,0.0178571428571428,False,0,3,0.1379310344827586,0,0.0,False,12.152040213667762,3.1139433
45,3.3546642337490558,1.439525179119997,0.7237148507658685,2.5472340745130277,1,0.0,0.7458386422415875,0,0.7346663207633387,1.804444444444445,0.0106305964891823,0.0178571428571428,False,0,2,0.1724137931034483,0,0.0,False,12.152040213667762,2.6334684
46,3.4014814814814818,1.2957378005380122,0.6554699749378484,0.3035612008409863,0,0.0,0.7094398271254457,0,0.7273644709769792,0.7022222222222223,0.0,0.0,True,0,2,0.1176470588235294,0,0.0,True,12.152040213667762,2.8692317
47,0.0,1.4591479170272446,0.90701901811629,0.0,0,0.0,0.90701901811629,0,0.90701901811629,0.08,0.0,0.0,False,0,0,0.4,0,0.0,True,0.0,1.5022738
48,0.0,1.564908691422263,0.3893229124377956,0.5287510904306973,6,7.247792581767846,0.3916267363295601,0,0.3920792311665852,5.848888888888891,0.0,0.0,False,0,0,0.3636363636363636,0,23.671624184645573,False,0.0,2.0
49,0.0,1.521928094887362,0.7609640474436811,0.0,0,0.0,0.6554587535412855,0,0.7609640474436811,0.0,0.0,0.0,False,0,0,0.0,0,0.0,True,0.0,-1.5169337
50,-2.004075743170344,1.9387079790263544,0.8297163124322731,2.193856955024389,4,7.208600337960199,0.8821358418552034,4,0.8550736307442267,4.116111111111112,0.0101011533015786,0.0212765957446808,False,0,6,0.1176470588235294,0,6.923737199690624,False,0.0,-0.15653011
51,-3.309828899704711,1.819858313308912,0.7753321599979061,2.8763699835106284,6,7.901377353792616,0.8212965324996712,6,0.8138165282489324,6.970000000000002,0.0080126142896705,0.0149253731343283,False,0,13,0.1081081081081081,0,27.694948798762496,False,11.126902983393991,0.4138832
52,-0.800265339995814,1.6864521349315629,0.8481499455416679,0.5143971413924631,4,7.208600337960199,0.9112420515909144,4,0.88597054067891,2.5650000000000004,0.0075370397220476,0.0263157894736842,False,0,5,0.1428571428571428,0,0.0,True,0.0,-1.2782766
53,-1.857141712873412,1.5783283081924544,0.7458026729581763,1.507211389806335,6,7.901377353792616,0.7900164353187551,6,0.7965556663232386,5.992222222222224,0.0080723846403902,0.0163934426229508,False,0,15,0.1176470588235294,0,41.54242319814374,False,11.126902983393991,-0.59586877
54,-0.9149071853269184,1.8010657220914292,0.8568775914833663,0.5143971413924631,4,7.208600337960199,0.9271079006543445,4,0.9088576198989428,2.1827777777777784,0.0090810083627143,0.032258064516129,True,0,3,0.1176470588235294,0,0.0,True,0.0,-1.4150144
55,-0.9055666321102932,1.7366809117888602,0.8478625319808148,0.5143971413924631,5,7.208600337960199,0.9134844133325064,4,0.8872973405715251,2.5650000000000004,0.0075370397220476,0.0394736842105263,False,0,3,0.1428571428571428,0,0.0,True,0.0,-0.79105836
56,-1.211729333877391,1.8617063540707224,0.8431725143277952,1.1364056093206094,6,7.208600337960199,0.9112420515909144,6,0.880771156481661,2.7250000000000005,0.0074119744826815,0.025,False,0,3,0.1363636363636363,0,0.0,False,0.0,-1.0943791
57,-3.851551785685805,1.7543237320518554,0.7070313884929987,3.261270162970378,8,7.901377353792616,0.7447531905975816,6,0.7929348600082514,7.894444444444446,0.0083434882462898,0.0140845070422535,False,0,17,0.1025641025641025,0,55.38989759752498,False,11.126902983393991,0.738189
58,-3.8889340866990194,1.7974667057517906,0.7701138927496425,2.8763699835106284,8,7.901377353792616,0.8167982484236951,6,0.8095172616777181,6.970000000000002,0.0080126142896705,0.0149253731343283,False,0,13,0.1081081081081081,0,27.694948798762496,False,11.126902983393991,0.46317536
59,-1.575390138405837,1.6984013344076891,0.7173071392162088,1.4015439938810963,5,7.901377353792616,0.7690387084542238,5,0.785604048092267,3.823333333333334,0.0074038363432302,0.0,True,0,9,0.075,0,27.694948798762496,True,0.0,0.4403482
60,3.871913580246914,1.5099686126368168,0.5876013637548226,0.6666666666666666,0,0.0,0.5876013637548226,0,0.5876013637548226,0.0,0.0,0.0,False,0,0,0.125,0,0.0,True,0.0,3.444648
61,3.919320987654322,1.4215541688301352,0.6901867153439099,1.1477918909913547,0,0.0,0.6901867153439099,0,0.6901867153439099,0.32,0.0,0.0,False,0,0,0.2,0,0.0,True,0.0,2.230449
62,3.924552469135803,1.4618602772540858,0.7362796496509926,0.5690355937288492,0,0.0,0.7362796496509926,0,0.7362796496509926,0.16,0.0,0.0,False,0,0,0.2222222222222222,0,0.0,True,0.0,2.5163093
63,3.95320987654321,1.4215541688301352,0.7583807772486734,0.5690355937288492,0,0.0,0.7583807772486734,0,0.7583807772486734,0.24,0.0,0.0,False,0,0,0.3,0,0.0,True,0.0,1.4392608
64,3.971036785084405,1.387291427643771,0.7756926417026353,0.5690355937288492,0,0.0,0.7756926417026353,0,0.7756926417026353,0.4,0.0,0.0,False,0,0,0.3636363636363636,0,0.0,True,0.0,0.90309
65,3.991811723146049,1.332112684358123,0.7796037767729803,0.5690355937288492,0,0.0,0.7796037767729803,0,0.8010955993971214,0.4,0.0,0.0,True,0,0,0.4615384615384615,0,0.0,True,0.0,0.67209786
66,4.00343318821764,1.2895281606953652,0.7394019544876336,0.5690355937288492,0,0.0,0.7394019544876336,0,0.8012182956260898,0.4,0.0082644628099173,0.0,True,0,0,0.5333333333333333,0,0.0,True,0.0,1.2787536
67,3.800203451751071,1.4731864679927211,0.7684741986354218,0.8367876570272818,0,0.0,0.7992692562696264,0,0.8024376807937325,0.568888888888889,0.0,0.0,True,0,0,0.1428571428571428,0,0.0,True,0.0,0.07918125
68,3.52118464978584,1.4374366326883632,0.7266373400688226,0.7216878364870322,0,0.0,0.7523174970032673,0,0.7266373400688226,0.6622222222222224,0.0,0.0,True,0,1,0.1333333333333333,0,0.0,True,6.076020106833881,2.0
69,2.725432098765433,1.6493974703476992,0.8567517667623957,0.2886751345948128,0,0.0,0.9257048827786958,0,0.9255128526390366,0.3511111111111111,0.0,0.0,False,0,1,0.0909090909090909,0,0.0,True,6.076020106833881,0.23044892
70,0.0,1.9056390622295665,0.979569764547061,2.25,0,0.0,0.9166666666666666,0,0.979569764547061,0.0,0.0,0.0,False,0,0,0.1428571428571428,0,0.0,True,0.0,-1.0779107
71,0.0,1.521928094887362,0.7609640474436811,0.0,0,0.0,0.6554587535412855,0,0.7609640474436811,0.0,0.0,0.0,False,0,0,0.0,0,0.0,True,0.0,0.11051288
72,0.0,1.373336962476363,0.7362477604580814,0.8073604499148398,0,7.83241092718792,0.7477552634519175,0,0.7581858998874025,1.270555555555556,0.0,0.0,True,0,0,0.0588235294117647,0,23.671624184645573,True,0.0,2.5910647
73,0.0,1.3968436982954155,0.724489503915154,0.6875694891336299,0,7.635786861395585,0.7311877230179624,0,0.7502959555280571,1.1483333333333337,0.0,0.0,True,0,0,0.0714285714285714,0,11.835812092322788,True,0.0,3.0050771
74,0.0,1.3516441151533924,0.6536042149571435,0.1666666666666666,0,0.0,0.6536042149571435,0,0.6536042149571435,0.2222222222222222,0.0,0.0,False,1,0,0.0,0,0.0,True,0.0,4.30103
75,1.8171296296296295,1.3516441151533924,0.5565572721647433,0.6123724356957945,0,0.0,0.5565572721647433,0,0.5565572721647433,0.0,0.0,0.0,False,0,0,0.0,0,5.41499046939678,True,0.0,1.685288
76,0.4273842592592594,1.9579393553211155,0.7695203916807805,0.9309036597828996,1,6.898714534329988,0.8078347747194918,0,0.8403342309073832,1.96,0.0,0.0,False,0,1,0.0588235294117647,0,0.0,True,6.076020106833881,1.5910646
77,0.5315509259259261,1.957939355321115,0.7695203916807805,0.9309036597828996,0,6.898714534329988,0.8078347747194918,0,0.8403342309073832,1.96,0.0,0.0,False,0,1,0.0588235294117647,0,0.0,True,6.076020106833881,1.3424227
78,1.6487791320231795,1.5178872290605931,0.7253363117738535,1.9285113019775797,1,0.0,0.745292998299391,0,0.7253363117738535,1.0622222222222224,0.0,0.0277777777777777,True,0,1,0.1666666666666666,0,0.0,True,6.076020106833881,0.8808136
79,0.0,1.3968436982954155,0.750295955528057,0.4368867239266071,0,6.823286122355687,0.7572327664479106,0,0.750295955528057,0.8200000000000002,0.0,0.0,True,0,0,0.1538461538461538,0,5.917906046161393,True,0.0,0.85733247
80,0.0,1.3723775684811073,0.6899565586046739,0.3678511301977579,0,6.823286122355687,0.6941737681097224,0,0.7519966608350492,1.14,0.0,0.0,True,0,0,0.2352941176470588,0,5.917906046161393,True,0.0,0.5682017
81,0.0,1.3599924922184878,0.9098110735370422,0.0,0,6.529418838262226,0.9256603431473772,0,0.9098110735370422,0.205,0.0,0.0,False,0,0,0.1111111111111111,0,5.917906046161393,True,0.0,0.17609125
82,0.0,1.4591479170272446,0.90701901811629,0.0,0,0.0,0.90701901811629,0,0.90701901811629,0.08,0.0,0.0,False,0,0,0.4,0,0.0,True,0.0,1.2016912
83,0.0,1.3995812306460644,0.8976167900760738,0.0,0,0.0,0.8976167900760738,0,0.8976167900760738,0.08,0.0,0.0,False,0,0,0.5,0,0.0,True,0.0,2.0
84,0.0,1.3786011816680388,0.716118646878767,1.9106532292788336,0,0.0,0.7364770586954896,0,0.716118646878767,1.4711111111111117,0.0,0.0,True,0,1,0.1176470588235294,0,0.0,True,6.076020106833881,0.17609125
85,0.0,1.3786011816680388,0.8297714262641377,0.3434433619633035,0,0.0,0.8533608530766674,0,0.8297714262641377,1.2311111111111113,0.0,0.0,True,0,1,0.2941176470588235,0,0.0,True,6.076020106833881,0.041392684
86,0.0,1.2950243779198094,0.786894264314593,0.3434433619633035,0,0.0,0.8027605837673154,0,0.83677524432832,1.2311111111111113,0.0059631103402147,0.0,True,0,1,0.4285714285714285,0,0.0,True,6.076020106833881,0.59106463
87,0.0,1.1737195857469152,0.5650252803661964,0.3434433619633035,0,0.0,0.5711321027488918,0,0.6239436505094733,1.2311111111111113,0.0039420838318909,0.0,False,0,1,0.625,0,0.0,False,6.076020106833881,0.6532125
88,0.0,1.3786011816680388,0.70222117674442,0.2357022603955158,0,0.0,0.7221844998123175,0,0.70222117674442,1.0711111111111111,0.0,0.0,True,0,1,0.2941176470588235,0,0.0,True,6.076020106833881,0.2552725
89,0.0,1.3787834934861751,0.6523007394965069,0.0,0,0.0,0.6339833333166621,0,0.6523007394965069,0.0,0.0,0.0,False,0,0,0.2,0,0.0,True,0.0,0.15632364
90,0.0,1.7841591278514215,0.8166746222236321,0.0,0,0.0,0.8429809818837098,0,0.8166746222236321,0.0,0.0,0.0,False,0,0,0.1666666666666666,0,11.33111286753076,True,0.0,-3.9422977
91,0.0393518518518523,1.7574839898128798,0.8343604297372124,0.4927992798267444,2,0.0,0.8343604297372124,1,0.8343604297372124,0.08,0.0,0.0,False,0,0,0.25,0,0.0,True,0.0,-1.4711615
92,0.0740740740740746,1.6854752972273344,0.8437066199654226,0.4927992798267444,2,0.0,0.8437066199654226,1,0.8437066199654226,0.24,0.0,0.0,False,0,0,0.3333333333333333,0,0.0,True,0.0,-0.65757734
93,-0.3565459701911151,1.457985765510777,0.779294898454622,0.6106504100245023,6,0.0,0.7997504188836013,2,0.8398249547484347,1.2044444444444449,0.0057783219399381,0.0405405405405405,False,0,1,0.4736842105263157,0,0.0,False,0.0,1.852297
94,-0.0680092592592587,1.750224877285235,0.883401527984509,0.4927992798267444,3,0.0,0.883401527984509,1,0.883401527984509,0.32,0.0,0.0,False,0,0,0.4,0,0.0,True,0.0,0.11912928
95,0.0,2.0,0.8905179677700554,0.0,0,0.0,0.8333333333333334,0,0.8905179677700554,0.0,0.0,0.0,False,0,0,0.2,0,0.0,True,0.0,-2.8190227
96,0.0,2.0,0.8905179677700554,0.0,0,0.0,0.8333333333333334,0,0.8905179677700554,0.0,0.0,0.0,False,0,0,0.2,0,0.0,True,0.0,-1.8018311
97,0.0,1.4353713907745331,0.8565359801139569,0.0,0,0.0,0.8224908743082041,0,0.8565359801139569,0.0,0.0,0.0,False,0,0,0.25,0,0.0,True,0.0,-0.41587538
98,0.0,1.8910611120726528,0.887346954847329,0.0,0,0.0,0.9298966940476158,0,0.887346954847329,0.0,0.0,0.0,False,0,0,0.2,0,11.33111286753076,True,0.0,-4.082479
99,0.055555555555556,1.8423709931771084,0.8732737098805868,0.1666666666666666,2,0.0,0.8732737098805868,1,0.8732737098805868,0.08,0.0,0.0,False,0,0,0.2857142857142857,0,0.0,True,0.0,-0.61978877
100,0.0902777777777783,1.7574839898128798,0.8740065897889193,0.1666666666666666,2,0.0,0.8740065897889193,1,0.8740065897889193,0.16,0.0,0.0,False,0,0,0.375,0,0.0,True,0.0,0.8102325
101,0.1416164767738543,1.402800386248768,0.7096670112975275,0.1666666666666666,2,0.0,0.7096670112975275,1,0.80535846720662,0.24,0.0070838252656434,0.0,True,0,0,0.6875,0,0.0,True,0.0,1.2787536
102,0.146363889833424,1.3225078451055432,0.5941974536662892,0.1666666666666666,2,0.0,0.5941974536662892,1,0.6829016042867827,0.24,0.0045078888054094,0.0,True,0,0,0.75,0,0.0,False,0.0,1.3443923
103,0.149036466578097,1.266740279584632,0.5136582583231901,0.1666666666666666,2,0.0,0.5136582583231901,1,0.5912334370386523,0.24,0.0033057851239669,0.0,False,0,0,0.7916666666666666,0,0.0,False,0.0,1.4638929
104,0.1507451043022043,1.2255579072016076,0.455235232360271,0.1666666666666666,2,0.0,0.455235232360271,1,0.5232382099546775,0.24,0.0026098303610265,0.0,False,0,0,0.8214285714285714,0,0.0,False,0.0,1.5563025
105,0.4675925925925928,1.738149333192866,0.8595824360039367,0.2357022603955158,1,0.0,0.8595824360039367,1,0.8595824360039367,0.0,0.0,0.0,False,0,0,0.3333333333333333,0,0.0,True,0.0,-0.95342517
106,0.0,1.295461844238322,0.764240758439705,0.0,0,0.0,0.7511553347015191,0,0.764240758439705,0.16,0.0,0.0,False,0,0,0.4285714285714285,0,5.917906046161393,True,0.0,0.938315
107,0.0,1.295461844238322,0.8672896861162782,0.0,0,0.0,0.8524398460347836,0,0.8672896861162782,0.16,0.0,0.0,False,0,0,0.5714285714285714,0,0.0,True,0.0,4.4313636
108,0.0,1.9056390622295665,0.979569764547061,0.0,0,0.0,0.9166666666666666,0,0.979569764547061,0.0,0.0,0.0,False,0,0,0.25,0,0.0,True,0.0,-1.4764944
109,0.0,1.9056390622295665,0.979569764547061,0.0,0,0.0,0.9166666666666666,0,0.979569764547061,0.0,0.0,0.0,False,0,0,0.25,0,0.0,True,0.0,-2.0457575
110,0.444490740740741,1.824816986216862,0.885455472151804,0.1924500897298752,1,6.555356891810665,0.9008804575298364,1,0.885455472151804,0.33,0.0,0.0,False,0,0,0.2,0,0.0,True,0.0,-2.4792998
111,0.0,1.836591668108979,0.9825675930733632,0.0,1,0.0,0.9298966940476158,0,0.9825675930733632,0.0,0.0,0.0,False,0,0,0.25,0,0.0,True,0.0,-0.4602309
112,0.0,1.7295739585136225,0.873569864076289,0.0,1,0.0,0.8429809818837098,0,0.873569864076289,0.0,0.0,0.0,False,0,0,0.4,0,0.0,True,0.0,-0.02482618
113,0.138657407407408,1.5759136532083846,0.7617354931651753,0.1178511301977579,2,0.0,0.7701408015872945,1,0.8041841461582553,0.4311111111111112,0.0,0.0,False,1,0,0.2307692307692307,0,5.917906046161393,True,0.0,-0.3179619
114,-0.1292998866213146,1.562806631693174,0.8366773173491766,0.2845177968644246,2,0.0,0.867466816142267,1,0.8366773173491766,0.7022222222222223,0.0,0.0,True,0,2,0.25,0,0.0,True,0.0,0.13358897
115,-0.1342129629629624,1.650022421648354,0.895192663028035,0.1178511301977579,2,0.0,0.9386137518291132,1,0.895192663028035,0.6222222222222225,0.0,0.0,True,0,2,0.2142857142857142,0,6.923737199690624,True,0.0,-0.4115221
116,-0.1382870370370366,1.7004448031130073,0.8765680819563445,0.1178511301977579,2,0.0,0.9267672896410716,1,0.9253256672767722,0.4311111111111112,0.0,0.0,False,0,1,0.2307692307692307,0,0.0,True,0.0,-0.44023007
117,-0.0925462962962961,1.8423709931771084,0.8732737098805868,0.0,2,0.0,0.8732737098805868,1,0.8732737098805868,0.16,0.0,0.0,False,0,0,0.2857142857142857,0,0.0,True,0.0,-0.88988197
118,0.0,1.4056607849761658,0.6808543582267266,0.1360827634879543,1,0.0,0.6923120228182059,0,0.7235047810318432,0.7422222222222226,0.0,0.0,True,4,0,0.1764705882352941,0,23.671624184645573,True,0.0,0.2278867
