,ATSC2se,ATSC1c,SdsCH,nHBAcc,SlogP_VSA6,nBondsKD,SdssC,AATSC2c,ATSC3dv,TIC1,ATSC0c,MATS2dv,AETA_beta_ns,GATS2pe,NsssN,C2SP2,NaasC,piPC3,MATS2s,BertzCT,target
25,-0.5448372222222221,-0.2190846309963779,0.0,5,21.841795767422788,4,0.0,-0.0142795198673141,-9.88888888888889,41.01955000865387,0.557754802420695,-0.1676829268292683,0.8888888888888888,0.9713235564208051,0,1,0,3.8841378019386106,-0.1401763544916279,275.1313787927584,-0.1227
26,-0.1426417190082643,-0.292278771233946,0.0,4,21.60537526435132,3,0.0,-0.0097025293563857,-12.652892561983473,36.05374780501028,0.5586654786549534,-0.1522792022792022,1.0,0.9608455656480686,0,1,1,3.7784916128036232,-0.000221267733958,296.31657149166534,-0.1221
27,1.90829125,-0.6836500071393674,0.0,6,18.727187790734185,3,0.0,0.0328128711538876,-1.5,38.2646625064904,0.7172702266684543,0.5498721227621483,0.6666666666666666,0.3730665092704499,0,0,0,3.8122026701459353,0.3710729104919976,297.41643696177533,-0.1217
28,-0.2193828760330577,-0.2503688497979076,0.0,5,26.505856448343145,4,0.0,-0.0067131544459769,-28.6198347107438,32.053747805010275,0.5517932903689867,-0.1645038167938931,0.8888888888888888,0.8577293355368434,0,0,0,3.7524409356036807,-0.006373359797111,275.1313787927584,-0.1212
29,-0.1854023673469387,-0.0804508991363945,0.0,2,0.0,1,-0.8240740740740737,-0.0219947783883475,0.4081632653061219,19.651484454403228,0.2509352153184063,0.0266666666666666,1.0833333333333333,0.970350327542011,0,1,0,2.9444389791664403,-0.3446840958605664,118.60752504759628,-0.121
30,0.3889031388888889,-0.4167124583998569,0.4830555555555555,4,21.541218185225837,4,0.0,0.0113607124349096,-5.777777777777779,36.2646625064904,0.6111861400964353,-0.0494652406417112,0.8333333333333334,0.7366821260871106,0,2,1,3.707455839686872,-0.0017848432744107,264.9056593130979,-0.1205
31,-0.9848228760330576,-0.1526589991684081,0.7743055555555554,5,4.523094936973348,4,0.0,-0.0178202198678631,-12.421487603305788,32.053747805010275,0.5626324609863549,-0.2666666666666666,0.7777777777777778,1.0978069830277275,0,0,2,3.660351370499398,-0.3329731319145808,206.9715490331534,-0.1197
32,-0.1271572222222221,-0.261794458435174,0.0,5,21.841795767422788,4,0.0,-0.0135258721921549,0.7777777777777768,41.01955000865387,0.5571590929744223,-0.0853658536585366,0.8888888888888888,0.8634408059065531,0,1,0,3.8841378019386106,-0.0782931177182148,275.1313787927584,-0.1192
33,-0.0744152066115701,-0.172611838956453,0.0,6,12.654640149529085,4,0.0,0.0048389047467836,-8.099173553719007,32.05374780501027,0.257643129086801,-0.1347114317425082,0.8888888888888888,0.9049445865302642,0,0,0,4.066887715989061,-0.2740808823529412,282.2807587142564,-0.1189
34,-0.3598795199999997,-0.044792759687455,0.0,4,12.524163646377618,3,0.0,-0.0084652671201155,-14.08,29.219280948873624,0.2161794921498651,-0.3425760286225402,1.125,1.217048401037165,0,1,1,3.548179572010801,-0.1793271374189786,199.0283370413565,-0.1184
35,0.2811547199999999,-0.1597220557631536,0.0,4,6.196843571613076,3,0.0,-0.0046727991983199,-3.72,31.21928094887362,0.2993300700330741,0.0343035343035342,1.0555555555555556,0.6339702980942022,0,1,2,3.669951444228417,0.026932384771354,235.73970244066405,-0.1178
36,-0.7691994792899407,-0.1080662273465998,2.029166666666667,3,11.64912463690315,3,0.4232407407407412,-0.0050377814577725,-3.485207100591716,40.1057163358342,0.4222766914124436,-0.2858681602757433,0.4444444444444444,0.9379357829749144,0,2,0,3.5263605246161616,-0.1001461265865676,216.342862541106,-0.1175
37,0.1421768757396446,-0.105128678836458,0.0,5,6.3273200747645415,4,-0.2037962962962958,-0.003401861917177,-31.82248520710059,43.35082883367073,0.2786848044897023,0.1969751966122202,0.8333333333333334,0.6561288063041153,0,1,1,3.548179572010801,0.0382775119617224,209.06743705866424,-0.1172
38,0.6248014999999998,0.1390729488357227,0.0,5,4.629038936893349,3,0.0,-0.013314886396845,-18.25,36.2646625064904,0.5390191188551264,0.4155251141552511,0.6666666666666666,0.5148615548289517,0,1,2,3.62100203171085,0.3116645231692583,229.96177402882643,-0.1169
39,0.0235173611111109,-0.3410395408026794,0.0,3,0.0,2,-1.4636111111111103,-0.0004342976514152,-4.944444444444445,41.01955000865387,0.5456683230607957,0.2195395845030881,0.8888888888888888,0.6508532225449901,0,1,0,3.4339872044851463,0.0530266613854075,237.1542846423905,-0.1166
40,-0.050180861111111,-0.2858002577088727,0.0,4,21.982761511369795,4,0.0,0.0005966884828507,-18.77777777777778,37.01955000865387,0.5096837248644579,-0.1908177905308464,0.8888888888888888,0.7627945065772417,0,1,0,3.7524409356036807,-0.0197394580616458,275.1313787927584,-0.1162
41,0.7193280000000002,-0.6670366892191065,0.0,6,4.523094936973348,3,0.0,0.0481366910130387,-17.96,31.21928094887362,0.7607450000103129,0.1952861952861953,0.8125,0.3066032678617377,0,0,1,3.548179572010801,0.2775400668092931,229.47996149735152,-0.1159
42,-0.2534613491124259,-0.1743294043273311,0.5491203703703704,4,16.786305577048033,4,0.0,0.0018348992741136,-19.804733727810653,43.35082883367073,0.4388777630034369,-0.130050505050505,0.8333333333333334,0.8446639198578123,0,1,1,3.7784916128036232,-0.1168029280930732,265.66054681526134,-0.1155
43,-0.0868728611111109,-0.3242171378844101,0.4830555555555555,4,21.6716946883773,4,0.0,0.0080794759098058,-23.77777777777778,36.2646625064904,0.5915602010853935,-0.2339572192513369,0.8333333333333334,0.8871487321818154,0,2,1,3.707455839686872,-0.0783668820286719,264.9056593130979,-0.1152
44,0.4548645925925924,-0.3686999457472113,0.0,4,4.794537184071822,3,0.0,0.0265448078041182,-11.135802469135804,28.52932501298081,0.44266330470034,0.0505514705882352,0.8125,0.5135825997519438,0,0,1,3.548179572010801,0.0339734362732268,231.47996149735152,-0.1149
45,-0.3604161111111111,-0.0345588646458728,3.0502777777777776,4,12.272863678446956,4,-0.0277777777777774,-0.0040091563048466,-25.972222222222225,38.2646625064904,0.2405392959087965,-0.0939597315436241,0.7222222222222222,0.8179424930551227,0,3,1,3.939151672816399,-0.0609355246523387,286.1481435848306,-0.1146
46,0.5546987777777779,-0.3696615594789152,0.0,5,21.71131926427132,4,0.0,0.0042457008688276,-2.555555555555556,39.01955000865387,0.5462874751639349,0.0015243902439024,0.8888888888888888,0.619916709521011,0,1,0,3.7524409356036807,0.1166199783536003,275.1313787927584,-0.1144
47,0.3331342809917355,-0.3680892208321455,0.0,4,21.474898761199853,3,0.0,0.0087440392974009,-8.471074380165291,36.05374780501028,0.5438319521170476,0.0827635327635327,1.0,0.7502701663846857,0,1,1,3.7784916128036232,0.0574298234196711,296.31657149166534,-0.1141
48,-0.2697652222222221,-0.263663858646376,0.0,5,21.71131926427132,4,0.0,-0.0011743833834988,-29.888888888888893,39.01955000865387,0.5361812715117853,-0.163109756097561,0.8888888888888888,0.859955829415222,0,0,0,3.7524409356036807,0.0237951231934806,275.1313787927584,-0.1138
49,-0.2233448888888897,-0.2539346790913067,0.0,4,4.992404732635669,3,-1.317129629629629,-0.0096724132563571,-24.666666666666668,37.01955000865387,0.5929018149262224,0.0412517780938833,0.5625,0.6982656166858656,0,2,0,3.332204510175204,-0.0650554279436732,182.4773317567079,-0.1135
50,0.2050227199999999,-0.5495305508995993,0.0,5,15.514475692658245,3,0.0,0.0067248792023224,-17.92,33.219280948873624,0.7921809603389122,0.0056457304163726,0.8125,0.6402740788623142,0,0,1,3.548179572010801,0.0707846052103528,209.7201864930246,-0.1133
51,-0.061682285714287,-0.0657460612300551,0.0335648148148148,3,0.0,3,-1.5624999999999996,-0.0108144864232819,10.73469387755102,36.93844093220618,0.4183429972008682,0.2285041224970553,0.5625,0.6493089046329259,0,2,0,2.9444389791664403,-0.0298818624044475,125.63547202339971,-0.1131
52,-0.9113368611111108,-0.199524017277837,0.1585648148148148,4,16.87715750430548,4,-0.7361111111111109,-0.0179034277985931,-0.3333333333333339,36.2646625064904,0.6448473165211502,-0.1858288770053476,0.7777777777777778,1.083305082885594,0,1,1,3.62100203171085,-0.2306153758116949,214.1167960608801,-0.1129
53,1.144179222222222,-0.3526495351484329,0.0,5,4.523094936973348,3,0.0,0.0219433568975529,-43.25,38.2646625064904,0.3731990469678117,0.3766553741915615,0.75,0.3021059807577168,0,0,1,3.548179572010801,0.5793555492669049,228.72507399518807,-0.1127
54,-0.2134817190082643,-0.2755992501309386,0.0,4,21.6716946883773,3,0.0,-0.0104573432972222,-19.01652892561984,36.05374780501028,0.5551446290589548,-0.2212250712250711,1.0,1.0093652428976962,0,1,1,3.7784916128036232,-0.0196451039090632,276.0665714916654,-0.1125
55,1.2367079999999993,-0.3565306372801138,0.0,4,9.31763212104517,3,0.0,0.0027812331684995,-12.0,38.2646625064904,0.496749280583942,0.4657534246575342,0.7222222222222222,0.4487825452555743,0,1,2,3.707455839686872,0.1814178261039011,269.5152997875347,-0.1123
56,-0.2611035199999995,-0.1775177198495839,0.0,4,10.85041501173789,2,0.0,0.0017434559250268,-8.0,33.219280948873624,0.3319889438802221,-0.2430555555555555,1.0,1.1807614815296252,0,0,1,3.769883238267023,-0.0682751540041067,271.38713133955963,-0.1121
57,-0.086400000000001,-0.0627829410794794,0.0839814814814814,3,0.0,3,-1.386574074074073,-0.0101282122076855,37.96,40.2388309575275,0.4208795801164318,0.1369346733668342,0.5,0.6577991287010783,0,2,0,3.1780538303479458,-0.0046761748889408,167.1417863019849,-0.1119
58,0.0218744711111128,-0.1182152212078094,2.363425925925926,2,16.64152936953882,2,3.043981481481482,0.0008450470041771,-55.28,46.99371845969096,0.2417212563105327,-0.1225733469566486,0.2777777777777778,0.9147024860752616,1,1,0,3.871201010907891,-0.0089459743115599,250.6407382759768,-0.1117
59,-0.9428988611111108,-0.0313736272495419,0.1923148148148148,4,16.852625001074014,4,-0.663194444444444,-0.013731974328431,-10.88888888888889,36.2646625064904,0.472241685532076,-0.2058823529411765,0.7777777777777778,1.021023398499784,0,3,1,3.62100203171085,-0.2035075576531627,214.1167960608801,-0.1115
60,-0.2697652222222222,-0.2609259403769596,0.0,5,21.71131926427132,4,0.0,-0.0134817411921013,-5.222222222222223,39.01955000865387,0.5663148834803324,-0.0121951219512195,0.8888888888888888,0.859955829415222,0,0,0,3.8841378019386106,-0.0484019863755013,275.1313787927584,-0.1113
61,1.0915559999999989,-0.2255671398991479,0.0,4,9.31763212104517,3,0.0,0.0080077317339532,-20.75,38.2646625064904,0.3954485656183997,0.4657534246575342,0.7222222222222222,0.4815519888133996,0,0,2,3.7784916128036232,0.1327799212751861,269.5152997875347,-0.111
62,0.0735809795918357,-0.2312307668360834,0.0,3,0.0,3,-2.2719907407407405,-0.0083780597231841,15.020408163265309,40.548081406642986,0.6028557689401182,0.1926889714993803,0.5,0.6134451926154751,0,2,0,3.295836866004329,0.0100592360294438,166.64212879308846,-0.1109
63,-0.0951439999999998,-0.2829445996254045,0.3883333333333334,6,11.121857258836364,4,0.0,0.0070192474022572,-3.173553719008264,34.05374780501027,0.4557816118121109,-0.1790172642762284,0.8333333333333334,0.8300954423925885,0,0,0,3.707455839686872,-0.0949157641395909,246.2652997875347,-0.1107
64,-0.0708996326530623,-0.0526582494620269,0.2936574074074074,3,0.0,2,-0.4291203703703699,-0.005086057889925,-0.6938775510204023,43.30296890880646,0.3130643851347331,-0.0778120184899845,0.6666666666666666,0.6723693017968654,0,1,0,3.1780538303479458,-0.008527653135213,191.724766224368,-0.1105
65,0.0703634444444443,-0.1890012829633186,0.0,4,16.65582907389657,3,0.0,0.0022707392886977,-17.166666666666664,39.01955000865387,0.3754561560150871,0.0174825174825174,1.0,0.7040090775187479,0,3,1,3.7784916128036232,0.0679853181076672,275.31168398950194,-0.1102
66,0.0308638343195266,-0.3897894891661949,0.0,5,4.794537184071822,3,0.0,0.0084920088375064,-9.426035502958577,46.1057163358342,0.5691375197922489,0.0433399850336742,0.6666666666666666,0.7664909192703191,0,0,1,3.6309854756950335,-0.0815327881671013,243.5681056306945,-0.11
67,0.1608510532544377,-0.2524031148611811,0.0,5,6.196843571613076,4,-0.1551851851851848,0.0042823916334842,-17.585798816568047,42.1057163358342,0.4044524174006719,0.0967210413577196,0.8333333333333334,0.5807016208812116,0,1,1,3.548179572010801,0.2062128222075347,204.80277455217384,-0.1098
68,-0.5015161358024688,-0.2915395460522965,0.0,2,16.746681001154013,2,0.0,-0.0002166760925333,5.061728395061726,59.44900955152481,1.4473148827479445,0.1768433179723501,0.5,0.98587022449147,0,3,2,3.4299467949481413,0.0718643533951022,182.93847023217103,-0.1097
69,0.3650984166666666,-0.2220162832754374,0.0,4,10.589462005434958,3,0.0,0.0130769549560928,-23.38888888888889,43.01955000865387,0.3392888606517963,0.0181818181818181,0.8888888888888888,0.5916431172544826,0,2,1,3.7784916128036232,0.1420787083753784,295.56168398950194,-0.1095
70,-0.4685665422222222,-0.2352582172079138,0.4367517006802723,4,0.0,3,-0.5584722222222223,-0.0056496811392316,-16.640000000000008,43.84847143196431,0.6764117503101859,-0.175334323922734,0.5,0.990922448661276,0,1,0,2.6390573296152584,-0.068864819515553,118.12640240679956,-0.1093
71,-1.3278174693877547,-0.0909980581105267,0.1640617913832198,4,0.0,2,-0.6479166666666665,-0.0154433480576038,-5.163265306122449,43.30296890880646,0.4916802917719384,-0.3317028985507245,0.6666666666666666,1.3161640808487505,0,1,0,2.70805020110221,-0.1703307049546898,146.77232208397683,-0.109
72,-0.1976419644970415,-0.0830590498564334,1.754861111111111,3,11.64912463690315,4,-1.136944444444444,-0.0075140084874811,-9.171597633136097,39.35082883367073,0.4014512109517618,-0.0088122605363984,0.6111111111111112,0.6621928886003615,0,3,0,3.5263605246161616,-0.0781842681772085,212.34286254110597,-0.1088
73,-0.982709979591836,-0.0648299823688386,0.6721759259259259,3,11.146209060138537,2,0.9467592592592596,-0.0049531865257709,-9.63265306122449,43.30296890880646,0.3409278117240551,-0.269815709429236,0.6111111111111112,1.2762064533964754,0,0,0,3.4657359027997265,-0.1244387751425132,199.59362498294956,-0.1086
74,-0.3916360000000003,-0.1873065124931539,0.1065277777777777,3,0.0,2,-0.8093518518518519,-0.0056017419244889,4.320000000000002,48.603358934127776,0.50159411815809,0.0806332842415316,0.5555555555555556,0.8515770985184895,0,1,0,3.218875824868201,-0.0396197244848512,170.47733175670794,-0.1084
75,-0.2493188055555552,-0.1211110885736973,0.0,5,18.85148372114216,4,0.0,0.0001172024501716,-17.02777777777778,36.2646625064904,0.2571926267987248,-0.2204637467795361,0.8888888888888888,1.0491738066095475,0,0,0,4.066887715989061,-0.3237806558280519,282.93578074630994,-0.1083
76,-0.894575283950617,-0.1943577641713591,0.2543395691609977,4,0.0,2,-0.4968055555555553,-0.0094906772623805,18.197530864197525,57.548875021634686,0.5949017163939038,-0.14480014803849,0.3333333333333333,1.0047609728697746,0,1,0,2.5649493574615367,-0.1147484876496261,102.37622970804894,-0.108
77,0.8811709349112424,-0.4402568168805615,0.0,3,27.91865207667994,4,0.0,0.0231992943138601,-22.242603550295858,39.35082883367073,0.4808709633248942,0.0073099415204678,0.8888888888888888,0.4340443616119922,0,2,0,3.7524409356036807,0.1005701031821728,274.27662582048504,-0.1077
78,-0.8059616666666664,-0.1732808245483154,0.0998611111111111,3,0.0,2,-0.8064351851851848,-0.0110375036894089,13.027777777777777,39.01955000865388,0.5040066048321317,-0.1264864864864865,0.625,1.110136748956004,0,1,0,3.091042453358316,-0.2536982633594882,148.79205502776557,-0.1076
79,0.1780191388888891,-0.3872195855640949,0.349537037037037,5,17.449177333600904,4,0.0,0.0196967173088064,-5.1111111111111125,34.2646625064904,0.5134011781605867,-0.1923875432525951,0.8333333333333334,0.7908454477882834,0,0,0,3.7784916128036232,-0.1199215091646969,266.5152997875347,-0.1074
80,0.2446989585798817,-0.3991004446596594,0.0,5,15.514475692658245,3,0.0,0.0011950694233468,7.343195266272191,46.1057163358342,0.6238244046157507,0.1202420112781954,0.6666666666666666,0.7619971577140133,0,1,1,3.6309854756950335,-0.0138696323634623,223.31810563069445,-0.1071
81,-0.3607263469387758,-0.2390566296708379,0.0,4,0.0,3,-1.1695833333333323,-0.0036461719534436,-60.16326530612244,41.302968908806456,0.6842558207272214,-0.155972199773719,0.5,0.8317791262294648,0,2,0,3.1354942159291497,-0.0431116673848069,184.64212879308843,-0.107
82,-0.5070703999999998,-0.0718437505043221,0.8323072562358274,2,0.0,2,0.0,-0.0065460658268726,-1.0799999999999996,23.21928094887362,0.2706497158520178,-0.4791666666666667,0.875,1.2887022936422663,0,0,0,3.332204510175204,-0.3837209302325581,170.03910001730776,-0.1069
83,-1.549512604444443,-0.1463358774644808,0.2493518518518518,4,0.0,2,-0.5486111111111109,-0.010234476818445,-7.004444444444445,42.993718459690974,0.5886349818345842,-0.2649159903989027,0.3333333333333333,1.2645128748676464,0,1,0,2.995732273553991,-0.1586806051091765,124.919684538544,-0.1067
84,-0.4537830000000002,-0.213719754331073,0.2239351851851851,4,0.0,3,-0.6543055555555544,-0.0002771069512128,-21.97959183673469,46.54808140664299,0.6831557405135994,-0.1908396946564885,0.5,0.9063235878271806,0,1,0,3.218875824868201,-0.072935047475002,175.04192083187502,-0.1065
85,-0.2715241322314051,-0.2988605792913032,0.0023148148148146,3,0.0,3,-1.685185185185185,-0.0080298332188617,-10.140495867768594,34.05374780501027,0.6214256002957267,-0.0525267612646253,0.6428571428571429,0.7872169394410414,0,1,0,2.772588722239781,-0.1321499013806706,118.10331482049531,-0.1063
86,0.0095908808864262,-0.1587246682355555,0.2202083333333333,3,0.0,2,-0.5671296296296295,-0.0017599062858967,-23.800554016620502,52.710622755428126,0.4699922927094394,-0.1010514018691588,0.3333333333333333,0.631959237450935,0,1,0,2.5649493574615367,0.0414606506765942,120.75488750216348,-0.1061
87,-0.6242976406249999,-0.226925515888518,0.9775680272108844,4,0.0,3,-0.5029166666666665,-0.0034835873661771,-20.875,52.0,0.6715012119982289,-0.2092071611253197,0.5,1.057567925630618,0,1,0,2.6390573296152584,-0.087014424632572,121.3715149046361,-0.106
88,-0.0952106035502958,-0.2558005787493021,3.1892592592592592,3,12.27597499665433,4,-1.2328703703703696,-0.0038868388862155,1.04733727810651,41.35082883367073,0.5273843309356276,-0.0099681020733652,0.6111111111111112,0.7361891954674299,1,2,0,3.4657359027997265,-0.1024030839058663,207.00353451716663,-0.1059
89,0.1738601224489798,-0.3308650885143453,0.0,3,23.254591395759583,4,0.0,0.0084726238002028,-19.367346938775512,48.54808140664299,0.4951651082118757,-0.1822115384615384,0.8888888888888888,0.6847961806205641,0,1,0,3.7524409356036807,0.0391665408425184,273.5217383183216,-0.1057
90,0.177544888888888,-0.0600069288447344,0.0,3,0.0,1,-0.5240277777777773,-0.0025520214484247,-11.204444444444446,41.09358392980084,0.2455744515727093,0.1345619483491337,0.8333333333333334,0.4996182564547062,0,1,0,3.044522437723423,0.1128635627975675,184.2149912200411,-0.1056
91,-1.2171679999999991,-0.0996128909384763,0.1693055555555553,3,0.0,2,-0.7156944444444442,-0.0111323031747575,17.759999999999998,44.99371845969097,0.460991433669134,-0.1490088858509911,0.5555555555555556,1.3768054962174665,0,1,0,3.1354942159291497,-0.1266693909393167,160.8771237954945,-0.1055
92,0.1932331406249997,-0.0537101664047627,0.0,3,0.0,2,-1.04486111111111,-0.0040394125049415,-22.1875,40.34851554559677,0.3201670709112055,0.1439755351681957,0.6666666666666666,0.5324327602130775,0,2,0,2.9444389791664403,0.0091100210231254,166.38689879982144,-0.1053
93,-0.0008388799999995,-0.1090099897267259,0.0,4,6.3273200747645415,3,0.0,0.0015895073333834,-7.199999999999999,33.219280948873624,0.1809611891260305,-0.0843023255813953,1.0,0.8936095505617978,0,0,1,3.548179572010801,-0.213365539452496,199.02833704135648,-0.1052
94,-0.5551840000000002,-0.1463939782022259,0.2143395691609977,3,0.0,2,-0.5593055555555553,-0.0077379860282899,-10.400000000000002,46.60335893412778,0.4982782823078815,-0.2252456538170823,0.5555555555555556,0.9452233917220124,0,1,0,2.9444389791664403,-0.1801504886292383,160.8771237954945,-0.105
95,-0.3830869999999997,-0.3578267231468717,0.1578703703703703,4,0.0,3,-0.6712962962962961,0.0016682238993251,-10.2,29.219280948873624,0.656251863074625,-0.3361674296926096,0.6428571428571429,1.102553249546384,0,0,0,2.4849066497880004,-0.270576326943759,98.3531421217447,-0.1049
