,ATSC8c,SLogP,GATS1c,ATSC4c,GATS1se,ATSC6c,ATSC7c,ATSC8dv,ATSC3dv,ATSC7dv,NaaNH,NtN,BCUTc-1h,ATSC4dv,GATS1are,ETA_dEpsilon_B,MATS1c,BertzCT,SsssNH,TIC0,target
16,0.0,0.2562,1.1294901457431452,0.0034243210631107,0.6666666666666665,-0.0264345804606192,0.015603459905507,0.0,-4.6875,7.5625,0,0,0.3805210568259628,-6.25,0.6666666666666667,0.18,-0.4767982885564835,133.19311924156366,0.0,6.490224995673063,0.0151
17,0.0,1.7485,1.0946323647556182,0.0116885922623182,0.9375,0.0,0.0,0.0,-29.11111111111112,0.0,0,0,0.2923618092778851,17.77777777777777,0.9374999999999994,0.039298245614035,-0.1269604139294253,102.97373660251156,0.0,14.951874479724548,0.0179
18,0.0,3.468700000000003,1.798116958068854,-0.0234396600188405,1.6111111111111116,0.001510176514312,0.0096726989433707,0.0,-25.60047562425683,5.479191438763376,0,0,0.228425701579772,-10.519619500594526,1.6111111111111107,0.0,-0.2634830026198107,70.10749561002055,0.0,25.91356194797153,0.0207
19,0.0,2.2984,1.373619363496157,-0.0040582093275925,1.1244444444444444,0.003289367379228,0.0049023683592902,0.0,-36.11153119092628,8.234404536862005,0,0,0.2815595724777725,-21.856332703213607,1.1244444444444444,0.0,-0.1103862046774815,160.87712379549453,0.0,22.209631067524025,0.0235
20,0.0,2.9345000000000017,1.6191306966387553,-0.0124657408182373,1.4444444444444444,-0.026582633052251,0.0195744021793342,0.0,-17.666666666666664,15.999999999999996,0,0,0.2479624559691495,-16.000000000000007,1.4444444444444444,0.0,-0.1703908735662294,80.21143267166839,0.0,24.79398751947122,0.0266
21,0.0,3.2227000000000023,1.7598448070053472,0.0159391877697123,1.625,-0.0151577252532024,0.0146665055202492,0.0,-10.96449704142012,7.828402366863904,0,0,0.2164620980696842,4.408284023668637,1.6250000000000002,0.0,-0.2246661810466347,47.548875021634686,0.0,23.152782645706772,0.0303
22,0.0,2.5866000000000007,1.2888257641037564,-0.0175761150022229,1.2554347826086958,0.0,0.0,0.0,-6.355371900826447,0.0,0,0,0.2364336898283873,-15.396694214876032,1.2554347826086956,0.0,0.0434139178652034,64.5293250129808,0.0,20.804526701214083,0.032
23,0.0,2.442500000000001,1.4900907672466963,-0.0217922788756899,1.2554347826086958,0.0074794502455827,0.0,0.0,-37.76033057851239,0.0,0,0,0.2640365157844785,-10.280991735537189,1.2554347826086956,0.0,-0.1492429966857837,101.20671786825557,0.0,20.804526701214083,0.034
24,0.0,2.5287000000000006,1.101936367942277,-0.0307238880554945,1.0606060606060603,0.0139967836090399,0.0,0.0,-3.571428571428572,0.0,0,0,0.2780627365927839,-25.714285714285715,1.0606060606060608,0.0274285714285713,-0.0504623730007928,135.42124551085624,0.0,20.68979085671928,0.0376
25,0.0,3.0786000000000016,1.731586439066359,0.0085612872217962,1.625,0.001502748470125,0.0096684767725799,0.0,-8.964497041420119,5.218934911242603,0,0,0.2119680081768508,-5.662721893491124,1.6250000000000002,0.0,-0.1971828694317193,46.0,0.0,23.152782645706772,0.0392
26,0.0,2.2984,1.252959941880479,-0.0007282753800033,1.1244444444444444,0.0118077628733548,0.0,0.0,-37.78827977315692,0.0,0,0,0.2716358561090472,-11.37618147448016,1.1244444444444446,0.0,0.004334290429152,134.11730005192325,0.0,22.209631067524025,0.0413
27,-0.0017450204937231,3.6128000000000022,1.6771588813893097,0.0018960271266431,1.6111111111111116,-0.0017207652924743,0.0046521367697924,2.16884661117717,-4.738406658739595,2.027348394768133,0,0,0.2078968428842741,-5.117717003567184,1.6111111111111107,0.0,-0.145092533900802,48.0,0.0,25.91356194797153,0.0435
28,0.0047778450810571,3.0786000000000016,1.59528153556717,-0.0033254612856452,1.4444444444444444,0.0002835055894173,0.0031548870299064,4.0,-15.000000000000002,8.0,0,0,0.249147973250731,-16.999999999999996,1.4444444444444444,0.0,-0.1442165250647781,86.03910001730776,0.0,24.79398751947122,0.0444
29,0.0,2.2827,1.087720784361723,-0.0249469115332546,1.1428571428571428,0.0,0.0,0.0,-2.328719723183391,0.0,0,0,0.2630355328878907,-15.944636678200697,1.142857142857143,0.0313725490196076,-0.0126697894694004,76.2114326716684,0.0,16.616102897978916,0.0455
30,0.0,1.8064,1.2127152953208518,0.0188823170017461,1.1764705882352942,0.0,0.0,0.0,-20.5625,0.0,0,0,0.2400693892898923,19.140625,1.1764705882352944,0.0,0.0610197695668674,46.92878689342032,0.0,15.27094404679944,0.047
31,0.0,3.0629000000000017,1.122895229333779,0.0032763341316729,1.222222222222222,0.0315057989731372,0.0,0.0,-3.9754253308128544,0.0,0,0,0.2538490224713037,-1.8922495274102096,1.222222222222222,0.0231884057971014,0.0090589633426939,95.20671786825557,0.0,22.209631067524025,0.048
32,0.0,2.976700000000002,1.4135496939912506,-0.0285543500033781,1.282051282051282,0.0028481328469038,0.0,0.0,-43.20000000000002,0.0,0,0,0.246083470344162,-9.439999999999996,1.282051282051282,0.0,-0.0594405934859173,105.20671786825558,0.0,23.567079731387302,0.0496
33,0.0,3.468700000000003,1.8878605605254732,-0.0513687965260325,1.6111111111111116,0.0146920124272754,0.0,0.0,-42.84185493460165,0.0,0,0,0.2373950748519497,-11.04042806183115,1.6111111111111107,0.0,-0.3507488585699918,82.70165766734145,0.0,25.91356194797153,0.0503
34,0.0,3.0786000000000016,1.5811066765250403,-0.0093785716057661,1.4444444444444444,0.0052587743683638,0.0085645644406354,0.0,-18.000000000000007,6.666666666666667,0,0,0.2378384725738839,-16.44444444444445,1.4444444444444444,0.0,-0.1336742768284092,86.03910001730776,0.0,24.79398751947122,0.0512
35,0.0,2.688500000000001,1.425531642798904,-0.0137386929648558,1.282051282051282,0.0144880460950345,0.0,0.0,-35.96,0.0,0,0,0.254977024137379,-19.200000000000006,1.282051282051282,0.0,-0.0697572190457242,111.20671786825557,0.0,23.567079731387302,0.0523
36,0.0028458714020929,2.976700000000002,1.313966952737385,0.0103982487495981,1.282051282051282,-0.0045084057680941,0.0058648829879704,2.5600000000000005,-4.16,6.400000000000002,0,0,0.2327858715578236,4.0,1.282051282051282,0.0,0.0370547447292174,76.2114326716684,0.0,23.567079731387302,0.0536
37,0.0,2.774700000000001,1.2803499238559946,-0.0364219822660593,1.222222222222222,0.0057144246485284,0.005097524601202,0.0,-10.93194706994329,8.234404536862005,0,0,0.2734486504916328,-30.71266540642722,1.2222222222222223,0.0231884057971014,-0.1410812263246952,130.97373660251156,0.0,22.209631067524025,0.0545
38,0.0,2.688500000000001,1.827486726134006,-0.0486318049509366,1.4375000000000002,0.0,0.0,0.0,-60.0,0.0,0,0,0.2654062082202049,2.6666666666666647,1.4375000000000002,0.0,-0.3785086374784405,95.20671786825557,0.0,22.03910001730775,0.0551
39,0.0,1.2968,1.2513905448740248,-0.0706627518651756,0.9545872862242404,0.0748112496036852,0.0402413590489428,0.0,-2.0,36.0,0,0,0.4823633739409089,-62.0,0.8549618320610688,0.0661064425770308,-0.2780628346930379,161.68358273000757,0.0,25.222205794765365,0.0562
40,0.0,-0.6315999999999999,1.31166804847616,0.0494594790233364,0.9952253750353812,0.0,0.0,0.0,-44.33333333333333,0.0,0,0,0.2989340753927395,7.111111111111105,0.8920116381850325,0.0,-0.1247912579084346,102.49022499567306,0.0,24.32959407276106,0.0571
41,0.0,3.2227000000000023,1.6151532778482434,-0.0024224061616616,1.4444444444444444,-0.0102749472854333,0.0135486032703965,0.0,-22.33333333333333,10.666666666666664,0,0,0.2421351574760401,-6.444444444444446,1.4444444444444444,0.0,-0.1663348197530097,92.2114326716684,0.0,24.79398751947122,0.058
42,0.0,1.8098,1.0320041133087627,-0.0080191169535139,1.1428571428571428,0.0204930769904289,0.0,0.0,-27.19723183391004,0.0,0,0,0.2905625916480902,-17.795847750865054,1.142857142857143,0.0313725490196076,-0.0632195494107863,118.70907409602114,0.0,16.616102897978916,0.0587
43,0.0,2.442500000000001,1.3031866839802366,-0.0210675909853401,1.1244444444444444,0.0,0.0,0.0,-64.12287334593574,0.0,0,0,0.2709161120960658,-2.7448015122873324,1.1244444444444446,0.0,-0.046205229523604,147.42124551085627,0.0,22.209631067524025,0.0598
44,0.0,0.25808,1.0141083719663044,-0.0112274866977493,0.6906047093948626,-0.003205242378091,-0.0224782954175309,0.0,-13.046875,-12.21875,0,1,0.3917756544958282,-5.546875,0.6303299155288742,0.0,-0.1722232165047405,154.93102051518318,0.0,26.83874054126984,0.0602
45,0.0096683783664884,3.468700000000003,1.715311718761536,-0.013051339680395,1.6111111111111116,-0.0053736602461725,-0.0035015923159543,5.479191438763376,-12.359096313912,4.33769322235434,0,0,0.2161603232048304,-3.378121284185495,1.6111111111111107,0.0,-0.1832688301678789,55.058650025961626,0.0,25.91356194797153,0.061
46,0.0,3.0786000000000016,1.7380646345450328,0.0294482237715885,1.4444444444444444,0.0300683980263443,0.0,0.0,-32.66666666666666,0.0,0,0,0.2572311468131906,-14.000000000000004,1.4444444444444444,0.0,-0.286072183137852,114.49022499567306,0.0,24.79398751947122,0.0621
47,0.0,2.608600000000001,1.3268260806623364,-0.0561267403819447,1.1712962962962965,0.0050361749933723,0.0,0.0,-45.49716446124765,0.0,0,0,0.279682809940388,-40.00567107750473,1.1712962962962965,0.0125217391304347,-0.1625172911461861,137.42124551085624,0.0,22.209631067524025,0.0628
48,0.0076842221858005,2.445900000000001,0.9487753182052772,0.0167377046537573,1.222222222222222,-0.0230255661070716,0.0102040974797354,8.234404536862005,-23.86956521739131,16.219281663516067,0,0,0.2841426561501198,10.623818525519846,1.222222222222222,0.0231884057971014,0.1067586159594669,158.61246128900407,0.0,22.209631067524025,0.0638
49,0.0,2.2984,1.2461154949218962,-0.0081989926250586,1.1244444444444444,0.0075911411771858,0.0,0.0,-33.47637051039698,0.0,0,0,0.2676726798584659,-16.71077504725898,1.1244444444444444,0.0,0.008502852163876,128.11730005192322,0.0,22.209631067524025,0.0649
50,0.0,3.0786000000000016,1.7083732683674169,-0.0335033173038885,1.4444444444444444,0.024164147005219,0.0,0.0,-41.66666666666666,0.0,0,0,0.258748890078503,-31.00000000000001,1.4444444444444444,0.0,-0.2521784341576554,90.60593781761293,0.0,24.79398751947122,0.0656
51,0.0,2.976700000000002,1.3229511361790565,0.0063084186035788,1.282051282051282,0.0059621786190748,0.0056897144089024,0.0,-14.480000000000002,5.120000000000001,0,0,0.2356274217905231,-0.9599999999999992,1.282051282051282,0.0,0.0292429897515766,86.2114326716684,0.0,23.567079731387302,0.0664
52,0.0,0.5609999999999999,1.1631513207949635,-0.008565020847485,0.8049646529054627,0.0045411530915787,0.0,0.0,-77.86703601108032,0.0,0,0,0.356238335087268,-19.02493074792243,0.7375231053604436,0.0,-0.2565247777030342,136.99514061050084,0.0,25.83985735215127,0.0669
53,0.0,2.976700000000002,1.422125808085244,-0.0134192687879986,1.282051282051282,0.0132249373413543,0.0,0.0,-33.68000000000001,0.0,0,0,0.2482547081138625,-10.080000000000004,1.282051282051282,0.0,-0.0666642524249168,109.20671786825557,0.0,23.567079731387302,0.0688
54,0.0,2.5866000000000007,1.2992394587909253,0.0001493850827144,1.2554347826086958,0.011500353258025,0.0,0.0,-11.347107438016527,0.0,0,0,0.2380687879837198,-2.8925619834710723,1.2554347826086956,0.0,0.0338402185871027,76.03910001730775,0.0,20.804526701214083,0.07
55,0.0,2.3846000000000007,1.2257597735293655,-0.0010331542875646,1.0606060606060603,0.016015774417435,0.0,0.0,-29.71428571428571,0.0,0,0,0.2973906275484321,-19.346938775510207,1.0606060606060608,0.0274285714285713,-0.1532151597853837,134.8771237954945,0.0,20.68979085671928,0.0707
56,0.0,1.7642,1.1031405247513182,-0.000875878924756,0.972222222222222,0.0021828129146647,0.0,0.0,-54.97959183673469,0.0,0,0,0.2890451498148196,1.693877551020405,0.9722222222222224,0.0,0.0450255166461086,184.2149912200411,0.0,20.68979085671928,0.0719
57,0.0,2.832600000000001,1.5192963792461367,0.0158644707862047,1.4375000000000002,0.0025759349226894,0.0074604014120024,0.0,-6.000000000000002,5.333333333333333,0,0,0.2250093300469509,-0.4444444444444451,1.4375000000000002,0.0,-0.0818506029268233,60.438561897747256,0.0,22.03910001730775,0.0731
58,0.0,2.832600000000001,1.6393255342403577,0.0013983408761485,1.4375000000000002,0.005647343574797,0.0048385579707912,0.0,-22.333333333333325,4.0,0,0,0.2482136911657854,-5.333333333333337,1.4375000000000002,0.0,-0.1961087903769872,86.03910001730776,0.0,22.03910001730775,0.0735
59,0.0,2.5067000000000004,0.9321020616349,-0.0104951343334605,1.014492753623188,0.0060898053993067,0.0,0.0,-51.10204081632653,0.0,0,0,0.2843003388244529,-18.12244897959184,1.0144927536231887,0.0149068322981366,0.1637315918299783,164.2149912200411,0.0,20.68979085671928,0.0749
60,0.0,2.1965000000000003,1.4702163780851594,0.005288164325956,1.4166666666666667,0.0,0.0,0.0,-15.55555555555556,0.0,0,0,0.2148247037868131,6.22222222222222,1.4166666666666667,0.0,-0.0548884829611417,33.30296890880646,0.0,16.529325012980813,0.0756
61,0.008787707023828,1.4495,1.2087933766055616,-0.0084561403865658,0.9140321707253908,0.0015340593930706,-0.0090770421679665,3.0735999999999994,-7.283199999999999,-12.2816,0,0,0.3068215674310143,-5.0176000000000025,0.8700102354145343,0.0,-0.2031639565630195,40.18080946738405,0.0,30.444920289964887,0.076
62,0.0048363373883257,3.2227000000000023,1.5254145886705843,-0.013071926038526,1.4444444444444444,0.0031606357420597,-0.0030747679676775,4.0,-14.999999999999996,2.666666666666666,0,0,0.2244614884935364,-7.666666666666666,1.4444444444444444,0.0,-0.0802730759063612,68.10749561002055,0.0,24.79398751947122,0.0766
63,0.0,2.442500000000001,1.352200392465254,-0.0111469118118295,1.2554347826086958,0.0037351041081171,0.0,0.0,-25.03305785123966,0.0,0,0,0.2463258689898148,-7.446280991735533,1.2554347826086956,0.0,-0.0186704068826892,82.2114326716684,0.0,20.804526701214083,0.0778
64,0.0,2.1543,1.3060580675298488,-0.0082586406743735,1.1244444444444444,0.0087199742513149,0.0,0.0,-51.35349716446126,0.0,0,0,0.2761363314438079,-19.58223062381854,1.1244444444444444,0.0,-0.0482456597848655,153.42124551085624,0.0,22.209631067524025,0.0783
65,0.0036838362525694,3.3668000000000022,1.4881600115931988,-0.00116065686443,1.4444444444444444,-0.0006676583233272,0.00301578674363,2.6666666666666665,-7.666666666666668,3.9999999999999982,0,0,0.2188863171525672,-8.000000000000005,1.4444444444444444,0.0,-0.0426093697156416,57.683674395583786,0.0,24.79398751947122,0.0793
66,0.0,2.832600000000001,1.5297878113003045,-0.0190273388404315,1.4375000000000002,0.0074639886259266,0.0,0.0,-19.000000000000004,0.0,0,0,0.2246855042773423,-9.333333333333336,1.4375000000000002,0.0,-0.0923247120183028,56.43856189774725,0.0,22.03910001730775,0.0798
67,0.0,3.0786000000000016,1.8032091663691103,-0.0484531584099723,1.4444444444444444,0.01465060593655,0.0,0.0,-59.66666666666668,0.0,0,0,0.2664736766100828,-17.00000000000001,1.4444444444444444,0.0,-0.3440901577143379,124.0,0.0,24.79398751947122,0.081
68,0.0,2.832600000000001,1.3691372654177745,0.0097175510854239,1.282051282051282,0.0025269715804245,0.0074642017658843,0.0,-16.200000000000003,7.680000000000001,0,0,0.2466254275617022,-1.9200000000000008,1.282051282051282,0.0,-0.0157407699291228,100.60593781761293,0.0,23.567079731387302,0.0816
69,0.0,2.752700000000001,1.1317264576807708,0.0149548352223469,1.1712962962962965,0.0035608010802386,0.0061090593796033,0.0,-15.187145557655958,3.6597353497164464,0,0,0.2594470597820997,3.969754253308128,1.1712962962962965,0.0125217391304347,0.0268632363964332,112.0,0.0,22.209631067524025,0.0823
70,0.0,2.688500000000001,1.4083294089436853,-0.0161261041938292,1.282051282051282,0.0091757789328796,0.0,0.0,-27.840000000000007,0.0,0,0,0.2493220812761884,-14.439999999999992,1.282051282051282,0.0,-0.0557124328213683,99.20671786825557,0.0,23.567079731387302,0.0831
71,0.0,2.752700000000001,1.2228184260846997,0.004835517903089,1.1712962962962965,0.01847360852816,0.0,0.0,-17.362948960302457,0.0,0,0,0.2664300705491005,-11.48582230623819,1.1712962962962965,0.0125217391304347,-0.0672623066212445,140.11730005192325,0.0,22.209631067524025,0.0836
72,0.0,1.5182,0.9654506866385428,0.0144318035629932,0.9107142857142856,0.0,0.0,0.0,-45.17283950617284,0.0,0,0,0.2856810491789836,25.259259259259267,0.9107142857142856,0.0,0.1277089629464886,142.8771237954945,0.0,17.839369077088,0.0844
73,0.0,2.688500000000001,1.407481711799465,0.0117511310461324,1.282051282051282,0.0194787065997253,0.0,0.0,-27.56000000000001,0.0,0,0,0.251575143346559,-3.600000000000002,1.282051282051282,0.0,-0.0540301481552358,109.20671786825557,0.0,23.567079731387302,0.0848
74,0.0,2.832600000000001,1.5744644322860275,-0.0421770352140778,1.282051282051282,0.0,0.0,0.0,-69.16,0.0,0,0,0.2646796171226447,-6.08,1.282051282051282,0.0,-0.2151944866820095,139.36241254975977,0.0,23.567079731387302,0.0857
75,0.0,2.688500000000001,1.7180536974894132,-0.0331098013227716,1.4375000000000002,0.0096898249051766,0.0,0.0,-41.99999999999999,0.0,0,0,0.2574328550283744,-11.333333333333336,1.4375000000000002,0.0,-0.2717628565344244,86.2114326716684,0.0,22.03910001730775,0.0863
76,0.0,2.688500000000001,1.5896663221597824,-0.0098456840788939,1.4375000000000002,-0.0082159452919292,0.009672843168307,0.0,-14.999999999999998,8.000000000000002,0,0,0.2430737623704,-14.33333333333334,1.4375000000000002,0.0,-0.1485549533020136,74.10749561002055,0.0,22.03910001730775,0.0868
77,0.0,2.442500000000001,1.2989406305477398,-0.0038666759787412,1.1244444444444444,0.0080233524063283,0.0,0.0,-48.44045368620039,0.0,0,0,0.2729079331804871,-3.103969754253311,1.1244444444444446,0.0,-0.0406050303249172,161.42124551085624,0.0,22.209631067524025,0.0878
78,0.0,3.0786000000000016,1.581145071182523,-0.0225991626268117,1.4444444444444444,0.0063245661503047,0.0074548782414807,0.0,-14.666666666666668,5.333333333333333,0,0,0.2377808017616561,-17.333333333333332,1.4444444444444444,0.0,-0.1340010126844413,82.03910001730776,0.0,24.79398751947122,0.0884
79,0.0,2.832600000000001,1.6416263540833973,-0.0273118564982603,1.4375000000000002,0.0085731648135884,0.0,0.0,-32.333333333333336,0.0,0,0,0.2416118582547602,-10.111111111111112,1.4375000000000002,0.0,-0.2001196160062462,82.03910001730776,0.0,22.03910001730775,0.0893
80,0.0,2.5866000000000007,1.231259368093579,-0.0056120746956858,1.1244444444444444,0.0074357458943271,0.0,0.0,-34.65406427221173,0.0,0,0,0.2606519895678123,-2.0113421550094523,1.1244444444444444,0.0,0.0216762782199462,138.11730005192325,0.0,22.209631067524025,0.0899
81,0.0,2.688500000000001,1.590478480395181,-0.0077019817950997,1.4375000000000002,0.0056302236199757,0.0048385220387728,0.0,-15.333333333333336,4.0,0,0,0.2425237274120407,-13.33333333333333,1.4375000000000002,0.0,-0.1498262785013712,74.10749561002055,0.0,22.03910001730775,0.0908
82,0.0,2.442500000000001,1.1867488710721803,0.0058043937842552,1.1244444444444444,0.0042463105393847,0.0058131366797127,0.0,-8.279773156899815,7.319470699432892,0,0,0.2615648160290256,-6.517958412098302,1.1244444444444446,0.0,0.0659236459230773,120.97373660251156,0.0,22.209631067524025,0.0916
83,0.0,-0.7399,1.2929144738522134,0.0357960586599517,0.9085266424701492,0.0,0.0,0.0,-65.280276816609,0.0,0,0,0.3342748816234542,26.57439446366781,0.7966976753372439,0.0,-0.2091329658336067,171.8513690984402,0.0,23.835383846852544,0.0926
84,0.0049643955026597,2.4044000000000008,1.3867143327199976,-0.0649525169930875,0.8629252412327523,0.0097956452236221,0.0015268572203702,13.79591836734694,-49.62811791383222,20.16326530612245,0,0,0.3516320474338482,-67.60544217687075,0.8342361863488625,0.0332698412698412,-0.4198793330754305,157.948245236498,0.0,25.219115869700094,0.0933
85,0.0,2.2984,1.236540759151579,-0.0136228714584193,1.1244444444444444,0.0059574235545256,0.0,0.0,-24.436672967863903,0.0,0,0,0.2646071423889993,-17.748582230623832,1.1244444444444446,0.0,0.0157518807035168,148.11730005192325,0.0,22.209631067524025,0.0942
86,0.0,3.0786000000000016,1.6750802203158652,-0.0231318997684153,1.4444444444444444,0.0068267611229813,0.0048406991161043,0.0,-36.99999999999999,4.0,0,0,0.2491248877841501,-16.777777777777782,1.4444444444444444,0.0,-0.2241903506475661,106.6059378176129,0.0,24.79398751947122,0.095
87,0.0,0.5462,1.2362177705335424,-0.1539007343248494,0.9079552981997772,0.0238748124287647,0.0,0.0,-21.555555555555543,0.0,0,0,0.3226095827243688,-38.44444444444446,0.8727975180003513,0.0,-0.3762139848619145,97.4837783761905,0.0,27.567631415296862,0.0959
88,-0.0017428489745281,3.2227000000000023,1.5396551910720957,0.0033931664106069,1.4444444444444444,0.0048345262549032,-0.0001207060834969,3.9999999999999982,-3.333333333333332,0.999999999999999,0,0,0.2391267908322629,-10.000000000000002,1.4444444444444444,0.0,-0.0909680086777734,66.10749561002055,0.0,24.79398751947122,0.0967
89,0.0,2.730700000000001,1.3085484516068835,-0.02521371238285,1.1244444444444444,0.0087332482116839,0.0,0.0,-33.10396975425331,0.0,0,0,0.2668689845426799,-20.1890359168242,1.1244444444444444,0.0,-0.0506353955686733,143.91147050652933,0.0,22.209631067524025,0.0975
90,0.0076779132729315,2.445900000000001,1.1533760948608451,0.0112803149198435,1.222222222222222,0.0138645358353547,-0.003733354802283,8.234404536862005,-28.863894139886582,2.495274102079396,0,0,0.2886227739873188,-14.59735349716446,1.222222222222222,0.0231884057971014,-0.0827686071559089,150.6124612890041,0.0,22.209631067524025,0.098
91,0.0,2.832600000000001,1.4976757971983854,-0.0181302089237366,1.282051282051282,0.0160054361277738,0.0,0.0,-45.44000000000002,0.0,0,0,0.2644649878559139,-20.360000000000007,1.282051282051282,0.0,-0.1353997168901736,128.0,0.0,23.567079731387302,0.0986
92,0.0,2.688500000000001,1.408376157888038,-0.0079146777472067,1.282051282051282,-0.0044726031428122,0.0048978524635769,0.0,-41.48,5.760000000000001,0,0,0.2490808556574797,-3.9200000000000017,1.282051282051282,0.0,-0.0557652963237318,99.20671786825557,0.0,23.567079731387302,0.0997
93,0.0,2.2185,1.0442511947417377,-0.0046624320649633,1.014492753623188,0.0062429348698436,0.0,0.0,-31.40816326530613,0.0,0,0,0.2780549790352867,-0.4081632653061264,1.0144927536231887,0.0149068322981366,0.0161341199317293,162.8771237954945,0.0,20.68979085671928,0.1004
94,0.0,1.5182,1.169104620969594,0.0023430889616833,1.0225563909774438,0.0038177053993674,0.0,0.0,-22.69204152249135,0.0,0,0,0.279637354817345,-1.6747404844290656,1.0225563909774436,0.0,0.0101946056146811,97.7353374935096,0.0,16.616102897978916,0.1012
95,0.0,2.5866000000000007,1.3404397959310388,-0.005325908627833,1.1244444444444444,0.0038597083187938,0.0,0.0,-54.04536862003783,0.0,0,0,0.2720390169828956,-0.9527410207939466,1.1244444444444444,0.0,-0.0829933437960305,162.8771237954945,0.0,22.209631067524025,0.102
