,ATS2s,GATS1dv,piPC2,AETA_dBeta,ATSC2i,nO,SaaO,GATS1c,SaaNH,ETA_dEpsilon_D,ATSC0c,n3HRing,VR2_DzZ,GATS1se,AETA_eta_L,AATSC0s,SpAbs_Dzi,SdsN,Xch-3dv,SdNH,target
24,71.875,0.3926499032882011,2.833213344056216,0.0555555555555555,-5.248024853657611,1,0.0,1.1781225578887604,0.0,0.0,0.2709182117948546,1,3.2544904348328125,0.7772093748670763,0.2533456894141336,2.7816666666666663,37.72343029284292,0.0,0.1443375672974064,0.0,-0.3171
25,86.0,0.5016863406408093,2.6390573296152584,0.1388888888888889,-7.06455267590358,1,0.0,1.3020526411137354,0.0,0.0574074074074073,0.3161545159308977,0,2.941291439930357,0.902252656666842,0.2556081911126698,3.3558246828143026,38.18108247885115,0.0,0.0,0.0,-0.3167
26,81.13888888888889,0.4999999999999999,2.9444389791664403,0.1944444444444444,-5.485855554107276,1,0.0,1.3012565072006772,0.0,0.0618518518518518,0.5433473373478258,0,3.276041294695895,0.9909422620496964,0.1913058780886653,3.4373070987654324,31.091125500321866,0.0,0.0,6.825046296296296,-0.3164
27,75.375,0.3289473684210527,2.8903717578961645,0.0555555555555555,-5.293868823458612,1,0.0,1.212762451642888,0.0,0.0,0.273844143512857,1,3.3349096649137127,0.7772093748670763,0.2448683002081282,2.7708024691358037,36.50475610003496,0.0,0.1178511301977579,0.0,-0.3159
28,93.16666666666669,0.4760101010101011,2.772588722239781,0.2777777777777778,-9.910355040387207,2,0.0,1.2085874364314395,0.0,0.0659259259259259,0.4703084677349184,0,2.918572642259408,0.8989651314118302,0.1884505590447629,5.098948060486521,35.942114948832426,0.0,0.0,0.0,-0.3154
29,87.94444444444444,0.4873524451939292,2.6390573296152584,0.1388888888888889,-7.064552675903582,1,0.0,1.3127626010894184,0.0,0.0574074074074073,0.3147421734775382,0,2.9138149037185657,0.9022526566668418,0.2583694862953415,3.3558246828143026,39.018505426963785,0.0,0.0,0.0,-0.3151
30,85.20833333333334,0.2001779359430605,2.8903717578961645,0.3055555555555556,4.999270876401543,1,0.0,1.0864765709672726,0.0,0.0,0.2644048477439268,0,3.013983122304067,0.5196069296722932,0.2085738181937463,4.065617283950616,32.0907417626654,0.0,0.0,0.0,-0.3145
31,82.83333333333334,0.2942386831275719,3.056356895370426,0.1111111111111111,-0.5668579921701802,1,4.4252314814814815,1.2952099340738263,0.0,0.0,0.3205594975112323,0,3.255988072904044,0.6546399284621314,0.1995428156065409,1.8407029478458057,28.501187519749763,0.0,0.0,0.0,-0.314
32,58.91666666666666,0.4404761904761904,2.19722457733622,-0.0357142857142857,-5.3915331501473815,0,0.0,1.1447381302654172,0.0,0.0,0.0654505729444408,0,2.551485557105518,0.6149003452377496,0.3629660083740567,1.3605109739369,25.725274290047302,0.0,0.0,0.0,-0.3136
33,93.58333333333331,0.3530534351145038,3.0081547935525483,0.1388888888888889,1.1192673390181918,2,4.066016628873772,1.5168827584346196,0.0,0.0,0.4893129626914699,0,3.1905713917184904,0.8197345017172528,0.1568095245682636,1.8879706152433424,29.38949079396523,0.0,0.0,0.0,-0.3131
34,104.55555555555556,0.3195337620578778,2.772588722239781,-0.1111111111111111,-14.812791317563214,2,0.0,1.5384201689353536,0.0,0.0,0.5190486745117224,0,3.2133172060999566,0.6906047093948625,0.2859134630618027,3.2290581597222223,36.38759998676439,0.0,0.0,0.0,-0.3126
35,85.00000000000001,0.4449152542372881,2.8903717578961645,0.0833333333333333,-8.648101671319552,1,0.0,1.2577788446670188,0.0,0.0574074074074073,0.3192430095830281,0,3.30843143802844,0.876340228842037,0.2679757300034627,3.640432098765432,32.569713815819,0.0,0.0,0.0,-0.3124
36,83.44444444444444,0.4914529914529914,2.9444389791664403,0.1944444444444444,-9.110490656278772,2,0.0,1.1032350772110346,0.0,0.0,0.4388629919152397,0,3.273728179010802,0.8447597141388946,0.1849956720936424,4.547291092745637,31.77349336267679,0.0,0.0,0.0,-0.312
37,95.41666666666669,0.6385869565217391,2.5649493574615367,0.0833333333333333,-8.853600994542,2,0.0,1.3110064439061706,0.0,0.0659259259259258,0.4879857697002066,0,2.8711243649741425,1.0409747419351447,0.2127788654566699,3.638765432098765,40.54204252457621,0.0,0.0,0.0,-0.3117
38,77.0,0.5544117647058824,2.833213344056216,0.3611111111111111,4.624425807134477,1,0.0,1.2258575677897032,0.0,0.0574074074074073,0.3937124874472306,0,3.0186243242648096,1.000215252683297,0.1879561224632342,3.806213017751479,31.256232296505587,0.0,0.0,0.0,-0.3114
39,61.91666666666667,0.3645833333333333,2.9041650800285006,0.3571428571428571,-8.663084822429592,1,4.260416666666667,1.1424043987878023,0.0,0.0,0.2633339313010163,0,2.8141459847882557,0.7102275157581203,0.1398119407626507,2.0069444444444446,14.673987631121715,0.0,0.0,0.0,-0.3112
40,51.25,0.2913669064748201,2.6390573296152584,0.6428571428571429,-4.641410774169914,0,0.0,1.00221660027905,0.0,0.0,0.122278070822504,0,2.4149535122649,0.5468003820439351,0.1517071783064421,3.2222222222222223,22.662181354418017,0.0,0.0,0.0,-0.3107
41,68.5,0.5672669491525424,2.302585092994046,-0.09375,-7.136175196128828,0,0.0,1.0570357020462624,0.0,0.0,0.0694873337239847,0,2.7107095600180733,0.6459280841387149,0.3694389578828091,1.191735953640715,36.37512414651515,0.0,0.0,0.0,-0.3105
42,72.58333333333333,0.5526315789473685,2.4849066497880004,0.21875,-10.795695713981116,1,0.0,1.1666502988626104,0.0,0.0662037037037037,0.3103620574807358,0,2.682564618198029,0.9415732968181848,0.2276741665106876,3.8151927437641726,32.05036913990212,0.0,0.0,0.0,-0.3101
43,72.54166666666666,0.4455445544554455,2.995732273553991,0.2777777777777778,-4.420917912166248,1,0.0,1.302970178406108,0.0,0.0,0.3474797463642867,1,3.349357910707264,0.8912769936391983,0.1855860064452372,3.059802571166208,31.6650474811038,0.0,0.1178511301977579,0.0,-0.3098
44,61.8888888888889,0.4071029776674937,2.995732273553991,0.0555555555555555,-10.440815030838753,0,0.0,0.7069181790751733,0.0,0.0,0.1068731433403092,0,3.5804880406900828,0.4375420612411671,0.307770416099579,2.701728395061729,33.31243572954763,0.0,0.2357022603955158,0.0,-0.3096
45,271.6666666666667,0.3759512937595128,2.6390573296152584,-0.2777777777777778,25.07112094975116,1,0.0,1.6799700205619903,0.0,0.0,0.5183848833650424,0,3.0258639602598247,0.7785485202803514,0.2166335319775685,8.072485207100595,30.80498415285666,0.0,0.0,0.0,-0.3091
46,108.16666666666669,0.2657004830917874,3.056356895370426,-0.0833333333333333,-1.250134567223689,3,4.025509259259259,1.3955025471828697,0.0,0.0,0.5900952305988018,0,3.242539362709304,0.7485003183798996,0.170395726053112,2.603395061728395,26.808294100940785,0.0,0.0,0.0,-0.309
47,77.33333333333334,0.5958188153310104,2.3978952727983707,-0.1388888888888889,-8.900594665474717,0,0.0,1.0864970999298926,0.0,0.0,0.0737990344549383,0,2.9475063557848715,0.6753226158146172,0.3881684961692509,1.0612943672839508,44.95862082633219,0.0,0.0,0.0,-0.3088
48,78.58333333333336,0.612040133779264,2.4849066497880004,-0.1388888888888889,-3.433681977025722,0,0.0,1.0975668845332889,0.0,0.0,0.073076276462337,0,2.945110114023889,0.6753226158146172,0.369798940347183,1.0740258487654322,43.825204804316535,0.0,0.0,0.0,-0.3086
49,78.41666666666669,0.5749128919860628,2.3978952727983707,-0.1388888888888889,-8.900594665474715,0,0.0,1.1737175768091177,0.0,0.0,0.0734950126162502,0,2.897908954284198,0.6753226158146172,0.3891952506841791,1.0612943672839508,47.72450647945149,0.0,0.0,0.0,-0.3083
50,78.50000000000003,0.5518394648829432,2.4849066497880004,-0.1388888888888889,-3.433681977025722,0,0.0,1.1989377730314257,0.0,0.0,0.0734416851158125,0,2.9836937791655043,0.6753226158146172,0.3792712065200634,1.0740258487654322,42.26022270464676,0.0,0.0,0.0,-0.3081
51,125.33333333333331,0.4098837209302325,3.0081547935525483,0.0625,-11.664880498079754,3,4.18412037037037,0.7551529373674878,0.0,0.0,0.464059764090357,0,3.0326141046600785,0.4704146874460363,0.1497421158644183,5.473611111111111,18.73051993018364,0.0,0.0,0.0,-0.3077
52,258.5833333333333,0.4032258064516129,2.772588722239781,0.0,36.92946504783493,0,0.0,1.7107544380220363,0.0,0.0,0.3846473576608445,0,2.998795939049937,0.6932334304306023,0.1960059308287261,8.105257116620754,30.043810474641106,0.0,0.0,0.0,-0.3074
53,79.375,0.5112540192926045,2.5649493574615367,-0.1388888888888889,2.033230711423272,0,0.0,1.3106927738067666,0.0,0.0,0.0724637547984623,0,3.049065357620829,0.6753226158146172,0.3783157039360436,1.0745442708333333,39.69276866042496,0.0,0.0,0.0,-0.3073
54,78.0,0.4726688102893891,2.5649493574615367,-0.1388888888888889,2.0332307114232737,0,0.0,1.3258588305792964,0.0,0.0,0.0729618325976858,0,3.0917176999925866,0.6753226158146172,0.3850557230226903,1.0745442708333333,37.81879114266293,0.0,0.0,0.0,-0.307
55,88.75,0.3844866071428572,2.772588722239781,0.25,2.636956376561094,2,0.0,1.1729187677892383,0.0,0.0,0.4555467139251286,0,3.025300506618792,0.8215927687229424,0.1688530666147241,4.263313609467454,30.292629429921732,0.0,0.0,0.0,-0.3067
56,138.44444444444449,0.194634703196347,3.146305132033365,0.0,-8.618353503608116,3,4.323009259259259,0.8228377613873968,0.0,0.0,0.6435872777534317,0,3.3286027061504395,0.4291790936618568,0.1677714360186127,4.949652777777778,23.45133669997291,0.0,0.0,0.0,-0.3065
57,128.19444444444446,0.5354330708661418,3.277144732992177,0.03125,0.6304349311579998,3,7.894722222222223,1.92086483326,0.0,0.0930555555555554,0.7371936098870259,0,2.9968198405836817,1.359443099119551,0.1499184177164454,3.050068587105624,14.035142262063252,0.0,0.0,6.5,-0.3061
58,100.91666666666669,0.367765273311897,2.772588722239781,-0.1111111111111111,-11.61733699682338,2,0.0,1.5088768628235618,0.0,0.0,0.5253031284798896,0,3.180023662634968,0.6906047093948625,0.2827892506440104,3.2290581597222223,38.66141217713784,0.0,0.2886751345948128,0.0,-0.3058
59,78.47222222222223,0.5802631578947368,2.70805020110221,-0.1944444444444444,-0.1156002509816921,0,0.0,1.0553517789166866,0.0,0.0,0.0695148364127401,0,3.277738259471049,0.6084953027023409,0.3812309943206236,1.1396349862258948,36.44075171392417,0.0,0.0,0.0,-0.3055
60,49.19444444444444,0.5125287356321838,2.70805020110221,-0.1785714285714285,-11.371151673914277,0,0.0,0.8167057646106384,0.0,0.0,0.0587165913004311,0,3.22941693259352,0.4696401726729831,0.3728159634056706,1.6373299319727896,22.49423546372383,0.0,0.0,0.0,-0.3054
61,81.75,0.3335152838427946,3.0081547935525483,0.1666666666666666,-8.511322437629898,0,0.0,0.9052347750469676,0.0,0.0,0.1627808976931264,0,3.186769206211042,0.4420470162748643,0.2044158924918891,1.7563775510204078,29.868142566058125,0.0,0.0,0.0,-0.3052
62,78.7638888888889,0.3228808705612829,2.995732273553991,-0.125,-2.437012388959793,2,0.0,1.2453391521701669,0.0,0.0,0.4921450955821511,0,3.451063978009905,0.7036577237307315,0.255863925498673,4.07839761248852,23.421515253925165,0.0,0.2041241452319315,0.0,-0.305
63,81.83333333333331,0.6222910216718267,2.6390573296152584,-0.1388888888888889,7.50014339987226,0,0.0,1.2061640582136488,0.0,0.0,0.0716446749088161,0,2.990233284313898,0.6753226158146172,0.3499115406182598,1.086793499228395,40.0347753458634,0.0,0.0,0.0,-0.3048
64,68.3888888888889,0.5806422185732533,2.8903717578961645,-0.25,-9.407448390457024,0,0.0,0.8429233897118887,0.0,0.0,0.0656136407264247,0,3.660797860620919,0.543840906024729,0.3877762784081247,1.2179861111111112,40.165259407983534,0.0,0.0,0.0,-0.3046
65,68.65277777777777,0.5759093305218768,2.9444389791664403,-0.25,-3.94053570200803,0,0.0,0.8661665915543085,0.0,0.0,0.0654316903808906,0,3.6619628166885554,0.543840906024729,0.3798283170441028,1.2183854166666668,37.16928111326144,0.0,0.0,0.0,-0.3044
66,66.52777777777777,0.3699421965317919,2.833213344056216,0.1111111111111111,-7.224730854370702,0,0.0,0.8500077227416071,0.0,0.0,0.1041605608567882,0,3.291925451255419,0.4759349850086791,0.2978463719354633,2.467704728950404,37.56591222271213,0.0,0.2357022603955158,0.0,-0.3041
67,150.2222222222222,0.5102803738317756,2.70805020110221,-0.3888888888888889,7.198852595900389,5,0.0,1.7995580189906568,0.0,0.0,1.129998107576856,0,3.202860465035571,1.0182074517237725,0.2133522748795782,4.255752794214333,32.0580988978801,0.0,0.0,0.0,-0.304
68,79.83333333333333,0.4619565217391305,2.5649493574615367,0.1111111111111111,-4.142340202750711,1,0.0,1.1338703838501978,0.0,0.0,0.2681718308499185,0,2.8997970228457,0.8021118529872084,0.2405290117438799,2.567858515955402,39.937631882053495,0.0,0.0,0.0,-0.3037
69,68.29166666666667,0.6326400291917534,2.8903717578961645,-0.25,-9.407448390457024,0,0.0,0.8291837689698766,0.0,0.0,0.0646702771629861,0,3.537808415726088,0.543840906024729,0.3881684961692508,1.204079861111111,40.77099867084405,0.0,0.0,0.0,-0.3036
70,67.29166666666667,0.3957845433255269,3.044522437723423,0.0,-1.959723985357064,1,0.0,0.975465082396476,0.0,0.0,0.2892972039065868,1,3.59610580626965,0.7584502270959323,0.2617208895152978,3.0208744247205788,30.69133962523174,0.0,0.1360827634879543,0.0,-0.3034
71,85.33333333333333,0.378,2.772588722239781,0.2222222222222222,-0.1613021990355178,1,0.0,1.521795193607601,0.0,0.0,0.5150609113070418,0,2.935607924289357,0.9257253345105388,0.1647875647907705,2.772675736961451,33.886006137994585,3.42625,0.0,0.0,-0.3031
72,154.94444444444443,1.1111111111111112,3.277144732992177,0.0555555555555555,3.6660939075,2,3.570601851851852,1.5370616685150622,0.0,0.0,0.6154292205347467,0,3.290098370314152,1.1497072872496812,0.1430227860310349,6.592592592592592,19.815062520832125,0.0,0.0,0.0,-0.303
73,140.66666666666669,0.4487179487179487,3.1135153092103742,0.1388888888888889,20.357731689668817,2,0.0,0.9976634464386712,0.0,0.0,0.6810015363151429,0,3.213023195995356,0.5648958588841015,0.1300935973753897,4.958677685950414,22.114003112342115,0.0,0.0,0.0,-0.3027
74,286.45833333333337,0.34375,2.5649493574615367,-0.4375,17.664585102489976,2,0.0,1.7729427799841462,0.0,0.0,0.7798726958979854,0,2.8318407110934545,0.8947383276604463,0.20740744512277,9.184458218549128,23.90485197901405,0.0,0.0,0.0,-0.3025
75,104.91666666666666,0.4651717557251908,2.8903717578961645,-0.1388888888888889,-4.371322443782808,3,0.0,1.4399983540708985,0.0,0.0699999999999999,0.6867231389210966,0,3.343347932299816,0.9207984551063284,0.2377735326669418,4.371208900226758,32.04408565157358,0.0,0.0,0.0,-0.3023
76,64.52777777777777,0.5395927601809956,2.5649493574615367,-0.15625,-8.435758612063934,0,0.0,1.0059921775143843,0.0,0.0,0.065946318839829,0,3.083795059200433,0.5755757114925047,0.3823000186029298,1.279162819329024,33.44139405142597,0.0,0.0,0.0,-0.3021
77,76.0,0.4078947368421054,2.8903717578961645,0.0555555555555555,4.464448772629221,1,0.0,1.1102445670441667,0.0,0.0,0.2835391636979236,0,3.3286948560348355,0.7772093748670763,0.2458323131401501,2.7708024691358037,32.14848388943342,0.0,0.0,0.0,-0.3019
78,65.54166666666666,0.5264873675631622,2.833213344056216,-0.21875,-1.5040309844347566,0,0.0,0.9734458009978196,0.0,0.0,0.0614573445149177,0,3.366490534387126,0.5079183281015807,0.38361575437952,1.3864859669357938,25.82291932990696,0.0,0.0,0.0,-0.3017
79,151.33333333333334,0.22,3.157000421150113,0.0555555555555555,29.04288484647521,0,0.0,2.04252655924382,0.0,0.0,0.3641037217264666,0,3.3375192070354864,0.7082452841467419,0.153820440628714,5.687500000000001,22.356260614346557,0.0,0.0,0.0,-0.3014
80,130.52777777777777,0.2833675564681724,3.3843902633457743,-0.0277777777777777,-7.61317059488012,3,8.236296296296295,1.8820046867278952,0.0,0.0744444444444444,0.745738304594873,0,3.2977108511617588,0.8811721442128109,0.1755206294394119,3.081854043392505,21.004043817883435,0.0,0.0,6.871203703703704,-0.3013
81,85.5,0.4260089686098655,3.146305132033365,0.3055555555555556,-8.145276932099357,1,0.0,1.1293241353591288,0.0,0.0,0.3001476896199008,0,3.289212824558202,0.6593267112687015,0.1461239146645533,3.429292929292929,24.76598095458484,0.0,0.0,0.0,-0.3011
82,96.91666666666666,0.498489425981873,2.5649493574615367,0.15625,-0.22912572223705,3,0.0,1.365660703281453,0.0,0.0,0.6311407491467923,0,2.659293427351922,0.8590947485523497,0.1616655041140905,5.309458218549128,29.16627943071171,0.0,0.0,0.0,-0.301
83,63.83333333333332,0.3139952153110047,3.044522437723423,0.0555555555555555,-4.97390234238976,0,0.0,0.8571174450143574,0.0,0.0,0.1237133792112937,0,3.6505464457122594,0.4375420612411671,0.3104691296866872,2.6967283950617285,31.575280957017892,0.0,0.1666666666666666,0.0,-0.3008
84,66.75,0.5718750000000001,2.70805020110221,-0.15625,2.4980667648340527,0,0.0,1.0260568895295217,0.0,0.0,0.0647825773518053,0,3.122858420566491,0.5755757114925049,0.3542069096789811,1.2932825484764543,30.655995259740124,0.0,0.0,0.0,-0.3006
85,64.16666666666666,0.5192307692307694,2.5649493574615367,-0.15625,-8.435758612063934,0,0.0,1.0197199571643751,0.0,0.0,0.06641301810469,0,3.104197164556425,0.5755757114925047,0.3844046126536307,1.279162819329024,31.23311588144941,0.0,0.0,0.0,-0.3005
86,87.90277777777781,0.2729999999999999,3.091042453358316,-0.1666666666666666,1.1078996829947014,2,0.0,1.3018472147338582,0.0,0.0,0.4984294337280076,0,3.714271073405411,0.6690471071833228,0.2766695160106118,3.5103812358276643,30.37614977898509,0.0,0.1666666666666666,0.0,-0.3004
87,83.5,0.5980839416058393,2.302585092994046,-0.125,-11.233068191866598,1,0.0,1.4170108182072636,0.0,0.0606481481481482,0.2767465021031689,0,2.7026214190336484,0.9336382107803952,0.3420977103591946,2.278855032317636,35.75635654090395,0.0,0.0,0.0,-0.3002
88,68.6111111111111,0.5476321585903083,3.044522437723423,-0.3055555555555556,-9.42172234997692,0,0.0,0.7957207348119198,0.0,0.0,0.0632335608473755,0,3.9250337205049086,0.4818736026233416,0.4029498329161446,1.3131858710562416,34.88064437296103,0.0,0.0,0.0,-0.3001
89,124.1388888888889,0.3826992753623189,2.772588722239781,-0.1666666666666666,-1.2801008278190855,3,0.0,1.8142413276812333,0.0,0.0,0.7802021394311065,0,3.1718013865908614,0.8662550190741319,0.2394966385657038,3.5460600907029485,30.937326289378056,0.0,0.0,0.0,-0.2999
90,64.16666666666667,0.2379807692307692,2.7880929087757464,-0.0714285714285714,-7.496931850851795,1,4.305370370370371,0.7219202012838738,0.0,0.0,0.1014692160683909,0,2.8857958637515964,0.3410238455884462,0.2404710948133523,0.7504930966469429,17.85012752590593,0.0,0.0,0.0,-0.2997
91,59.54166666666666,0.5232133541992697,2.8903717578961645,-0.21875,-2.1753956679466944,0,0.0,0.91236982018867,0.0,0.0,0.0623442575396639,0,3.4829414796896088,0.5079183281015808,0.3694579681699995,1.4010957324106117,28.19625727664665,0.0,0.0,0.0,-0.2995
92,105.16666666666669,0.2519455252918287,2.833213344056216,0.1666666666666666,-1.1069346801462197,2,0.0,1.6975808753095163,0.0,0.0,0.4914786257311507,0,2.929049083235717,0.7719774313653726,0.2030301239503399,3.3317743764172323,36.63487530282731,0.0,0.0,0.0,-0.2994
93,99.04166666666669,0.5147900763358779,2.8903717578961645,-0.1388888888888889,6.654190872717184,3,0.0,1.3247482895262257,0.0,0.0699999999999999,0.7146777331516991,0,3.3445004777885865,0.9207984551063284,0.238710103724934,4.371208900226757,31.436997616233413,0.0,0.0,0.0,-0.2992
94,76.3611111111111,0.4322709163346614,2.772588722239781,0.0555555555555555,-11.982133262518762,1,0.0,1.0991019411511307,0.0,0.0,0.2664428789200234,0,3.2435231480490696,0.7772093748670763,0.2541962430659009,2.7883950617283952,38.237413366291406,0.0,0.0,0.0,-0.2991
95,85.83333333333333,0.3653846153846153,2.833213344056216,0.46875,-5.411006385166657,2,0.0,1.1516907770616525,0.0,0.0,0.413623717909699,0,2.70804318213001,0.6794039538260378,0.1306307501807948,5.066529492455419,25.172920329445667,0.0,0.0,0.0,-0.2989
96,74.16666666666666,0.5650224215246636,2.302585092994046,-0.0714285714285714,-4.122123322693542,1,0.0,1.430677794536681,0.0,0.0708333333333333,0.2723991216905277,0,2.56435058635412,0.9457547631586224,0.3021453809973168,2.620551215277778,23.588378214092465,0.0,0.0,0.0,-0.2987
97,50.91666666666665,0.3933566433566433,2.3978952727983707,-0.125,-5.653246333614567,1,0.0,1.2356191196111457,0.0,0.0,0.2244126098497155,1,2.693675904760249,0.8041506044534684,0.2699252510576645,2.216253443526171,16.548866384112465,0.0,0.1360827634879543,0.0,-0.2985
