,SpAbs_D,nC,SpDiam_Dzi,SpDiam_D,nAtom,ATS3se,C2SP1,nBondsD,ATSC8c,AATSC0p,AATS0p,nH,NdO,AATSC0se,SpMax_D,SdsCH,AATSC2v,nBondsKD,BertzCT,SdssC,target
25,17.999999999999996,3,6.723079676940735,13.000000000000002,9,69.017964,0,0,0.0,0.1687769544108889,1.481170968283,3,0,0.0652026666666666,9.000000000000004,0.0,4.790114416874966,3,77.96100505779535,0.0,43.74
26,16.57643150380036,3,10.271928287080588,13.524283729399972,12,140.81881600000003,0,1,0.0,0.1798634072619097,1.11101619449525,7,1,0.0987283055555554,8.28821575190018,0.6805555555555556,-10.34693443055015,1,28.07403392114697,0.0,43.88
27,14.918588541826844,4,9.293219877480654,11.321988793881967,11,122.68518400000002,1,0,0.0,0.2254344168055371,1.3151346753721818,6,0,0.0878851570247933,7.459294270913422,0.0,-5.42095698881088,0,49.158515496071495,0.0,44.03
28,17.643740059501127,2,7.624715098876445,12.988302897090314,10,98.14772,0,0,0.0,0.1365328715637599,1.2196251619396,4,0,0.0759382399999999,8.821870029750562,0.0,-5.61921158147153,2,109.10850553448522,0.0,44.3
29,17.643740059501134,3,6.6537713656463096,12.98830289709032,10,105.58132000000002,0,1,0.0,0.1803884158837599,1.3208355619396,4,0,0.1179601599999999,8.82187002975057,0.0,-10.706253531914388,2,146.55605588687166,0.0,44.74
30,30.613247725836157,2,10.248398817163368,21.30662386291808,8,94.290064,0,2,0.0,0.1255847499999999,1.321327,0,2,0.1420519999999999,15.306623862918082,0.0,-2.652820454611083,3,242.61195376207493,0.0,44.91
31,17.10862465289558,4,11.75002663191255,12.722505910040963,12,158.52211200000002,0,0,0.0,0.2111176807678055,1.2591404524245,6,0,0.1437432222222221,8.55431232644779,0.0,-16.4963079920536,0,64.86238311218402,0.0,45.07
32,37.83556564937616,3,19.32855915005332,27.88596710785417,10,115.07604,0,0,0.0,0.2093442390564099,1.2805263904849,1,0,0.30381616,18.91778282468809,0.0,-0.0594400005774119,2,179.43797213825795,0.0,45.36
33,37.83556564937616,3,19.79707853311681,27.885967107854164,10,114.95225599999998,0,0,0.0,0.2093442390564099,1.2805263904849,1,0,0.30381616,18.91778282468809,0.0,-3.181900440540547,2,179.43797213825795,0.0,45.55
34,24.21862300782597,3,14.89060767205098,19.573413119050738,11,109.055916,0,2,0.0,0.1809121250038843,1.1896520476586363,5,1,0.1604817851239668,12.10931150391298,1.318888888888889,-10.506175704790165,2,44.75488750216347,0.0,45.71
35,12.352872628947882,4,8.385485576147506,8.715117680702502,13,185.701248,0,0,0.0,0.2092634353725444,1.1812082491378464,8,0,0.0773936094674556,6.176436314473943,0.0,-8.10353221203008,0,41.60964047443681,0.0,45.85
36,18.52116938083069,4,11.399518512985408,13.260584690415344,12,153.81262800000002,0,1,0.0,0.2111176807678055,1.2591404524245,6,1,0.1437432222222221,9.260584690415344,0.0,-1.9785728375584384,1,77.61727061434749,-0.0601851851851849,46.04
37,17.85391765935747,4,11.537209251340036,12.497365159902566,12,167.59411200000002,0,0,0.0,0.2111176807678055,1.2591404524245,6,0,0.1437432222222221,8.570406330223836,0.0,-18.319677573191107,0,67.61727061434748,0.0,46.16
38,25.293529119138164,2,10.408487979259766,19.13821664851041,9,78.318016,0,1,0.0,0.1237638202948888,1.3278033121886668,2,1,0.1154412839506172,12.646764559569082,0.5138888888888888,2.5723440311557124,3,144.73322098015552,0.0,46.26
39,25.29352911913816,3,11.67060503331586,19.138216648510404,8,53.374152,0,0,0.0,0.1414272297178593,1.635564613106125,1,0,0.1125114374999999,12.646764559569077,0.0,2.570328027275708,2,172.56013157968036,0.0,46.41
40,16.57643150380036,4,11.83219062765836,13.524283729399972,12,149.877,0,0,0.0,0.2138413757619097,1.2898241944952502,7,0,0.0278034166666666,8.28821575190018,0.0,-11.14665609283642,0,42.09986547010987,0.0,46.62
41,36.82652663973886,4,19.989843658072424,28.3813005973397,9,57.64403199999999,2,1,0.0,0.2733227232196543,1.4637959894276666,1,1,0.3666332839506173,18.413263319869436,-0.1036805555555555,-1.2963841116835713,1,135.58797503894243,0.0,46.69
42,19.313708498984774,4,12.9544920555833,14.892922226992177,12,179.252856,0,1,0.0,0.2111176807678055,1.2591404524245002,6,1,0.1437432222222221,9.656854249492383,0.0,-15.404175065675204,1,69.61727061434749,0.1828703703703706,46.78
43,21.484809458209444,3,13.313629719524553,15.97847270660451,12,166.11827200000002,0,0,0.0,0.1726709887678055,1.1747984524245,6,0,0.1086362222222221,10.742404729104722,0.0,-10.201189911701608,0,65.68367439558378,0.0,46.88
44,24.340899268177917,3,9.041836838142808,17.878314744586092,9,93.972636,0,1,0.0,0.1689815143195802,1.4402593121886669,2,1,0.1617369876543209,12.170449634088955,0.0,-2.8475175040921203,3,176.6313249308597,0.0,46.97
45,17.643740059501134,4,8.779873245529107,12.98830289709032,11,100.513216,0,0,0.0,0.2112424122766115,1.384715320385909,5,0,0.1011391074380165,8.82187002975057,0.0,7.645701924188785,2,111.10850553448522,0.0,47.12
46,21.48480945820945,4,12.2801877318351,15.978472706604515,10,114.50177600000002,0,0,0.0,0.20203334996376,1.5354051619396,4,0,0.0488431999999999,10.742404729104726,0.0,2.2342197117769738,0,89.69694286392863,0.0,47.23
47,20.1095568175675,4,13.333329690350986,15.523691169522502,11,127.136484,0,0,0.0,0.2112424122766115,1.384715320385909,5,0,0.1011391074380165,10.054778408783754,0.0,-5.388412929816251,0,94.2114326716684,0.0,47.35
48,22.11756973898432,4,14.135309936199508,17.230479752186845,11,125.84682,0,1,0.0,0.2112424122766115,1.384715320385909,5,1,0.1011391074380165,11.058784869492165,0.0,-0.7442822278006567,1,90.2114326716684,-0.0717592592592588,47.48
49,17.643740059501134,4,8.860910473889763,12.98830289709032,11,110.746432,0,0,0.0,0.2112424122766115,1.3847153203859093,5,0,0.1011391074380165,8.82187002975057,0.0,1.3320199213304762,2,111.10850553448522,0.0,47.54
50,31.141387555896408,2,10.888866342065308,22.399120902694385,9,99.23670799999998,0,1,0.0,0.1354577805529876,1.3128739894276669,1,1,0.1798963950617284,15.570693777948197,0.0,-2.008310530855641,3,231.47996149735152,0.0,47.63
51,21.48480945820945,4,12.651566606953963,15.978472706604515,11,139.17414400000004,0,1,0.0,0.2112424122766115,1.384715320385909,5,1,0.1011391074380165,10.742404729104726,0.6111111111111112,-1.990051741132918,1,82.03910001730776,0.0,47.71
52,25.29352911913816,3,11.768647626477232,19.138216648510404,8,54.772552,0,0,0.0,0.1414272297178593,1.635564613106125,1,0,0.1125114374999999,12.646764559569077,0.0,1.2374945491680662,2,172.56013157968036,0.0,47.78
53,42.45008870668706,3,24.04508209097829,31.20133549553741,11,137.348388,0,2,0.0,0.2035190336139008,1.1530073463361818,2,1,0.3311174214876033,21.22504435334353,-0.073587962962963,-2.9361390378700465,2,129.50977500432694,-2.377314814814815,47.84
54,30.809533728658955,3,18.506331865373937,24.297933041903903,11,106.693632,0,1,0.0,0.1698334323948098,1.2592326926723638,4,1,0.1587106115702479,15.40476686432948,0.0,-2.7811093024839857,1,103.99275976552572,-0.915231481481481,47.92
55,29.72715737726516,3,16.55117989416226,22.556485167549283,10,95.298156,0,3,0.0,0.17807279873829,1.2840150714547,3,2,0.2010833999999999,14.863578688632584,0.3906481481481481,-6.788492795057473,3,98.3531421217447,-1.0462962962962965,48.04
56,31.77638883463116,3,12.213736520282753,23.720406071902826,9,102.983836,0,1,0.0,0.1814128497875555,1.4253299894276668,1,1,0.2257749135802468,15.888194417315582,0.0,-3.209266496855001,3,212.4750739951881,0.0,48.11
57,27.91057882919717,2,10.480943918091826,20.327570737867603,8,67.298376,0,0,0.0,0.0988019999999999,1.4630260000000002,0,0,0.1030669999999999,13.955289414598589,0.0,-2.63372534255012,3,233.3701361151749,0.0,48.18
58,23.434204413525144,2,10.155459642329864,15.931421950140107,11,115.840604,0,0,0.0,0.1288303709733222,1.1672232381269092,4,0,0.1206655206611569,11.717102206762574,0.0,-0.7270192080488215,2,141.97833347799207,0.0,48.34
59,24.09298544355095,3,9.99739821067199,17.69224403284007,11,129.31647200000003,0,1,0.0,0.1698334323948098,1.2592326926723638,4,1,0.1587106115702478,12.046492721775476,0.0,-3.8386777490501354,2,198.6998660395506,0.0,48.4
60,37.835565649376186,3,19.138462632630603,27.885967107854174,11,130.47866399999998,0,0,0.0,0.1980458227709256,1.2560611645180002,2,0,0.2976628760330578,18.917782824688093,0.0,-2.0781241220583517,2,176.68308463609446,0.0,48.5
61,24.09298544355095,2,10.413575015637225,17.692244032840065,11,108.02938399999998,0,0,0.0,0.1288303709733222,1.1672232381269092,4,0,0.1206655206611569,12.04649272177547,0.0,1.308587766936837,2,141.97833347799207,0.0,48.65
62,22.9183918876194,4,15.112522142034312,17.080962974431074,13,174.88586800000002,0,0,0.0,0.1983688025305207,1.2117607253149232,6,0,0.182035171597633,11.459195943809702,0.0,-8.139011853536044,0,82.93569696954751,0.0,48.74
63,23.434204413525144,2,10.058095653618526,15.931421950140107,11,115.53258,0,0,0.0,0.1288303709733222,1.1672232381269092,4,0,0.1206655206611569,11.717102206762574,0.0,1.3994016015026711,2,141.97833347799207,0.0,48.83
64,15.544003745317532,4,10.630191634555755,11.772001872658768,12,154.005796,0,0,0.0,0.2014264062122499,1.3536064524245,6,0,0.0453032222222221,7.772001872658769,0.0,-23.000046073994767,0,78.11571282193985,0.0,48.92
65,27.91057882919717,2,10.378115884206029,20.327570737867603,8,67.29837599999999,0,0,0.0,0.0988019999999999,1.4630260000000002,0,0,0.1030669999999999,13.955289414598589,0.0,-3.078185958771961,3,233.3701361151749,0.0,49.01
66,24.21862300782597,3,13.074550890171167,19.573413119050738,11,71.544284,0,2,0.0,0.1809121250038843,1.1896520476586363,5,1,0.1604817851239668,12.10931150391298,1.375,10.558039633614095,2,59.813537528125096,0.0,49.06
67,15.576815257183178,5,9.728153910771557,10.483607115225116,12,170.32550400000002,0,1,0.0,0.2365939871011389,1.4379484524245,6,0,0.0805615555555555,7.69519948663353,4.25925925925926,-12.300954834152853,1,80.11156720155853,0.0,49.13
68,18.630818092838744,4,12.845732656133388,13.71957242646049,14,200.97673200000003,0,0,0.0,0.1965584900038367,1.1427793741994283,8,0,0.1295924897959183,9.31540904641937,0.0,0.9502081978020228,0,56.568425030288566,0.0,49.21
69,19.21766937729731,4,13.882321738407189,14.632155812671648,14,199.40377600000005,0,0,0.0,0.1965584900038367,1.1427793741994283,8,0,0.1295924897959183,9.608834688648654,0.0,-8.837940212598966,0,47.50977500432694,0.0,49.27
70,18.52116938083069,4,12.131070073372044,13.260584690415344,14,208.312228,0,0,0.0,0.1965584900038367,1.1427793741994283,8,0,0.1295924897959183,9.260584690415344,0.0,-7.080187355878287,0,45.50977500432694,0.0,49.4
71,22.837069832529547,4,13.35678088392795,17.216351604046714,12,168.58198,0,1,0.0,0.1996821982619097,1.3229227103537502,5,1,0.1485174166666666,11.418534916264775,0.0,-15.62433675660881,1,110.8582023226588,-0.2488425925925923,49.47
72,31.85380638953383,1,13.303199521932786,23.83756751566221,10,96.786504,0,1,0.0,0.07537078093584,1.1581329809698002,2,1,0.0995025599999999,15.92690319476691,0.0,-0.1007292983012752,3,176.41842212960407,-0.7962962962962961,49.57
73,31.853806389533847,2,14.468962700807324,23.83756751566223,9,93.203336,0,1,0.0,0.1222206948492839,1.2868916560943335,1,1,0.1552294320987653,15.926903194766927,0.0,-4.766254719515819,3,180.41842212960407,0.0,49.65
74,27.910578829197185,2,9.782709938308086,20.32757073786761,9,84.75572,0,0,0.0,0.1008560373678024,1.4128463227610002,1,0,0.0950773333333333,13.955289414598592,0.0,1.8749040234977257,3,231.76049564073804,0.0,49.7
75,24.340899268177917,4,10.381808686383808,17.878314744586092,10,114.075756,0,0,0.0,0.2138323875582899,1.5219687714547,3,0,0.1760137599999999,12.170449634088955,0.0,-2.3401000602020123,3,139.6171446997415,0.0,49.78
76,16.993936051528863,4,11.905950730029405,12.932639881033904,13,167.90392800000004,0,0,0.0,0.2013232227198698,1.240084179534077,7,0,0.0911719289940828,8.496968025764431,0.0,-4.760225331630277,0,71.61727061434749,0.0,49.82
77,27.910578829197178,2,9.50439691759738,20.327570737867607,9,76.476872,0,0,0.0,0.1008560373678024,1.4128463227610002,1,0,0.0950773333333333,13.955289414598592,0.0,1.837366088553875,3,231.76049564073804,0.0,49.89
78,19.94251631720826,3,11.04320840114324,15.554203382189886,12,132.964444,0,1,0.0,0.1726709887678055,1.1747984524245,6,0,0.1086362222222221,9.971258158604131,0.0,-9.112460065388191,1,72.86238311218402,0.8425925925925928,49.95
79,39.95482121334256,2,17.05968117556342,29.767819905744236,9,92.191544,0,2,0.0,0.1200232098765431,1.2459800000000003,0,2,0.1378204444444444,19.97741060667128,0.0,0.6632801120873318,3,270.48540400308724,0.0,50.06
80,22.33599780312867,4,12.96913700184004,15.68015812788066,12,164.684016,0,1,0.0,0.1996821982619097,1.32292271035375,5,1,0.1485174166666666,11.167998901564337,0.0,-6.648416796056063,1,144.6252210569148,-0.2245370370370367,50.13
81,36.6132506070822,4,22.88045326085505,25.919418465447748,14,249.316224,0,0,0.0,0.2129840947357397,1.113987108874643,5,0,0.3452751020408162,18.306625303541104,0.0,0.8412918394233942,0,115.47138037474596,0.0,50.21
82,21.484809458209444,3,13.233186739063983,15.97847270660451,13,181.74888,0,0,0.0,0.1656807359979763,1.1622300256879232,7,0,0.0586677869822484,10.742404729104722,0.0,-8.313877161395988,0,62.92878689342031,0.0,50.26
83,18.392304845413264,4,13.776858886463652,14.64564216548981,13,159.337152,0,0,0.0,0.2013232227198698,1.240084179534077,7,0,0.0911719289940828,9.196152422706636,0.0,-17.049071425233766,0,55.94833690207419,0.0,50.31
84,25.29352911913815,3,12.527881780030963,19.138216648510408,10,92.55328,0,1,0.0,0.1625246010582899,1.3973742714547002,3,1,0.1177313999999999,12.646764559569077,0.6284722222222223,-3.8601940257776097,3,145.22344597582858,0.0,50.39
85,24.218623007825965,4,14.165580625171646,19.57341311905073,10,69.51574,2,1,0.0,0.22276428020376,1.4220459619396002,4,1,0.1599791999999999,12.10931150391298,0.4406944444444445,-6.030650692588584,1,85.45654516950493,0.0,50.43
86,18.52116938083069,4,10.984275282736045,13.260584690415344,13,179.747164,0,1,0.0,0.2013232227198698,1.240084179534077,7,1,0.0911719289940828,9.260584690415344,0.0,-5.85371535853076,1,79.61727061434749,0.3287037037037039,50.49
87,30.809533728658963,3,20.05033570296466,24.29793304190391,14,177.12986400000003,0,1,0.0,0.1574204882938826,1.0441858809959288,7,1,0.1804932448979591,15.40476686432948,0.0,-8.426252509175423,1,63.20035947603792,-0.8527314814814815,50.55
88,21.484809458209444,4,12.923224574361644,15.97847270660451,13,142.1938,0,0,0.0,0.2013232227198698,1.240084179534077,7,0,0.0911719289940828,10.742404729104722,0.0,6.259537252657618,0,64.43856189774725,0.0,50.59
89,22.11756973898432,4,14.344154587129683,17.23047975218684,14,164.901476,0,1,0.0,0.1965584900038367,1.1427793741994283,8,1,0.1295924897959183,11.058784869492165,0.0,-1.8460073321836692,1,49.50977500432694,-0.2106481481481479,50.66
90,37.2980801401316,3,14.239967821721232,25.477467194811982,9,131.349084,0,1,0.0,0.1935465432098765,1.4104006666666669,0,1,0.240863111111111,18.64904007006579,0.0,-3.3482410019445994,3,247.5104122853712,0.0,50.72
91,17.643740059501134,4,10.6258822872297,12.98830289709032,13,199.261384,0,1,0.0,0.2013232227198698,1.240084179534077,7,0,0.0911719289940828,8.82187002975057,0.0,-7.969825422255168,1,61.94833690207419,0.4537037037037039,50.78
92,27.910578829197178,3,10.808022133619684,20.327570737867607,9,78.46573599999999,0,0,0.0,0.1431642917875555,1.525302322761,1,0,0.1411946666666666,13.955289414598592,0.0,3.0828349232984977,3,233.86036111084792,0.0,50.79
93,31.52248287568909,4,20.626924179941312,23.16974607906864,14,224.895268,0,0,0.0,0.2170742281466938,1.1402874592210002,6,0,0.306376918367347,15.761241437844546,0.0,-7.759761286219377,0,97.946770165178,0.0,50.86
94,31.14138755589642,4,12.829689308000248,22.3991209026944,10,120.20534,0,1,0.0,0.21398538625584,1.4851482809698,2,1,0.2439169999999999,15.570693777948213,0.0,-2.0140588164715094,3,231.47996149735152,0.0,50.92
95,32.644441711479416,4,18.658193007657516,24.376993380335666,11,136.442432,0,1,0.0,0.1934853283336859,1.4208227922315455,3,1,0.1888725950413222,16.322220855739708,0.0,-0.1835119933472911,1,147.85263754543286,-0.4754166666666661,50.97
96,27.910578829197163,3,11.042506839119028,20.3275707378676,9,90.49652,0,0,0.0,0.1431642917875555,1.525302322761,1,0,0.1411946666666666,13.955289414598589,0.0,-3.794191380801036,3,233.86036111084792,0.0,51.0
97,22.85605874223358,4,14.075307322579604,16.455622950828612,12,154.61434800000004,0,1,0.0,0.1996821982619097,1.3229227103537502,5,1,0.1485174166666666,11.42802937111679,0.0,-2.4110156249390977,1,127.65148445440325,-0.0763888888888884,51.04
98,20.1095568175675,4,13.255799666331368,15.523691169522502,12,149.76247600000002,0,0,0.0,0.2014264062122499,1.3536064524245,6,0,0.0453032222222221,10.054778408783754,0.0,-9.941184323858533,0,92.2114326716684,0.0,51.08
99,17.643740059501134,4,7.829875114994908,12.98830289709032,12,124.998984,0,0,0.0,0.2014264062122499,1.3536064524245,6,0,0.0453032222222221,8.82187002975057,0.0,11.08574189279636,2,109.10850553448522,0.0,51.11
100,14.918588541826844,5,9.636956023882348,11.321988793881967,13,155.038664,1,0,0.0,0.2382069313252071,1.346261787599384,8,0,0.0056132544378698,7.459294270913422,0.0,0.3996344617264348,0,45.548875021634686,0.0,51.2
101,27.269244053461584,3,15.107448408770782,19.85726871160521,10,107.51424,0,2,0.0,0.1625246010582899,1.3973742714547002,3,1,0.1177313999999999,13.634622026730796,0.0,-0.7703105827655233,2,142.7492344976726,-1.6921296296296289,51.27
102,17.643740059501134,4,8.70501602659574,12.98830289709032,12,128.083464,0,0,0.0,0.2014264062122499,1.3536064524245,6,0,0.0453032222222221,8.82187002975057,0.0,1.9049502341122249,2,109.10850553448522,0.0,51.32
103,29.727157377265144,4,18.40391419070965,22.55648516754927,12,122.208156,0,1,0.0,0.1996821982619097,1.3229227103537502,5,1,0.1485174166666666,14.863578688632572,0.0,7.055646687318351,1,102.74764726768922,-0.483796296296296,51.37
104,25.29352911913815,4,14.238063229240147,19.138216648510408,12,131.370696,0,0,0.0,0.1996821982619097,1.32292271035375,5,0,0.1485174166666666,12.646764559569077,0.0,-0.4520497184940269,2,124.24573483855964,0.0,51.44
105,16.57643150380036,5,11.996302292298424,13.524283729399972,13,153.441992,1,0,0.0,0.2382069313252071,1.346261787599384,8,0,0.0056132544378698,8.28821575190018,0.0,-10.856736210234695,0,38.49022499567306,0.0,51.47
106,25.29352911913817,4,12.842609576255846,19.13821664851042,12,98.92901600000002,0,0,0.0,0.1996821982619097,1.3229227103537502,5,0,0.1485174166666666,12.646764559569087,0.0,11.109472335009798,2,124.24573483855964,0.0,51.5
107,25.29352911913816,3,10.332564995573168,19.138216648510408,10,94.814336,0,1,0.0,0.1625246010582899,1.3973742714547002,3,1,0.1177313999999999,12.646764559569077,0.5277777777777777,-6.455899306209244,3,145.22344597582858,0.0,51.55
108,31.141387555896426,3,12.163585926326403,22.399120902694403,10,116.15675599999996,0,1,0.0,0.1616194452558399,1.3605537809698,2,1,0.1825297599999999,15.570693777948213,0.0,-5.278541200529522,3,229.97018649302456,0.0,51.6
109,24.21862300782597,4,16.905732733387477,19.573413119050738,14,162.744796,0,1,0.0,0.1965584900038367,1.1427793741994283,8,1,0.1295924897959183,12.10931150391298,0.8368055555555556,-3.958040985931504,1,34.529325012980806,0.0,51.64
110,24.09298544355095,4,11.709112215635209,17.692244032840065,12,124.095736,0,0,0.0,0.1996821982619097,1.32292271035375,5,0,0.1485174166666666,12.046492721775476,0.0,6.131292861657949,2,141.97833347799207,0.0,51.67
111,23.434204413525148,4,11.407809682341416,15.931421950140107,12,132.84047600000002,0,0,0.0,0.1996821982619097,1.32292271035375,5,0,0.1485174166666666,11.717102206762576,0.0,7.201716329793198,2,141.97833347799207,0.0,51.68
112,23.434204413525137,3,8.630211936723345,15.931421950140106,12,142.383132,0,1,0.0,0.1628720660396874,1.23858071035375,5,1,0.1135107499999999,11.717102206762572,0.0,8.450199992665228,2,197.9449785373872,0.0,51.72
113,22.33599780312867,4,13.024316834795084,15.68015812788066,12,162.65140000000002,0,1,0.0,0.1996821982619097,1.32292271035375,5,0,0.1485174166666666,11.167998901564337,0.0,-10.480563223473434,1,144.6252210569148,0.0532407407407409,51.78
114,43.21256483496858,4,28.43357443024628,32.244568808776535,14,223.02976,0,1,0.0,0.2129840947357396,1.113987108874643,5,1,0.3452751020408162,21.60628241748429,0.0,-6.34905486958506,1,106.87060032410332,-1.2060185185185184,51.82
115,31.853806389533847,3,14.624343741503033,23.83756751566223,10,101.761712,0,1,0.0,0.1616194452558399,1.3605537809697998,2,1,0.1825297599999999,15.926903194766927,0.0,1.1067262569455991,3,180.41842212960407,0.0,51.86
116,24.09298544355096,4,14.016407342884593,17.692244032840073,12,173.606344,0,2,0.0,0.1996821982619097,1.32292271035375,5,1,0.1485174166666666,12.04649272177548,0.0,-2.8454395820750173,2,104.8582023226588,0.106481481481482,51.9
117,31.06529343881268,4,18.11810282921762,21.796955883908176,12,182.69676,0,2,0.0,0.1975699130775555,1.292238968283,4,2,0.2195582222222222,15.532646719406335,0.1793981481481481,0.3549456445253405,2,140.97373660251156,-0.8541666666666667,51.93
118,19.818806357713264,5,12.929525191890171,14.178463635360403,12,149.72882399999995,0,0,0.0,0.2199359535396875,1.5017307103537494,5,0,0.0929276388888888,9.909403178856628,0.0,-15.87493573159435,0,161.00940073234742,0.0,51.95
