,AATS2d,fragCpx,AXp-0d,RotRatio,MPC7,AMID_h,GGI7,nHBDon,SMR_VSA6,SssssSn,BCUTdv-1l,AMID_X,ATS8Z,ZMIC4,GATS2d,AATS2dv,n7FRing,MPC10,GGI4,Xp-7d,target
49,2.909090909090909,15.03,0.7506099030042892,0.3333333333333333,20,0.3609295277304085,0.1180555555555555,0,0.0,0.0,-0.00653108363125,0.0,129.0,18.849858666766075,1.4206408345752608,2.763636363636364,0,5,0.5822222222222224,0.907384312255804,88.0
50,2.7704918032786887,16.03,0.7376949137146472,0.4375,21,0.341042777645369,0.1059027777777777,0,6.606881964512918,0.0,-0.0065311063965315,0.0,332.0,17.129582474295617,1.27109156337465,2.540983606557377,0,9,0.5022222222222223,0.96211242262603,67.0
51,2.716417910447761,17.03,0.7358956118012296,0.4705882352941176,22,0.3215310806981075,0.1059027777777777,0,6.606881964512918,0.0,-0.0065312073085998,0.0,416.0,17.442788696122463,1.2734902002443296,2.373134328358209,0,13,0.5022222222222223,0.9958845605018006,47.0
52,2.8059701492537314,17.03,0.7454918886727903,0.4117647058823529,23,0.3211773502968438,0.1684027777777778,0,6.606881964512918,0.0,-0.0065312882359579,0.0,463.0,19.386262214518545,1.5004224162207824,2.388059701492537,0,12,0.5822222222222224,1.0218409904109382,78.0
53,3.278688524590164,58.03,0.7106204859044013,0.3,32,0.2889039405830813,0.1319444444444444,0,0.0,0.0,-0.0065310887814478,0.0,574.0,18.594305592292724,1.4104358256697322,3.819672131147541,0,32,0.4933333333333334,1.3179800734104965,72.0
54,3.1791044776119404,61.03,0.7104448006685087,0.3333333333333333,31,0.2741136793122073,0.1493055555555555,0,6.606881964512918,0.0,-0.0065311895353563,0.0,610.0,18.81423801059207,1.391540771751001,3.417910447761194,0,32,0.5733333333333335,1.3486590816067838,63.0
55,3.238095238095238,14.04,0.7537172688484136,0.2142857142857142,14,0.5037284509150118,0.0,1,7.04767198267719,0.0,-0.0065308068228774,0.0,9.0,16.730312773293353,1.2106537530266346,4.547619047619048,0,4,0.7022222222222223,0.6259423616138584,189.0
56,3.2291666666666665,15.04,0.7614856834587246,0.2,17,0.4793615287031174,0.0,0,14.09534396535438,0.0,-0.0065310119580196,0.0,18.0,19.36986890064242,1.3760526315789476,4.291666666666667,0,6,0.8622222222222224,0.7163771996606128,190.0
57,3.574074074074074,58.04,0.7192066283684293,0.2,38,0.3825784651896156,0.1336805555555555,1,5.316788604006331,0.0,-0.0065309830742716,0.0,410.0,18.625,1.2502520669489816,5.314814814814815,0,30,0.9333333333333336,1.3521107315406284,191.0
58,3.5,13.04,0.7573026909762495,0.2307692307692307,11,0.5284579538522672,0.0,1,0.0,0.0,-0.0065305854558308,0.0,0.0,16.542161610585755,1.2489186851211072,5.794117647058823,0,2,0.7022222222222223,0.4915323816479157,177.0
59,3.3,14.04,0.7537172688484136,0.2142857142857142,14,0.5037284509150118,0.0,0,7.109797541277533,0.0,-0.0065307927845369,0.0,9.0,17.196742190054092,1.1638554216867472,5.275,0,4,0.7022222222222223,0.6259423616138584,130.0
60,3.130434782608696,15.04,0.7506099030042892,0.2666666666666666,18,0.4762466180244724,0.0590277777777777,0,6.606881964512918,0.0,-0.006530885816882,0.0,69.0,17.490505100685567,1.0790513833992097,4.804347826086956,0,5,0.7022222222222223,0.7801971392843521,118.0
61,3.019230769230769,16.04,0.7478909578906804,0.3125,21,0.4493406093215967,0.1059027777777777,0,6.606881964512918,0.0,-0.0065309872237206,0.0,201.0,17.770695513096022,1.0817307692307692,4.403846153846154,0,7,0.7822222222222224,0.8673904291111488,108.0
62,3.1153846153846154,16.04,0.7580870020667135,0.25,22,0.4475003992054797,0.1180555555555555,0,0.0,0.0,-0.00653106543614,0.0,129.0,19.844912564429404,1.2133000587199052,4.461538461538462,0,6,0.7822222222222224,0.8868865393637382,146.0
63,2.931034482758621,17.04,0.7454918886727903,0.3529411764705882,23,0.424254411090281,0.1059027777777777,0,6.606881964512918,0.0,-0.006531088164946,0.0,332.0,18.03758206951388,1.0869788986103963,4.017241379310345,0,10,0.7822222222222224,0.9315718543616626,66.0
64,3.034482758620689,17.04,0.7550881655443509,0.2941176470588235,24,0.4233884298591672,0.1909722222222222,0,6.606881964512918,0.0,-0.0065311692742125,0.0,333.0,20.056570684665367,1.3307366250429602,4.103448275862069,0,9,0.8622222222222224,0.9338162252243356,127.0
65,2.859375,18.04,0.7433593827013323,0.3888888888888889,25,0.4013201449016329,0.1059027777777777,0,6.606881964512918,0.0,-0.0065311890846547,0.0,434.0,18.29181354685498,1.09375,3.703125,0,14,0.7822222222222224,1.0612087620838146,92.0
66,2.953125,18.04,0.7524225330800285,0.3333333333333333,25,0.4009112093202736,0.1684027777777778,0,6.606881964512918,0.0,-0.0065312700182433,0.0,463.0,20.254136117040613,1.324013157894737,3.71875,0,13,0.7822222222222224,0.9803400257417502,68.0
67,2.8,19.04,0.7414513510426595,0.4210526315789473,26,0.3804990220040368,0.1371527777777778,0,6.606881964512918,0.0,-0.0065312899609209,0.0,522.0,18.53418607717111,1.101403798513625,3.442857142857143,0,17,0.7822222222222224,1.0862253583330432,45.0
68,3.5961538461538463,58.04,0.7192066283684293,0.2,38,0.3825784651896156,0.1336805555555555,0,0.0,0.0,-0.0065309661973341,0.0,410.0,19.04850184665887,1.152181952662722,6.134615384615385,0,30,0.9333333333333336,1.3521107315406284,124.0
69,3.0327868852459017,18.05,0.7524225330800285,0.3333333333333333,25,0.5112326029185019,0.1684027777777778,0,27.246982335779872,0.0,-0.0065312537609289,0.0,459.0,20.640066593911502,1.3530837664934023,3.9672131147540974,0,13,0.7822222222222224,0.9803400257417502,69.0
70,2.9672131147540983,18.05,0.7524225330800285,0.3333333333333333,32,0.5107676393130239,0.1996527777777778,0,27.246982335779872,0.0,-0.0065312498460404,0.0,434.0,20.640066593911502,1.472036185525789,3.8524590163934422,0,16,0.5422222222222224,1.279256615662312,91.0
71,3.3,11.03,0.7515986103183288,0.1818181818181818,7,0.4733106778684557,0.0,0,0.0,0.0,-0.0065307295747798,0.160277149380464,0.0,16.92080278370728,1.2956756756756755,3.348148148148148,0,0,0.3822222222222222,0.3194170365727314,119.0
72,3.3,11.03,0.7515986103183288,0.1818181818181818,7,0.4733106778684557,0.0,0,0.0,0.0,-0.0065304866290018,0.160277149380464,0.0,15.067502783066256,1.2956756756756755,4.8,0,0,0.3822222222222222,0.3194170365727314,160.5
73,3.055555555555556,11.02,0.7515986103183288,0.1818181818181818,8,0.3131400048485095,0.0,0,0.0,0.0,-0.0065306637166291,0.0,0.0,14.18962818731335,1.507768361581921,2.75,0,0,0.4622222222222222,0.3766453756502984,75.0
74,3.2666666666666666,11.03,0.7515986103183288,0.1818181818181818,8,0.4729383873454967,0.0,0,0.0,0.0,-0.0065307238904701,0.1597983824969872,0.0,16.92080278370728,1.3508108108108106,3.2555555555555555,0,0,0.4622222222222222,0.3766453756502984,90.0
75,3.2666666666666666,11.03,0.7515986103183288,0.1818181818181818,8,0.4729383873454967,0.0,0,0.0,0.0,-0.0065304825775813,0.1597983824969872,0.0,15.067502783066256,1.3508108108108106,4.5,0,0,0.4622222222222222,0.3766453756502984,86.0
76,3.0277777777777777,11.02,0.7515986103183288,0.1818181818181818,8,0.3131704266658003,0.0,0,0.0,0.0,-0.0065306640055088,0.0,6.0,14.18962818731335,1.5572033898305089,2.7222222222222223,0,0,0.3822222222222223,0.3965742349618067,103.0
77,2.9047619047619047,12.02,0.7478909578906804,0.25,14,0.2873125980329866,0.03125,0,0.0,0.0,-0.0065307587081523,0.0,37.0,14.737594273026849,1.4603174603174602,2.571428571428572,0,0,0.4222222222222224,0.7068754548894398,71.4
78,2.9375,13.02,0.7573026909762495,0.2307692307692307,20,0.2652510628794553,0.0625,0,0.0,0.0,-0.0065309389116024,0.0,68.0,17.353607416381795,1.5984610552763825,2.4791666666666665,0,0,0.4622222222222224,0.9108660438214656,62.4
79,2.759259259259259,14.02,0.7420646469329472,0.3571428571428571,20,0.2464220384785618,0.0902777777777777,0,0.0,0.0,-0.00653096108583,0.0,144.0,15.674605941519284,1.3957645764576456,2.185185185185185,0,2,0.4222222222222224,0.8735421215561063,6.0
80,3.074074074074074,14.02,0.769113193821544,0.1428571428571428,26,0.2463104939675733,0.09375,0,0.0,0.0,-0.0065311408046301,0.0,99.0,20.840414592490564,2.06906392694064,2.425925925925926,0,0,0.5022222222222225,1.0713321330445735,138.0
81,2.6515151515151514,16.02,0.7376949137146472,0.4375,24,0.215652992454742,0.1059027777777777,0,0.0,0.0,-0.0065311629881537,0.0,332.0,16.457394101929765,1.3890773405698775,1.9090909090909087,0,12,0.4222222222222224,1.085423964605054,-27.0
82,2.576923076923077,18.02,0.7342962323226362,0.5,26,0.191699039689993,0.1059027777777777,0,0.0,0.0,-0.0065313647200681,0.0,480.0,17.585308355007708,1.3878767431399013,1.7179487179487178,0,16,0.4222222222222223,1.1825678538799147,-45.0
83,2.5476190476190474,19.02,0.7328652085786316,0.5263157894736842,27,0.1816107993128355,0.1059027777777777,0,0.0,0.0,-0.0065314655224554,0.0,544.0,18.560951831590465,1.3883694839192229,1.6428571428571428,0,18,0.4222222222222223,1.2450678538799147,-53.0
84,2.522222222222222,20.02,0.7315772872090274,0.55,28,0.1725308211602937,0.1059027777777777,0,0.0,0.0,-0.0065315662824926,0.0,608.0,20.53327109695013,1.3893081761006292,1.5777777777777775,0,19,0.4222222222222223,1.3075678538799147,-65.0
85,2.480392156862745,22.02,0.7293526957524382,0.5909090909090909,30,0.1568465841091988,0.1059027777777777,0,0.0,0.0,-0.0065317676756027,0.0,736.0,26.03386413331112,1.392023346303501,1.4705882352941178,0,21,0.4222222222222224,1.4325678538799147,-52.0
86,2.4473684210526314,24.02,0.7274988695386139,0.625,32,0.1437761232167291,0.1059027777777777,0,0.0,0.0,-0.0065319688995726,0.0,864.0,32.64931897127504,1.3953388372893012,1.3859649122807018,0,23,0.4222222222222224,1.5575678538799147,-36.0
87,2.4206349206349205,26.02,0.7259302473576857,0.6538461538461539,34,0.1327164416885108,0.1059027777777777,0,0.0,0.0,-0.0065321699545773,0.0,992.0,39.84421062287311,1.3988924260512003,1.3174603174603174,0,25,0.4222222222222223,1.6825678538799147,4.5
88,2.398550724637681,28.02,0.7245857140597473,0.6785714285714286,36,0.1232367005562938,0.1059027777777777,0,0.0,0.0,-0.0065323708407894,0.0,1120.0,47.36446988937688,1.40248745819398,1.2608695652173914,0,27,0.4222222222222223,1.8075678538799147,32.0
89,3.4791666666666665,49.02,0.7112793055389989,0.1764705882352941,40,0.2157306201801528,0.109375,0,0.0,0.0,-0.0065308397142079,0.0,178.0,16.682885084344477,1.3839727722772277,4.166666666666667,0,24,0.3333333333333333,1.4599975778887877,161.5
90,2.7419354838709675,17.04,0.7358956118012296,0.4705882352941176,25,0.4345717111660135,0.1059027777777777,0,19.820645893538757,0.0,-0.0065311417103987,0.0,394.0,17.77953039035615,1.376281570392598,2.677419354838709,0,14,0.4222222222222223,1.1153172535723166,0.0
91,3.3548387096774195,12.03,0.7478909578906804,0.1666666666666666,14,0.4316202768968994,0.03125,0,0.0,0.0,-0.0065305439974409,0.0,14.0,15.439732944265838,1.4765395894428153,4.387096774193548,0,0,0.4222222222222224,0.7068754548894398,180.0
92,3.2333333333333334,11.03,0.7515986103183288,0.1818181818181818,8,0.4728320186246513,0.0,0,0.0,0.0,-0.006530724200574,0.1596615919588509,0.0,16.92080278370728,1.4059459459459458,3.222222222222222,0,0,0.3822222222222223,0.3965742349618067,124.0
93,3.2333333333333334,11.03,0.7515986103183288,0.1818181818181818,8,0.4728320186246513,0.0,0,0.0,0.0,-0.0065312613724596,0.1596615919588509,0.0,21.0907277851496,1.4059459459459458,3.1185185185185187,0,0,0.3822222222222223,0.3965742349618067,132.0
94,4.388888888888889,32.17,0.8052370222969254,0.25,74,0.9056711072087692,0.8871527777777778,0,0.0,0.0,-0.0065312760036039,0.7978741059467922,1824.0,44.734290156693255,1.428852576335878,19.569444444444443,0,48,3.1422222222222227,1.6911591584045624,42.0
95,3.2439024390243905,14.04,0.7537172688484136,0.2142857142857142,24,0.5007341552323674,0.09375,1,0.0,0.0,-0.0065307998465478,0.0,109.0,16.730312773293353,1.5295576684580403,4.024390243902439,0,0,0.4622222222222224,1.001919290141726,134.0
96,3.163265306122449,14.03,0.769113193821544,0.2142857142857142,26,0.3669583066737761,0.09375,1,0.0,0.0,-0.0065309707006524,0.0,89.0,18.339721417344364,1.9140708915145004,3.163265306122449,0,0,0.5022222222222225,1.0713321330445735,170.0
97,3.0727272727272728,15.03,0.7649794329792109,0.2666666666666666,30,0.3442682507899463,0.125,1,0.0,0.0,-0.0065310648829557,0.0,142.0,16.72066650807578,1.8511586452762931,3.0727272727272728,0,0,0.5022222222222223,1.150186557454961,190.0
98,3.0163934426229506,16.03,0.7613623922421695,0.3125,32,0.3235829685035848,0.1527777777777778,1,0.0,0.0,-0.0065311661522079,0.0,196.0,17.062974753516485,1.7706331260599213,2.8688524590163933,0,2,0.5022222222222223,1.1891832632423318,135.0
99,2.9402985074626864,17.03,0.7581708857094859,0.3529411764705882,34,0.3049399625389082,0.1684027777777778,1,0.0,0.0,-0.0065312670211726,0.0,278.0,17.38158160135245,1.749695400548279,2.671641791044776,0,8,0.6622222222222225,1.2668375676238433,90.0
100,2.8767123287671232,18.03,0.7553339910137671,0.3888888888888889,36,0.2881836275951934,0.1684027777777778,1,0.0,0.0,-0.0065313678654344,0.0,396.0,17.679611611525615,1.7320322762244325,2.506849315068493,0,12,0.6622222222222225,1.3390063512725463,100.0
101,2.9375,17.04,0.7550881655443509,0.3529411764705882,30,0.4238240407277958,0.1527777777777778,1,20.640100371266957,0.0,-0.0065312370447932,0.0,327.0,19.39248195013356,1.6430270863836018,2.640625,0,14,0.6222222222222223,1.1987294077299129,43.0
102,2.975609756097561,61.04,0.7186016360093352,0.2857142857142857,42,0.371460165554634,0.1215277777777777,1,19.634269217737724,0.0,-0.0065313174370383,0.0,627.0,20.999774497520896,1.506152247621131,2.5365853658536586,0,34,0.6133333333333335,1.6497327628669816,54.0
103,3.051948051948052,61.05,0.7186016360093352,0.2857142857142857,42,0.4713554183404066,0.1215277777777777,1,32.84803314676356,0.0,-0.0065312564785003,0.0,623.0,21.54194577727317,1.517661082878474,2.909090909090909,0,34,0.6133333333333335,1.6497327628669816,50.0
104,3.0,13.03,0.744753713528824,0.3076923076923077,18,0.4092405605355495,0.0625,0,7.109797541277533,0.0,-0.0065308069115903,0.0,80.0,15.827295782929395,1.459188326493388,3.0232558139534884,0,0,0.4222222222222224,0.8183924513437335,77.0
105,2.92,15.04,0.7397341225498538,0.4,22,0.4760813918002199,0.1059027777777777,1,13.213763929025836,0.0,-0.0065308410691178,0.0,204.0,16.87000081011267,1.437916666666667,3.08,0,8,0.4222222222222224,0.9833618919890882,46.0
106,2.7818181818181817,15.03,0.7397341225498538,0.4,22,0.3620693950112801,0.1059027777777777,0,6.606881964512918,0.0,-0.0065310012296936,0.0,216.0,16.603126826969866,1.3892445582586426,2.6545454545454548,0,8,0.4222222222222224,0.9833618919890882,22.0
107,2.721311475409836,16.03,0.7376949137146472,0.4375,24,0.3405954082210653,0.1059027777777777,0,6.606881964512918,0.0,-0.0065311021646332,0.0,322.0,16.947967013045595,1.383246701319472,2.459016393442623,0,12,0.4222222222222224,1.085423964605054,10.0
108,2.774193548387097,17.04,0.7358956118012296,0.4705882352941176,25,0.4215673181511412,0.1059027777777777,1,13.213763929025836,0.0,-0.0065310430795543,0.0,414.0,17.486602688605025,1.4134783695923978,2.6129032258064515,0,14,0.4222222222222223,1.1153172535723166,20.0
109,2.7868852459016398,16.03,0.7478909578906804,0.375,24,0.339493441136295,0.1336805555555555,0,0.0,0.0,-0.0065311756041709,0.0,270.0,17.062974753516485,1.5108899297423888,2.5737704918032787,0,10,0.5822222222222224,1.010030770387243,40.0
